Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,c5,0.37,-0.14,
2,[2],Nf3,,0.33,-0.04,
3,[2],,d6,0.26,0.07,
4,[3],Bb5+,,0.2,-0.06,
5,[3],,Nc6,0.22,-0.02,
6,[4],Bxc6+,,0.08,-0.14,
7,[4],,bxc6,0.03,0.05,
8,[5],O-O,,-0.04,-0.07,
9,[5],,Bg4,0.37,-0.41,
10,[6],h3,,0.34,-0.03,
11,[6],,Bh5,0.36,-0.02,
12,[7],e5,,0.33,-0.03,
13,[7],,dxe5,0.35,-0.02,
14,[8],g4,,0.24,-0.11,
15,[8],,e4,0.01,0.23,
16,[9],gxh5,,0.3,0.29,
17,[9],,exf3,0.34,-0.04,
18,[10],Nc3,,0.24,-0.1,
23,[12],,e6,0.31,-0.07,
24,[13],d3,,0.13,-0.18,
25,[13],,Be7,0.14,-0.01,
26,[14],Re1,,0.06,-0.08,
27,[14],,O-O,0.07,-0.01,
28,[15],a3,,0.13,0.06,
29,[15],,Kh8,0.48,-0.35,
30,[16],h6,,0.56,0.08,
31,[16],,gxh6,0.48,0.08,
32,[17],c4,,0.25,-0.23,
33,[17],,Nf6,0.25,0.0,
34,[18],Bxh6,,0.18,-0.07,
35,[18],,Rg8+,0.32,-0.14,
36,[19],Kh1,,0.37,0.05,
37,[19],,Rg6,0.28,0.09,
38,[20],Bf4,,0.2,-0.08,
39,[20],,Qd4,0.07,0.13,
40,[21],Nc3,,-0.03,-0.1,
41,[21],,Rd8,0.17,-0.2,
42,[22],Rad1,,-0.13,-0.3,
43,[22],,Kg8,0.05,-0.18,
44,[23],Bg3,,0.24,0.19,
45,[23],,Bd6,0.16,0.08,
46,[24],Rd2,,0.02,-0.14,
47,[24],,Bxg3,0.11,-0.09,
48,[25],fxg3,,0.07,-0.04,
49,[25],,Kh8,0.16,-0.09,
50,[26],Re3,,0.0,-0.16,
51,[26],,Rdg8,0.06,-0.06,
52,[27],Ne2,,0.15,0.09,
53,[27],,Qd6,0.0,0.15,
54,[28],d4,,-0.42,-0.42,
55,[28],,e5,-0.09,-0.33,
56,[29],Rxe5,,-0.57,-0.48,
57,[29],,cxd4,-0.3,-0.27,
58,[30],Rf5,,-0.43,-0.13,
59,[30],,c5,-0.46,0.03,
60,[31],b4,,-0.37,0.09,
61,[31],,Qe6,-0.31,-0.06,
62,[32],Rd3,,-1.51,-1.2,Erreur
63,[32],,Ne4,-0.78,-0.73,
64,[33],g4,,-1.59,-0.81,
65,[33],,Ng5,-1.53,-0.06,
66,[34],Qg2,,-1.91,-0.38,
67,[34],,Nxh3,-1.72,-0.19,
68,[35],Qxh3,,-3.07,-1.35,Erreur
69,[35],,Qxe2,-3.02,-0.05,
70,[36],Rxf7,,-12.5,-9.48,Gaffe
71,[36],,Qe4+,-11.64,-0.86,
72,[37],Qf3,,,,#11#
73,[37],,Rh6+,,,#-10#
74,[38],Kg2,,,,#10#
75,[38],,Rxg4+,,,#-9#
76,[39],Kf2,,,,#9#
77,[39],,Rh2+,,,#-8#
78,[40],Kf1,,,,#8#
79,[40],,Rh1+,,,#-7#
80,[41],Kf2,,,,#1#
81,[41],,Qe1#,0.0,0.0,
