Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,e5,0.27,-0.04,
2,[2],Nf3,,0.27,0.0,
5,[3],,a6,0.41,-0.14,
6,[4],Ba4,,0.06,-0.35,
7,[4],,Nf6,0.09,-0.03,
8,[5],O-O,,0.12,0.03,
9,[5],,b5,0.22,-0.1,
10,[6],Bb3,,0.12,-0.1,
11,[6],,Bc5,0.16,-0.04,
12,[7],c3,,0.37,0.21,
13,[7],,d6,0.37,0.0,
14,[8],h3,,0.0,-0.37,
15,[8],,O-O,0.15,-0.15,
16,[9],Re1,,0.0,-0.15,
17,[9],,h6,0.13,-0.13,
18,[10],d3,,-0.01,-0.14,
19,[10],,Bb6,-0.01,0.0,
20,[11],Nbd2,,-0.2,-0.19,
21,[11],,Ne7,-0.07,-0.13,
22,[12],Nf1,,-0.1,-0.03,
23,[12],,Ng6,0.05,-0.15,
24,[13],Ng3,,0.06,0.01,
25,[13],,Re8,0.13,-0.07,
26,[14],Bd2,,0.0,-0.13,
27,[14],,Be6,0.18,-0.18,
28,[15],Bxe6,,0.26,0.08,
29,[15],,Rxe6,0.23,0.03,
30,[16],a4,,0.12,-0.11,
31,[16],,d5,0.18,-0.06,
32,[17],Qc1,,0.15,-0.03,
33,[17],,Rb8,0.11,0.04,
34,[18],axb5,,0.1,-0.01,
35,[18],,axb5,0.08,0.02,
36,[19],Nf5,,-0.25,-0.33,
37,[19],,dxe4,-0.2,-0.05,
38,[20],dxe4,,-0.21,-0.01,
39,[20],,Qd3,-0.1,-0.11,
40,[21],Qb1,,-0.17,-0.07,
41,[21],,Qc4,0.09,-0.26,
42,[22],g3,,0.0,-0.09,
43,[22],,Rd8,0.15,-0.15,
44,[23],Kg2,,-0.06,-0.21,
45,[23],,Ne7,0.0,-0.06,
46,[24],Be3,,0.12,0.12,
47,[24],,Bxe3,0.1,0.02,
48,[25],Nxe7+,,0.02,-0.08,
49,[25],,Rxe7,0.05,-0.03,
50,[26],Rxe3,,0.04,-0.01,
51,[26],,Qc6,0.11,-0.07,
52,[27],Qc2,,-0.04,-0.15,
53,[27],,g6,0.16,-0.2,
54,[28],Rae1,,0.0,-0.16,
55,[28],,Kg7,0.0,0.0,
56,[29],Qb3,,-0.13,-0.13,
57,[29],,Rd6,0.03,-0.16,
58,[30],Qc2,,0.0,-0.03,
59,[30],,Nd7,0.06,-0.06,
60,[31],Rd1,,-0.13,-0.19,
61,[31],,Nc5,-0.21,0.08,
62,[32],Rxd6,,-0.34,-0.13,
63,[32],,cxd6,-0.27,-0.07,
64,[33],b4,,-0.65,-0.38,
65,[33],,Na4,-0.51,-0.14,
66,[34],Ng1,,-1.32,-0.81,
67,[34],,Nb6,-0.88,-0.44,
68,[35],Kh2,,-1.06,-0.18,
69,[35],,d5,-1.0,-0.06,
70,[36],Qd3,,-1.16,-0.16,
71,[36],,dxe4,-1.15,-0.01,
72,[37],Qxe4,,-1.04,0.11,
73,[37],,Qxe4,-1.16,0.12,
74,[38],Rxe4,,-1.13,0.03,
75,[38],,Nd5,-1.13,0.0,
76,[39],Nf3,,-1.18,-0.05,
77,[39],,f6,-1.22,0.04,
78,[40],c4,,-1.15,0.07,
79,[40],,bxc4,-1.05,-0.1,
80,[41],Rxc4,,-1.13,-0.08,
81,[41],,Rb7,-1.22,0.09,
82,[42],Rc1,,-1.28,-0.06,
83,[42],,Kf7,-1.24,-0.04,
84,[43],Ra1,,-1.26,-0.02,
85,[43],,g5,-1.28,0.02,
86,[44],Rb1,,-1.32,-0.04,
87,[44],,h5,-1.27,-0.05,
88,[45],b5,,-1.27,0.0,
89,[45],,Nc3,-1.33,0.06,
90,[46],Rb3,,-1.23,0.1,
91,[46],,Nxb5,-1.36,0.13,
92,[47],Nd2,,-1.39,-0.03,
93,[47],,Nd6,-1.39,0.0,
94,[48],Rxb7+,,-1.42,-0.03,
95,[48],,Nxb7,-1.46,0.04,
96,[49],Kg2,,-1.61,-0.15,
97,[49],,Nc5,-1.55,-0.06,
98,[50],f4,,-1.6,-0.05,
99,[50],,exf4,-1.45,-0.15,
100,[51],gxf4,,-1.74,-0.29,
101,[51],,gxf4,-1.71,-0.03,
102,[52],Kf3,,-1.59,0.12,
103,[52],,Ne6,-1.9,0.31,
104,[53],h4,,-1.74,0.16,
105,[53],,f5,-0.85,-0.89,
106,[54],Nc4,,-0.83,0.02,
107,[54],,Ke7,-0.48,-0.35,
108,[55],Ne5,,-0.87,-0.39,
109,[55],,Kf6,-0.48,-0.39,
110,[56],Nc6,,-2.26,-1.78,Erreur
111,[56],,Nf8,-2.49,0.23,
112,[57],Kxf4,,-2.7,-0.21,
113,[57],,Ng6+,-2.3,-0.4,
114,[58],Kg3,,-2.68,-0.38,
115,[58],,f4+,-2.73,0.05,
116,[59],Kh3,,-2.66,0.07,
117,[59],,Kf5,-2.69,0.03,
118,[60],Na5,,-2.86,-0.17,
119,[60],,Ne5,-3.0,0.14,
120,[61],Nb3,,-3.4,-0.4,
121,[61],,Ke4,-3.29,-0.11,
122,[62],Kg2,,-4.0,-0.71,
123,[62],,Ke3,-3.49,-0.51,
124,[63],Kf1,,-4.63,-1.14,Erreur
125,[63],,Nf3,-3.99,-0.64,
126,[64],Na5,,,,#15#
127,[64],,Nd2+,,,#-10#
