Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,c5,0.37,-0.14,
2,[2],Nf3,,0.33,-0.04,
3,[2],,d6,0.26,0.07,
4,[3],d4,,0.31,0.05,
5,[3],,cxd4,0.21,0.1,
6,[4],Nxd4,,0.21,0.0,
7,[4],,Nf6,0.34,-0.13,
8,[5],Nc3,,0.2,-0.14,
9,[5],,a6,0.17,0.03,
10,[6],Bg5,,0.26,0.09,
11,[6],,e6,0.25,0.01,
12,[7],f4,,0.06,-0.19,
13,[7],,Qb6,0.08,-0.02,
14,[8],Nb3,,0.1,0.02,
17,[9],,Qc7,0.13,-0.03,
18,[10],O-O-O,,0.05,-0.08,
19,[10],,b5,0.05,0.0,
20,[11],a3,,-0.02,-0.07,
23,[12],,Bb7,0.03,-0.05,
24,[13],g4,,-0.81,-0.84,
25,[13],,Nc5,-0.81,0.0,
26,[14],Bg2,,-0.68,0.13,
27,[14],,Nxb3+,-0.78,0.1,
28,[15],cxb3,,-0.72,0.06,
29,[15],,d5,0.62,-1.34,
30,[16],Bxf6,,0.65,0.03,
31,[16],,Bxf6,0.74,-0.09,
32,[17],exd5,,0.72,-0.02,
33,[17],,O-O-O,1.14,-0.42,
34,[18],Kb1,,1.07,-0.07,
35,[18],,Bxc3,1.4,-0.33,
36,[19],Rc1,,1.12,-0.28,
37,[19],,Kb8,1.61,-0.49,
38,[20],Rxc3,,1.45,-0.16,
39,[20],,Qxf4,1.43,0.02,
40,[21],Rf1,,1.67,0.24,
41,[21],,Qd6,1.66,0.01,
42,[22],Rxf7,,1.53,-0.13,
43,[22],,exd5,1.67,-0.14,
44,[23],Rxg7,,1.32,-0.35,
45,[23],,Rhe8,1.49,-0.17,
46,[24],Qd2,,1.17,-0.32,
47,[24],,Re7,1.68,-0.51,
48,[25],Rxe7,,1.73,0.05,
49,[25],,Qxe7,1.75,-0.02,
50,[26],Qd4,,1.87,0.12,
51,[26],,Re8,1.69,0.18,
52,[27],Ka2,,1.84,0.15,
53,[27],,Qe5,1.82,0.02,
54,[28],Qb6,,1.65,-0.17,
55,[28],,Rc8,1.97,-0.32,
56,[29],Re3,,1.97,0.0,
57,[29],,Qc7,1.88,0.09,
58,[30],Qh6,,1.8,-0.08,
59,[30],,d4,2.03,-0.23,
60,[31],Bxb7,,2.11,0.08,
61,[31],,Kxb7,1.71,0.4,
62,[32],Re4,,0.74,-0.97,
63,[32],,Rd8,0.83,-0.09,
64,[33],Qd2,,0.96,0.13,
65,[33],,d3,0.73,0.23,
66,[34],h4,,0.76,0.03,
67,[34],,Rd7,1.05,-0.29,
68,[35],Re6,,1.02,-0.03,
69,[35],,Rd6,0.89,0.13,
70,[36],Re3,,0.89,0.0,
71,[36],,Qd7,0.88,0.01,
72,[37],g5,,0.95,0.07,
73,[37],,Qf5,1.45,-0.5,
74,[38],Qg2+,,0.66,-0.79,
75,[38],,Kb6,0.55,0.11,
76,[39],Rf3,,0.95,0.4,
77,[39],,Qd5,0.95,0.0,
78,[40],Qf2+,,0.88,-0.07,
79,[40],,Qd4,1.04,-0.16,
80,[41],Qd2,,0.91,-0.13,
81,[41],,Qxh4,0.92,-0.01,
82,[42],Rxd3,,0.43,-0.49,
83,[42],,Rxd3,0.55,-0.12,
84,[43],Qxd3,,0.57,0.02,
85,[43],,Qxg5,0.51,0.06,
86,[44],Qxh7,,0.58,0.07,
87,[44],,Qd5,0.49,0.09,
88,[45],Qe7,,0.34,-0.15,
89,[45],,a5,0.14,0.2,
90,[46],Qe3+,,0.0,-0.14,
91,[46],,Kb7,0.0,0.0,
92,[47],Qe7+,,0.0,0.0,
