Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,d5,0.56,-0.33,
2,[2],exd5,,0.51,-0.05,
3,[2],,Qxd5,0.61,-0.1,
4,[3],Nf3,,0.46,-0.15,
5,[3],,c6,0.92,-0.46,
6,[4],Be2,,0.94,0.02,
7,[4],,Nf6,0.81,0.13,
8,[5],O-O,,0.81,0.0,
9,[5],,Bg4,0.86,-0.05,
10,[6],d4,,0.83,-0.03,
11,[6],,e6,0.82,0.01,
12,[7],c4,,0.79,-0.03,
13,[7],,Qd6,0.83,-0.04,
14,[8],Nc3,,0.76,-0.07,
15,[8],,Nbd7,0.82,-0.06,
16,[9],Be3,,0.76,-0.06,
17,[9],,Be7,0.76,0.0,
18,[10],h3,,0.75,-0.01,
19,[10],,Bh5,0.59,0.16,
20,[11],Qd2,,0.58,-0.01,
21,[11],,Qc7,0.68,-0.1,
22,[12],Rac1,,0.44,-0.24,
23,[12],,Rd8,0.41,0.03,
24,[13],d5,,0.36,-0.05,
25,[13],,O-O,0.66,-0.3,
26,[14],Nd4,,0.6,-0.06,
27,[14],,Nb6,0.44,0.16,
28,[15],Bxh5,,0.35,-0.09,
29,[15],,Nxh5,0.39,-0.04,
30,[16],dxe6,,-0.05,-0.44,
31,[16],,fxe6,0.54,-0.59,
32,[17],Qe2,,0.64,0.1,
33,[17],,Qe5,0.62,0.02,
34,[18],Nf3,,0.51,-0.11,
35,[18],,Rxf3,0.98,-0.47,
36,[19],Qxf3,,1.25,0.27,
37,[19],,Bd6,1.26,-0.01,
38,[20],g3,,1.04,-0.22,
39,[20],,Nxc4,1.44,-0.4,
40,[21],Rfe1,,1.46,0.02,
41,[21],,Rf8,2.13,-0.67,
42,[22],Qe4,,2.1,-0.03,
43,[22],,Nxb2,2.43,-0.33,
44,[23],Bd4,,2.24,-0.19,
45,[23],,Qf5,2.63,-0.39,
46,[24],Qxe6+,,2.55,-0.08,
47,[24],,Qxe6,2.58,-0.03,
48,[25],Rxe6,,2.42,-0.16,
49,[25],,Rd8,3.2,-0.78,
50,[26],Ne2,,2.68,-0.52,
51,[26],,Na4,2.59,0.09,
52,[27],Bxa7,,2.24,-0.35,
53,[27],,Nf6,1.96,0.28,
54,[28],Bd4,,1.72,-0.24,
55,[28],,Kf7,2.58,-0.86,
56,[29],Bxf6,,2.25,-0.33,
57,[29],,gxf6,2.16,0.09,
58,[30],Re4,,2.22,0.06,
59,[30],,Ra8,3.02,-0.8,
60,[31],Rd4,,2.97,-0.05,
61,[31],,Ba3,3.11,-0.14,
62,[32],Rd7+,,3.36,0.25,
63,[32],,Ke6,4.11,-0.75,
64,[33],Rcd1,,4.23,0.12,
65,[33],,b5,5.32,-1.09,
66,[34],Nf4+,,5.63,0.31,
67,[34],,Kf5,5.44,0.19,
68,[35],Rxh7,,5.63,0.19,
69,[35],,Ke4,6.43,-0.8,
70,[36],Rhd7,,5.44,-0.99,
71,[36],,Bc5,6.55,-1.11,
72,[37],Re1+,,5.28,-1.27,Erreur
73,[37],,Kf5,6.23,-0.95,
74,[38],Kg2,,5.43,-0.8,
75,[38],,Bb4,5.33,0.1,
76,[39],Re3,,5.45,0.12,
77,[39],,Bc5,7.12,-1.67,
78,[40],Re6,,7.37,0.25,
79,[40],,Nb6,,,#5#
80,[41],Rh7,,,,#-4#
81,[41],,Rxa2,,,#1#
82,[42],Rh5#,,0.0,0.0,
