Ply,Move,White,Black,Score,Eval,Comment
0,[1],Nf3,,0.22,0.22,
1,[1],,Nf6,0.17,0.05,
2,[2],c4,,0.22,0.05,
3,[2],,c5,0.16,0.06,
4,[3],Nc3,,0.12,-0.04,
5,[3],,d5,0.52,-0.4,
6,[4],cxd5,,0.39,-0.13,
7,[4],,Nxd5,0.56,-0.17,
8,[5],g3,,0.08,-0.48,
9,[5],,g6,0.09,-0.01,
10,[6],Bg2,,0.15,0.06,
11,[6],,Bg7,0.25,-0.1,
12,[7],O-O,,0.09,-0.16,
13,[7],,Nc6,0.1,-0.01,
14,[8],d3,,0.08,-0.02,
15,[8],,O-O,0.2,-0.12,
16,[9],Bd2,,-0.03,-0.23,
17,[9],,Nc7,0.06,-0.09,
18,[10],a3,,0.0,-0.06,
19,[10],,Bd7,0.07,-0.07,
20,[11],Rb1,,-0.01,-0.08,
21,[11],,a5,0.2,-0.21,
22,[12],Qc1,,0.1,-0.1,
23,[12],,b6,0.16,-0.06,
24,[13],Bh6,,0.07,-0.09,
25,[13],,Rc8,0.11,-0.04,
26,[14],Bxg7,,0.21,0.1,
27,[14],,Kxg7,0.23,-0.02,
28,[15],b3,,-0.06,-0.29,
29,[15],,f6,-0.03,-0.03,
30,[16],Qb2,,-0.08,-0.05,
31,[16],,e5,0.17,-0.25,
32,[17],Rfd1,,-0.23,-0.4,
33,[17],,Nd4,-0.05,-0.18,
34,[18],e3,,0.03,0.08,
35,[18],,Nxf3+,0.0,0.03,
36,[19],Bxf3,,-0.05,-0.05,
37,[19],,Ne6,0.0,-0.05,
38,[20],Bg2,,-0.26,-0.26,
45,[23],,Rf7,-0.23,-0.03,
46,[24],bxa5,,-0.21,0.02,
47,[24],,bxa5,-0.1,-0.11,
48,[25],Ne4,,-0.21,-0.11,
49,[25],,Qd5,-0.03,-0.18,
50,[26],Qb3,,0.06,0.09,
51,[26],,Rd8,0.26,-0.2,
52,[27],Qxd5,,0.22,-0.04,
53,[27],,Rxd5,0.24,-0.02,
54,[28],Rb6,,0.22,-0.02,
55,[28],,Nc5,0.22,0.0,
56,[29],Nxc5,,0.27,0.05,
57,[29],,Rxc5,0.12,0.15,
