Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,e6,0.17,0.06,
2,[2],d4,,0.19,0.02,
3,[2],,d5,0.25,-0.06,
4,[3],Nd2,,0.12,-0.13,
5,[3],,Nf6,0.13,-0.01,
6,[4],e5,,0.11,-0.02,
7,[4],,Nfd7,0.21,-0.1,
8,[5],c3,,0.15,-0.06,
9,[5],,c5,0.06,0.09,
10,[6],Bd3,,0.25,0.19,
11,[6],,Nc6,0.22,0.03,
12,[7],Ne2,,0.26,0.04,
13,[7],,cxd4,0.13,0.13,
14,[8],cxd4,,0.33,0.2,
15,[8],,f6,0.25,0.08,
16,[9],exf6,,0.28,0.03,
17,[9],,Nxf6,0.25,0.03,
18,[10],Nf3,,0.33,0.08,
21,[11],,O-O,0.31,0.02,
22,[12],Bf4,,0.23,-0.08,
23,[12],,Bxf4,0.21,0.02,
24,[13],Nxf4,,0.24,0.03,
25,[13],,Ne4,0.18,0.06,
26,[14],Qc1,,0.03,-0.15,
27,[14],,Ng5,0.15,-0.12,
28,[15],Nxg5,,0.06,-0.09,
29,[15],,Qxg5,0.0,0.06,
30,[16],Bxh7+,,0.07,0.07,
31,[16],,Kxh7,0.08,-0.01,
32,[17],Nxe6,,0.1,0.02,
33,[17],,Qf5,0.04,0.06,
34,[18],Nxf8+,,0.06,0.02,
35,[18],,Qxf8,0.14,-0.08,
36,[19],Re1,,0.0,-0.14,
37,[19],,Qf5,0.83,-0.83,
38,[20],Re8,,0.5,-0.33,
39,[20],,Nxd4,0.5,0.0,
40,[21],Qd1,,0.47,-0.03,
41,[21],,Nc6,1.81,-1.34,
42,[22],Qa4,,1.03,-0.78,
43,[22],,d4,2.63,-1.6,
44,[23],Qc4,,1.9,-0.73,
50,[26],Rf8,,3.98,2.08,
51,[26],,Qa5,9.66,-5.68,
52,[27],Re4,,10.15,0.49,
53,[27],,Bd7,,,#5#
54,[28],Rh4+,,,,#-4#
55,[28],,Kg5,,,#4#
56,[29],Qxg7+,,,,#-4#
57,[29],,Kxh4,,,#4#
58,[30],Rf4+,,,,#-4#
59,[30],,Kh5,,,#4#
60,[31],Qh7+,,,,#-5#
61,[31],,Kg5,,,#5#
62,[32],Qh4+,,,,#-4#
63,[32],,Kg6,,,#4#
64,[33],Qf6+,,,,#-3#
