Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],c4,,0.2,0.01,
3,[2],,e6,0.19,0.01,
4,[3],Nf3,,0.23,0.04,
5,[3],,b6,0.29,-0.06,
6,[4],Nc3,,0.27,-0.02,
7,[4],,Bb7,0.2,0.07,
8,[5],a3,,0.18,-0.02,
9,[5],,d5,0.1,0.08,
10,[6],Bg5,,0.19,0.09,
11,[6],,Be7,0.17,0.02,
12,[7],Qa4+,,0.06,-0.11,
13,[7],,c6,0.09,-0.03,
14,[8],Bxf6,,0.0,-0.09,
15,[8],,Bxf6,0.02,-0.02,
16,[9],cxd5,,-0.09,-0.11,
17,[9],,exd5,-0.09,0.0,
18,[10],Rd1,,0.03,0.12,
19,[10],,O-O,-0.09,0.12,
20,[11],g3,,-0.17,-0.08,
21,[11],,Na6,-0.27,0.1,
22,[12],Bg2,,-0.02,0.25,
23,[12],,Nc7,0.0,-0.02,
24,[13],O-O,,0.04,0.04,
25,[13],,Re8,0.07,-0.03,
26,[14],Rfe1,,0.17,0.1,
27,[14],,g6,0.04,0.13,
28,[15],e4,,0.0,-0.04,
29,[15],,Bg7,0.04,-0.04,
30,[16],exd5,,0.06,0.02,
31,[16],,cxd5,0.0,0.06,
32,[17],Ne5,,-0.02,-0.02,
