Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],c4,,0.2,0.01,
3,[2],,e6,0.19,0.01,
4,[3],Nf3,,0.23,0.04,
5,[3],,b6,0.29,-0.06,
6,[4],a3,,0.14,-0.15,
7,[4],,Bb7,0.22,-0.08,
8,[5],Nc3,,0.18,-0.04,
9,[5],,d5,0.1,0.08,
10,[6],cxd5,,0.09,-0.01,
11,[6],,Nxd5,0.18,-0.09,
12,[7],Qc2,,0.03,-0.15,
13,[7],,Nd7,0.5,-0.47,
14,[8],e4,,0.02,-0.48,
15,[8],,Nxc3,-0.01,0.03,
16,[9],bxc3,,0.11,0.12,
17,[9],,c5,0.08,0.03,
18,[10],Bf4,,0.16,0.08,
19,[10],,Be7,0.09,0.07,
20,[11],d5,,-0.1,-0.19,
21,[11],,exd5,0.15,-0.25,
22,[12],exd5,,-0.04,-0.19,
23,[12],,O-O,0.05,-0.09,
24,[13],Rd1,,0.09,0.04,
25,[13],,Re8,0.07,0.02,
26,[14],Be2,,0.12,0.05,
27,[14],,Bf6,0.43,-0.31,
28,[15],O-O,,0.29,-0.14,
29,[15],,a6,0.72,-0.43,
30,[16],c4,,0.48,-0.24,
31,[16],,Ne5,0.8,-0.32,
32,[17],a4,,0.78,-0.02,
33,[17],,Bc8,0.62,0.16,
34,[18],Nd2,,0.48,-0.14,
35,[18],,Ng6,0.31,0.17,
36,[19],Be3,,0.34,0.03,
37,[19],,Be5,0.56,-0.22,
38,[20],Rfe1,,0.56,0.0,
39,[20],,f5,0.87,-0.31,
40,[21],Nf3,,1.03,0.16,
41,[21],,Bd6,0.91,0.12,
42,[22],Bd3,,0.95,0.04,
43,[22],,Qf6,1.49,-0.54,
44,[23],Qb1,,0.92,-0.57,
47,[24],,Qf8,1.63,-0.71,
48,[25],Qxb6,,0.96,-0.67,
49,[25],,Reb8,0.96,0.0,
50,[26],Qa5,,0.87,-0.09,
51,[26],,Rb4,1.2,-0.33,
52,[27],Bd2,,1.02,-0.18,
53,[27],,Rxa4,1.08,-0.06,
54,[28],Qc3,,1.18,0.1,
55,[28],,h6,1.45,-0.27,
56,[29],Qc2,,0.79,-0.66,
57,[29],,Ra3,0.91,-0.12,
58,[30],Ra1,,0.76,-0.15,
59,[30],,Ba4,1.38,-0.62,
60,[31],Qb1,,1.41,0.03,
61,[31],,Rb3,1.52,-0.11,
62,[32],Qd1,,1.39,-0.13,
63,[32],,Rxd3,1.32,0.07,
64,[33],Qxa4,,0.99,-0.33,
65,[33],,Rxf3,2.12,-1.13,
66,[34],gxf3,,2.27,0.15,
67,[34],,Nh4,2.17,0.1,
68,[35],Qb3,,2.06,-0.11,
69,[35],,Qf6,1.92,0.14,
70,[36],f4,,-0.19,-2.11,Erreur
71,[36],,Qg6+,-0.15,-0.04,
72,[37],Kf1,,-0.48,-0.33,
73,[37],,Qg2+,-0.06,-0.42,
74,[38],Ke2,,-0.06,0.0,
75,[38],,Qg4+,-0.18,0.12,
76,[39],Kd3,,0.0,0.18,
77,[39],,Nf3,-0.06,0.06,
78,[40],Re6,,-1.6,-1.54,Erreur
79,[40],,Nd4,0.0,-1.6,
80,[41],Qb6,,-1.53,-1.53,Erreur
81,[41],,Bxf4,-1.35,-0.18,
82,[42],Bxf4,,-0.81,0.54,
83,[42],,Qxf4,-0.95,0.14,
84,[43],Re3,,-9.87,-8.92,Gaffe
85,[43],,Qxf2,-1.18,-8.69,
86,[44],Qxc5,,-1.13,0.05,
87,[44],,Nb3,7.25,-8.38,
88,[45],Re8+,,6.2,-1.05,Erreur
89,[45],,Rxe8,6.23,-0.03,
90,[46],Qxf2,,7.73,1.5,
91,[46],,Nxa1,8.06,-0.33,
92,[47],c5,,8.0,-0.06,
93,[47],,Nb3,8.46,-0.46,
94,[48],c6,,9.08,0.62,
95,[48],,a5,12.82,-3.74,
96,[49],c7,,14.59,1.77,
97,[49],,a4,16.22,-1.63,
98,[50],d6,,47.58,31.36,
99,[50],,a3,,,#9#
100,[51],d7,,,,#-8#
101,[51],,Rf8,,,#6#
102,[52],c8=Q,,,,#-5#
103,[52],,a2,,,#3#
104,[53],Qxa2,,,,#-5#
