Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,c5,0.37,-0.14,
2,[2],Nf3,,0.33,-0.04,
3,[2],,d6,0.26,0.07,
4,[3],d4,,0.31,0.05,
5,[3],,cxd4,0.21,0.1,
6,[4],Nxd4,,0.21,0.0,
7,[4],,Nf6,0.34,-0.13,
8,[5],Nc3,,0.2,-0.14,
9,[5],,a6,0.17,0.03,
10,[6],Bg5,,0.26,0.09,
13,[7],,Qc7,0.24,0.02,
14,[8],Bb3,,0.28,0.04,
15,[8],,e6,0.32,-0.04,
16,[9],f4,,0.21,-0.11,
17,[9],,Nc5,0.53,-0.32,
18,[10],Bxf6,,0.63,0.1,
21,[11],,h5,0.51,0.12,
22,[12],O-O,,0.47,-0.04,
23,[12],,Be7,0.64,-0.17,
24,[13],Kh1,,0.91,0.27,
25,[13],,Bd7,0.94,-0.03,
26,[14],Qf3,,0.91,-0.03,
27,[14],,Nxb3,0.82,0.09,
28,[15],cxb3,,0.89,0.07,
29,[15],,Qc5,0.94,-0.05,
30,[16],Rfd1,,0.71,-0.23,
31,[16],,Qe5,0.74,-0.03,
32,[17],b4,,0.72,-0.02,
33,[17],,Bf8,0.82,-0.1,
34,[18],Qd3,,0.81,-0.01,
35,[18],,Qf4,0.89,-0.08,
36,[19],Nce2,,0.82,-0.07,
37,[19],,Qg5,1.1,-0.28,
38,[20],Nf3,,1.11,0.01,
39,[20],,Qg7,0.81,0.3,
40,[21],Nf4,,0.16,-0.65,
41,[21],,Qg4,0.15,0.01,
42,[22],Nh3,,0.29,0.14,
43,[22],,Rg8,0.51,-0.22,
44,[23],Rd2,,-0.35,-0.86,
45,[23],,Rc8,0.42,-0.77,
46,[24],fxe6,,-0.17,-0.59,
47,[24],,fxe6,-0.16,-0.01,
48,[25],e5,,-1.65,-1.49,Erreur
49,[25],,Bh6,-1.04,-0.61,
50,[26],exf6,,-1.07,-0.03,
51,[26],,Bxd2,-1.15,0.08,
52,[27],Qxd2,,-1.1,0.05,
53,[27],,Bc6,0.0,-1.1,
54,[28],Nhg5,,-0.27,-0.27,
55,[28],,Rxg5,0.63,-0.9,
56,[29],Nxg5,,0.6,-0.03,
57,[29],,Kd7,1.62,-1.02,
58,[30],f7,,1.47,-0.15,
59,[30],,Rf8,1.58,-0.11,
60,[31],Rf1,,1.61,0.03,
61,[31],,Ke7,1.7,-0.09,
62,[32],h3,,1.53,-0.17,
63,[32],,Qg3,1.5,0.03,
64,[33],Kg1,,1.65,0.15,
65,[33],,e5,1.3,0.35,
66,[34],Rf5,,1.12,-0.18,
67,[34],,h4,1.97,-0.85,
68,[35],a4,,1.4,-0.57,
69,[35],,e4,2.56,-1.16,
70,[36],Qd4,,2.37,-0.19,
71,[36],,e3,2.43,-0.06,
72,[37],Ne4,,1.85,-0.58,
73,[37],,Bxe4,2.73,-0.88,
74,[38],Qxe4+,,3.03,0.3,
75,[38],,Kd8,2.65,0.38,
76,[39],Rf3,,2.01,-0.64,
77,[39],,Qe1+,6.91,-4.9,
78,[40],Kh2,,7.12,0.21,
79,[40],,e2,7.24,-0.12,
80,[41],Re3,,7.42,0.18,
81,[41],,Rh8,23.89,-16.47,
82,[42],Qe7+,,22.87,-1.02,Erreur
