Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,d5,0.2,-0.05,
2,[2],c4,,0.29,0.09,
3,[2],,c6,0.31,-0.02,
4,[3],Nc3,,0.22,-0.09,
9,[5],,a6,0.34,-0.12,
10,[6],b3,,0.3,-0.04,
11,[6],,Bb4,0.39,-0.09,
12,[7],Bd2,,0.35,-0.04,
13,[7],,Nbd7,0.42,-0.07,
14,[8],Bd3,,0.44,0.02,
15,[8],,O-O,0.33,0.11,
16,[9],O-O,,0.41,0.08,
17,[9],,Qe7,0.33,0.08,
18,[10],Ne5,,0.06,-0.27,
19,[10],,Nxe5,0.12,-0.06,
20,[11],dxe5,,0.15,0.03,
21,[11],,Nd7,0.15,0.0,
22,[12],f4,,0.03,-0.12,
23,[12],,g6,0.1,-0.07,
24,[13],cxd5,,-0.14,-0.24,
25,[13],,exd5,-0.15,0.01,
26,[14],Qc2,,-0.1,0.05,
27,[14],,a5,-0.06,-0.04,
28,[15],Na4,,-0.18,-0.12,
29,[15],,f6,-0.12,-0.06,
30,[16],Bxb4,,-0.32,-0.2,
31,[16],,axb4,-0.49,0.17,
32,[17],e4,,-0.4,0.09,
33,[17],,dxe4,-0.51,0.11,
34,[18],Qc4+,,-0.36,0.15,
35,[18],,Kg7,-0.96,0.6,
36,[19],Qxe4,,-0.89,0.07,
37,[19],,fxe5,-1.13,0.24,
38,[20],fxe5,,-1.17,-0.04,
39,[20],,Qxe5,-1.2,0.03,
40,[21],Rxf8,,-1.26,-0.06,
41,[21],,Qxe4,-1.25,-0.01,
42,[22],Bxe4,,-1.27,-0.02,
43,[22],,Kxf8,-1.3,0.03,
44,[23],Rd1,,-1.35,-0.05,
45,[23],,Ke7,-1.31,-0.04,
46,[24],Rd4,,-1.55,-0.24,
47,[24],,Ra5,-1.55,0.0,
48,[25],Bb1,,-1.45,0.1,
49,[25],,Re5,-1.68,0.23,
50,[26],Kf2,,-1.62,0.06,
51,[26],,b5,-1.65,0.03,
52,[27],Nb2,,-1.62,0.03,
53,[27],,c5,-1.72,0.1,
54,[28],Rd1,,-1.71,0.01,
55,[28],,Nf6,-1.82,0.11,
56,[29],h3,,-2.0,-0.18,
57,[29],,Nd5,-2.25,0.25,
58,[30],Nd3,,-2.6,-0.35,
59,[30],,Rf5+,-2.38,-0.22,
60,[31],Kg1,,-2.74,-0.36,
61,[31],,Nc3,-2.72,-0.02,
62,[32],Re1+,,-2.58,0.14,
63,[32],,Kd6,-2.74,0.16,
64,[33],Bc2,,-2.74,0.0,
65,[33],,Rd5,-2.68,-0.06,
66,[34],g4,,-2.67,0.01,
67,[34],,Bd7,-2.34,-0.33,
68,[35],Ra1,,-2.49,-0.15,
69,[35],,Ne2+,-2.25,-0.24,
70,[36],Kf2,,-1.93,0.32,
71,[36],,Nd4,-2.35,0.42,
72,[37],Bb1,,-2.36,-0.01,
73,[37],,g5,-1.84,-0.52,
74,[38],Ne1,,-1.94,-0.1,
75,[38],,h6,-1.94,0.0,
76,[39],Bd3,,-2.13,-0.19,
77,[39],,Bc6,-2.21,0.08,
78,[40],Rc1,,-2.28,-0.07,
79,[40],,Re5,-1.7,-0.58,
80,[41],Nc2,,-1.75,-0.05,
81,[41],,Nxc2,-1.85,0.1,
82,[42],Rxc2,,-1.82,0.03,
83,[42],,Be4,-1.75,-0.07,
84,[43],Bxe4,,-1.96,-0.21,
85,[43],,Rxe4,-1.79,-0.17,
86,[44],Kf3,,-1.67,0.12,
87,[44],,Rd4,-1.82,0.15,
88,[45],Ke3,,-1.73,0.09,
89,[45],,Kd5,-2.31,0.58,
90,[46],Rb2,,-2.25,0.06,
91,[46],,Re4+,-2.22,-0.03,
92,[47],Kf3,,-1.84,0.38,
93,[47],,Re1,-2.29,0.45,
94,[48],Rd2+,,-2.18,0.11,
95,[48],,Ke5,-2.2,0.02,
96,[49],Rc2,,-2.37,-0.17,
97,[49],,Kd4,-2.28,-0.09,
98,[50],Rd2+,,-2.18,0.1,
99,[50],,Kc3,-2.93,0.75,
100,[51],Rd5,,-3.48,-0.55,
101,[51],,c4,-3.45,-0.03,
102,[52],Rxb5,,-3.37,0.08,
103,[52],,cxb3,-4.1,0.73,
104,[53],axb3,,-3.96,0.14,
105,[53],,Re6,-3.98,0.02,
106,[54],h4,,-4.29,-0.31,
107,[54],,gxh4,-4.4,0.11,
