Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],c4,,0.2,0.01,
3,[2],,e6,0.19,0.01,
4,[3],Nc3,,0.1,-0.09,
5,[3],,d5,0.22,-0.12,
6,[4],Bg5,,0.21,-0.01,
7,[4],,Be7,0.21,0.0,
8,[5],e3,,0.15,-0.06,
9,[5],,h6,0.12,0.03,
10,[6],Bxf6,,0.22,0.1,
11,[6],,Bxf6,0.16,0.06,
12,[7],Nf3,,0.17,0.01,
13,[7],,O-O,0.19,-0.02,
14,[8],Rc1,,0.15,-0.04,
15,[8],,c6,0.15,0.0,
16,[9],Bd3,,0.13,-0.02,
17,[9],,Nd7,0.2,-0.07,
18,[10],O-O,,0.22,0.02,
19,[10],,dxc4,0.23,-0.01,
20,[11],Bxc4,,0.18,-0.05,
21,[11],,e5,0.29,-0.11,
22,[12],h3,,0.15,-0.14,
23,[12],,exd4,-0.01,0.16,
24,[13],exd4,,0.0,0.01,
25,[13],,Nb6,0.07,-0.07,
26,[14],Bb3,,0.06,-0.01,
27,[14],,Bf5,0.15,-0.09,
28,[15],Re1,,0.03,-0.12,
29,[15],,Re8,0.06,-0.03,
30,[16],Rxe8+,,0.0,-0.06,
31,[16],,Qxe8,0.0,0.0,
32,[17],Qd2,,0.06,0.06,
33,[17],,a5,0.43,-0.37,
34,[18],a3,,0.01,-0.42,
35,[18],,Qd7,0.12,-0.11,
36,[19],Re1,,0.14,0.02,
37,[19],,Re8,0.23,-0.09,
38,[20],Rxe8+,,0.26,0.03,
39,[20],,Qxe8,0.14,0.12,
40,[21],Qf4,,0.13,-0.01,
41,[21],,Be6,0.09,0.04,
42,[22],Bxe6,,0.11,0.02,
43,[22],,Qxe6,0.1,0.01,
44,[23],Qb8+,,0.06,-0.04,
45,[23],,Kh7,0.96,-0.9,
46,[24],Qxb7,,1.0,0.04,
47,[24],,Bxd4,0.9,0.1,
48,[25],Nxd4,,0.99,0.09,
