Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],Nf3,,0.25,0.06,
3,[2],,g6,0.43,-0.18,
4,[3],c4,,0.36,-0.07,
5,[3],,Bg7,0.41,-0.05,
6,[4],g3,,0.25,-0.16,
7,[4],,c5,0.27,-0.02,
8,[5],Bg2,,0.24,-0.03,
9,[5],,cxd4,0.24,0.0,
10,[6],Nxd4,,0.22,-0.02,
11,[6],,O-O,0.16,0.06,
12,[7],Nc3,,0.16,0.0,
13,[7],,Nc6,0.19,-0.03,
14,[8],O-O,,0.13,-0.06,
15,[8],,Nxd4,0.12,0.01,
16,[9],Qxd4,,0.09,-0.03,
17,[9],,d6,0.16,-0.07,
18,[10],Qd3,,0.17,0.01,
19,[10],,a6,0.12,0.05,
20,[11],Bd2,,0.06,-0.06,
21,[11],,Rb8,0.22,-0.16,
22,[12],a4,,0.12,-0.1,
23,[12],,Bf5,0.08,0.04,
24,[13],e4,,0.13,0.05,
25,[13],,Be6,0.22,-0.09,
26,[14],b3,,0.17,-0.05,
27,[14],,Nd7,0.24,-0.07,
28,[15],Rab1,,0.22,-0.02,
29,[15],,Rc8,0.33,-0.11,
30,[16],Nd5,,0.37,0.04,
33,[17],,Nc5,0.29,0.08,
34,[18],Qe2,,0.21,-0.08,
35,[18],,a5,0.32,-0.11,
36,[19],Rfd1,,0.2,-0.12,
37,[19],,Bd7,0.17,0.03,
38,[20],h4,,0.15,-0.02,
39,[20],,b6,0.18,-0.03,
40,[21],h5,,0.2,0.02,
41,[21],,e6,0.2,0.0,
42,[22],Nf4,,0.09,-0.11,
43,[22],,Bc6,0.1,-0.01,
44,[23],Bd2,,-0.17,-0.27,
45,[23],,Qe7,-0.12,-0.05,
46,[24],h6,,-0.17,-0.05,
47,[24],,Bf6,-0.13,-0.04,
48,[25],Re1,,-0.43,-0.3,
49,[25],,Bd4,-0.24,-0.19,
50,[26],Be3,,-0.18,0.06,
