Ply,Move,White,Black,Score,Eval,Comment
0,[1],Nf3,,0.22,0.22,
1,[1],,Nf6,0.17,0.05,
2,[2],g3,,-0.05,-0.22,
3,[2],,d5,-0.08,0.03,
4,[3],Bg2,,-0.01,0.07,
9,[5],,Nbd7,0.0,-0.01,
10,[6],Qc2,,-0.05,-0.05,
11,[6],,Nb6,0.06,-0.11,
12,[7],Na3,,0.1,0.04,
13,[7],,Qd5,0.29,-0.19,
14,[8],b3,,0.33,0.04,
15,[8],,cxb3,0.38,-0.05,
16,[9],axb3,,0.41,0.03,
17,[9],,Be6,0.33,0.08,
18,[10],Bb2,,0.48,0.15,
19,[10],,Qxb3,0.44,0.04,
20,[11],Rfb1,,0.34,-0.1,
21,[11],,Qxc2,0.46,-0.12,
22,[12],Nxc2,,0.43,-0.03,
23,[12],,Nc4,0.35,0.08,
24,[13],Bxf6,,0.42,0.07,
25,[13],,exf6,0.5,-0.08,
26,[14],Rxb7,,0.4,-0.1,
27,[14],,Bc5,0.41,-0.01,
28,[15],Nfd4,,0.39,-0.02,
29,[15],,O-O-O,0.39,0.0,
30,[16],Nxc6,,0.37,-0.02,
31,[16],,Kxb7,0.35,0.02,
32,[17],Nxd8+,,0.38,0.03,
33,[17],,Kc7,0.32,0.06,
34,[18],d4,,0.0,-0.32,
35,[18],,Rxd8,0.0,0.0,
36,[19],dxc5,,0.0,0.0,
37,[19],,a5,0.0,0.0,
38,[20],e3,,0.0,0.0,
39,[20],,Rb8,0.0,0.0,
40,[21],Bf1,,-0.1,-0.1,
41,[21],,Nd2,-0.07,-0.03,
42,[22],Rxa5,,-0.1,-0.03,
43,[22],,Rb1,-0.05,-0.05,
44,[23],Ra1,,-0.02,0.03,
45,[23],,Nf3+,0.0,-0.02,
46,[24],Kh1,,0.0,0.0,
47,[24],,Rxa1,0.0,0.0,
48,[25],Nxa1,,0.0,0.0,
49,[25],,Bd5,0.0,0.0,
50,[26],Bg2,,0.01,0.01,
51,[26],,Kc6,0.0,0.01,
52,[27],Nb3,,0.0,0.0,
