Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],c4,,0.2,0.01,
3,[2],,g6,0.43,-0.23,
4,[3],g3,,0.12,-0.31,
5,[3],,Bg7,0.28,-0.16,
6,[4],Bg2,,0.32,0.04,
7,[4],,d5,0.37,-0.05,
8,[5],cxd5,,0.53,0.16,
9,[5],,Nxd5,0.39,0.14,
10,[6],e4,,0.31,-0.08,
11,[6],,Nb6,0.44,-0.13,
12,[7],Ne2,,0.48,0.04,
13,[7],,c5,0.3,0.18,
14,[8],d5,,0.27,-0.03,
15,[8],,O-O,0.32,-0.05,
16,[9],O-O,,0.24,-0.08,
17,[9],,e6,0.27,-0.03,
18,[10],Nec3,,0.22,-0.05,
19,[10],,Na6,0.16,0.06,
20,[11],a4,,-0.06,-0.22,
21,[11],,exd5,0.05,-0.11,
22,[12],exd5,,-0.08,-0.13,
23,[12],,Nc4,0.24,-0.32,
24,[13],Na3,,0.07,-0.17,
25,[13],,Nxa3,0.12,-0.05,
26,[14],Rxa3,,0.15,0.03,
27,[14],,Bf5,0.13,0.02,
28,[15],d6,,0.08,-0.05,
29,[15],,Qd7,0.5,-0.42,
30,[16],Nb5,,-0.04,-0.54,
31,[16],,Nb4,0.13,-0.17,
32,[17],Re3,,-0.47,-0.6,
33,[17],,Nc6,-0.07,-0.4,
34,[18],Rfe1,,-0.42,-0.35,
35,[18],,Rad8,-0.35,-0.07,
36,[19],Qd5,,-0.26,0.09,
37,[19],,a6,-0.28,0.02,
38,[20],Re7,,-0.89,-0.61,
39,[20],,Nxe7,-0.31,-0.58,
40,[21],dxe7,,0.0,0.31,
41,[21],,axb5,-0.27,0.27,
42,[22],axb5,,0.0,0.27,
43,[22],,b6,0.0,0.0,
44,[23],b3,,-0.37,-0.37,
45,[23],,Be6,-0.17,-0.2,
46,[24],Qg5,,-0.92,-0.75,
47,[24],,h6,-1.12,0.2,
48,[25],Qh4,,-1.12,0.0,
49,[25],,g5,-1.22,0.1,
50,[26],exf8=R+,,-1.03,0.19,
51,[26],,Rxf8,-1.19,0.16,
52,[27],Qa4,,-1.21,-0.02,
53,[27],,Qd3,-1.18,-0.03,
54,[28],Be3,,-1.06,0.12,
55,[28],,Bxb3,-1.11,0.05,
56,[29],Qa6,,-1.11,0.0,
57,[29],,Qd6,-1.1,-0.01,
58,[30],Bc6,,-1.11,-0.01,
59,[30],,Bc3,-0.92,-0.19,
60,[31],Rb1,,-1.06,-0.14,
61,[31],,Qd3,0.0,-1.06,
62,[32],Rxb3,,0.0,0.0,
63,[32],,Qd1+,0.0,0.0,
64,[33],Kg2,,0.12,0.12,
65,[33],,Qxb3,0.0,0.12,
66,[34],Qxb6,,0.0,0.0,
67,[34],,Bd4,0.0,0.0,
