Ply,Move,White,Black,Score,Eval,Comment
0,[1],Nf3,,0.22,0.22,
1,[1],,d5,0.19,0.03,
2,[2],d4,,0.11,-0.08,
3,[2],,Nf6,0.22,-0.11,
4,[3],c4,,0.23,0.01,
5,[3],,e6,0.2,0.03,
6,[4],Nc3,,0.19,-0.01,
7,[4],,dxc4,0.36,-0.17,
8,[5],e3,,0.11,-0.25,
9,[5],,a6,0.14,-0.03,
10,[6],a4,,0.17,0.03,
11,[6],,b6,0.1,0.07,
12,[7],Bxc4,,0.13,0.03,
13,[7],,Bb7,0.16,-0.03,
14,[8],O-O,,0.17,0.01,
15,[8],,Bb4,0.22,-0.05,
16,[9],Qe2,,0.09,-0.13,
17,[9],,O-O,0.01,0.08,
18,[10],Rd1,,0.0,-0.01,
19,[10],,Qe7,0.05,-0.05,
20,[11],Bd3,,0.0,-0.05,
21,[11],,c5,0.32,-0.32,
22,[12],Na2,,-0.18,-0.5,
23,[12],,Nc6,-0.15,-0.03,
24,[13],Nxb4,,-0.24,-0.09,
25,[13],,Nxb4,-0.24,0.0,
26,[14],Bb1,,-0.65,-0.41,
27,[14],,cxd4,-0.27,-0.38,
28,[15],Nxd4,,-0.2,0.07,
29,[15],,Rfd8,-0.31,0.11,
30,[16],Bd2,,-0.29,0.02,
41,[21],,Qe6,0.52,-0.81,
42,[22],Ne1,,0.37,-0.15,
43,[22],,Bd5,0.81,-0.44,
44,[23],e4,,0.71,-0.1,
45,[23],,Bc6,0.67,0.04,
46,[24],Bc4,,0.67,0.0,
47,[24],,Qe8,0.71,-0.04,
48,[25],Rxd8,,0.68,-0.03,
49,[25],,Qxd8,0.57,0.11,
50,[26],Nf3,,0.58,0.01,
51,[26],,Qc7,0.5,0.08,
52,[27],Ng5,,0.6,0.1,
53,[27],,Be8,0.6,0.0,
54,[28],Bxb3,,0.53,-0.07,
55,[28],,Ra5,0.58,-0.05,
56,[29],Rd1,,0.0,-0.58,
57,[29],,Rc5,0.77,-0.77,
58,[30],h3,,0.74,-0.03,
59,[30],,Kg7,0.74,0.0,
60,[31],Kh2,,0.73,-0.01,
61,[31],,h6,0.75,-0.02,
62,[32],Nf3,,0.89,0.14,
63,[32],,Bc6,0.92,-0.03,
64,[33],Nd2,,1.1,0.18,
65,[33],,Bb7,0.93,0.17,
66,[34],Re1,,0.8,-0.13,
67,[34],,Ba6,0.93,-0.13,
68,[35],Nb1,,0.61,-0.32,
69,[35],,Rc1,0.99,-0.38,
70,[36],Qd2,,0.6,-0.39,
71,[36],,Rxe1,0.67,-0.07,
72,[37],Qxe1,,0.64,-0.03,
73,[37],,Qc5,0.54,0.1,
74,[38],Nc3,,0.42,-0.12,
75,[38],,Bc4,0.96,-0.54,
76,[39],Bxc4,,1.01,0.05,
77,[39],,Qxc4,0.91,0.1,
78,[40],Qe3,,0.66,-0.25,
79,[40],,Qb4,1.01,-0.35,
80,[41],Qe2,,0.72,-0.29,
81,[41],,h5,1.04,-0.32,
82,[42],h4,,0.82,-0.22,
83,[42],,Qd4,0.85,-0.03,
84,[43],g3,,0.45,-0.4,
85,[43],,Nd7,0.39,0.06,
86,[44],Kg2,,0.51,0.12,
87,[44],,Nc5,0.56,-0.05,
88,[45],Qc2,,0.25,-0.31,
89,[45],,Qc4,0.37,-0.12,
90,[46],Qd1,,0.31,-0.06,
91,[46],,Qd4,0.37,-0.06,
92,[47],Qc2,,0.25,-0.12,
93,[47],,Nd3,0.32,-0.07,
94,[48],Qe2,,0.39,0.07,
95,[48],,Nc5,0.56,-0.17,
96,[49],Qc2,,0.25,-0.31,
