Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,c5,0.37,-0.14,
2,[2],Nf3,,0.33,-0.04,
3,[2],,e6,0.32,0.01,
4,[3],d4,,0.24,-0.08,
5,[3],,cxd4,0.25,-0.01,
6,[4],Nxd4,,0.18,-0.07,
7,[4],,a6,0.45,-0.27,
8,[5],Bd3,,0.39,-0.06,
9,[5],,Nc6,0.33,0.06,
10,[6],Nxc6,,0.38,0.05,
11,[6],,dxc6,0.45,-0.07,
12,[7],Nd2,,0.25,-0.2,
13,[7],,e5,0.51,-0.26,
14,[8],Qf3,,0.24,-0.27,
15,[8],,Be6,0.24,0.0,
16,[9],Qg3,,0.06,-0.18,
17,[9],,f6,0.44,-0.38,
18,[10],O-O,,0.55,0.11,
19,[10],,b5,0.99,-0.44,
20,[11],a4,,0.6,-0.39,
21,[11],,Ne7,0.67,-0.07,
22,[12],axb5,,0.5,-0.17,
23,[12],,axb5,0.66,-0.16,
24,[13],Rxa8,,0.56,-0.1,
25,[13],,Qxa8,0.69,-0.13,
26,[14],c4,,0.19,-0.5,
27,[14],,b4,0.16,0.03,
28,[15],c5,,0.0,-0.16,
29,[15],,Ng6,0.3,-0.3,
30,[16],Bc4,,0.74,0.44,
31,[16],,Bxc4,0.18,0.56,
32,[17],Nxc4,,0.47,0.29,
33,[17],,Bxc5,0.22,0.25,
34,[18],Qb3,,0.12,-0.1,
35,[18],,Ke7,0.16,-0.04,
36,[19],Be3,,0.3,0.14,
37,[19],,Bxe3,0.61,-0.31,
38,[20],Nxe3,,0.54,-0.07,
39,[20],,Rb8,0.48,0.06,
40,[21],Nf5+,,0.6,0.12,
41,[21],,Kf8,0.61,-0.01,
42,[22],g3,,0.59,-0.02,
43,[22],,c5,0.72,-0.13,
44,[23],Qc4,,0.79,0.07,
45,[23],,Qa7,0.81,-0.02,
46,[24],Rd1,,0.73,-0.08,
47,[24],,Qc7,1.0,-0.27,
48,[25],Rd5,,0.98,-0.02,
49,[25],,Rc8,1.08,-0.1,
50,[26],Nd6,,1.08,0.0,
51,[26],,Rd8,1.1,-0.02,
52,[27],Nb5,,0.99,-0.11,
53,[27],,Qc8,1.18,-0.19,
54,[28],Rxd8+,,1.08,-0.1,
55,[28],,Qxd8,1.1,-0.02,
56,[29],Qxc5+,,1.04,-0.06,
57,[29],,Kg8,1.32,-0.28,
58,[30],Nd6,,1.38,0.06,
59,[30],,h5,1.17,0.21,
60,[31],Qxb4,,1.29,0.12,
61,[31],,Kh7,1.59,-0.3,
62,[32],h4,,1.5,-0.09,
63,[32],,Qd7,1.16,0.34,
64,[33],Nf5,,1.47,0.31,
65,[33],,Qd1+,1.59,-0.12,
66,[34],Kg2,,1.45,-0.14,
67,[34],,Qg4,1.56,-0.11,
68,[35],Kf1,,1.52,-0.04,
69,[35],,Qd1+,1.59,-0.07,
70,[36],Qe1,,1.52,-0.07,
71,[36],,Qf3,1.58,-0.06,
72,[37],Kg1,,1.73,0.15,
73,[37],,Qd3,1.49,0.24,
74,[38],Qe3,,1.54,0.05,
75,[38],,Qb1+,3.43,-1.89,
76,[39],Kg2,,2.33,-1.1,Erreur
77,[39],,Nf8,3.53,-1.2,
78,[40],Qe2,,3.27,-0.26,
79,[40],,Kg6,4.06,-0.79,
80,[41],Ne7+,,2.32,-1.74,Erreur
81,[41],,Kf7,2.67,-0.35,
82,[42],Nd5,,2.36,-0.31,
83,[42],,Kg6,2.6,-0.24,
84,[43],Ne7+,,2.32,-0.28,
85,[43],,Kf7,2.67,-0.35,
86,[44],Nf5,,2.29,-0.38,
87,[44],,Kg6,4.06,-1.77,
88,[45],Qc4,,4.48,0.42,
89,[45],,Ne6,4.37,0.11,
90,[46],Ne7+,,2.66,-1.71,Erreur
91,[46],,Kf7,2.72,-0.06,
92,[47],Nc6,,1.94,-0.78,
93,[47],,Qd1,2.0,-0.06,
94,[48],b4,,2.06,0.06,
95,[48],,Qd7,1.95,0.11,
96,[49],b5,,2.08,0.13,
97,[49],,Kg6,2.01,0.07,
98,[50],Qd5,,1.99,-0.02,
99,[50],,Qxd5,2.04,-0.05,
100,[51],exd5,,2.01,-0.03,
101,[51],,Nc5,1.98,0.03,
102,[52],Kf3,,1.44,-0.54,
103,[52],,Nd7,2.0,-0.56,
104,[53],Ke4,,1.84,-0.16,
105,[53],,f5+,2.48,-0.64,
106,[54],Kd3,,2.67,0.19,
107,[54],,Kf6,2.76,-0.09,
108,[55],Na5,,1.51,-1.25,Erreur
109,[55],,Nb6,1.28,0.23,
110,[56],d6,,1.48,0.2,
111,[56],,Ke6,1.56,-0.08,
112,[57],Nc4,,1.41,-0.15,
113,[57],,Nd7,1.74,-0.33,
114,[58],Kc3,,1.74,0.0,
115,[58],,Kd5,1.77,-0.03,
116,[59],Kb4,,1.27,-0.5,
117,[59],,f4,1.51,-0.24,
118,[60],gxf4,,1.68,0.17,
119,[60],,exf4,1.49,0.19,
120,[61],f3,,1.79,0.3,
121,[61],,g5,3.88,-2.09,
122,[62],hxg5,,3.96,0.08,
123,[62],,h4,3.92,0.04,
124,[63],g6,,3.97,0.05,
125,[63],,Ke6,3.98,-0.01,
126,[64],b6,,3.92,-0.06,
127,[64],,h3,3.88,0.04,
128,[65],b7,,4.15,0.27,
129,[65],,h2,4.39,-0.24,
130,[66],g7,,5.55,1.16,
131,[66],,Kf7,5.02,0.53,
132,[67],Ne5+,,5.4,0.38,
133,[67],,Nxe5,8.57,-3.17,
134,[68],g8=Q+,,9.49,0.92,
135,[68],,Kxg8,39.76,-30.27,
136,[69],b8=Q+,,39.76,0.0,
137,[69],,Kg7,11.61,28.15,Gaffe
138,[70],Qa7+,,36.7,25.09,
139,[70],,Kg6,39.76,-3.06,
140,[71],Qa1,,35.55,-4.21,Gaffe
141,[71],,Nd3+,39.77,-4.22,
142,[72],Kb5,,49.03,9.26,
