Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,c6,0.54,-0.31,
2,[2],d3,,0.14,-0.4,
3,[2],,d5,0.1,0.04,
4,[3],Nd2,,0.03,-0.07,
5,[3],,g6,0.32,-0.29,
6,[4],Ngf3,,0.26,-0.06,
7,[4],,Bg7,0.38,-0.12,
8,[5],d4,,0.31,-0.07,
9,[5],,dxe4,0.34,-0.03,
10,[6],Nxe4,,0.32,-0.02,
11,[6],,Nd7,0.38,-0.06,
12,[7],Bc4,,0.34,-0.04,
13,[7],,Ngf6,0.37,-0.03,
14,[8],Nxf6+,,0.41,0.04,
15,[8],,Nxf6,0.4,0.01,
16,[9],O-O,,0.44,0.04,
17,[9],,O-O,0.37,0.07,
18,[10],Re1,,0.32,-0.05,
19,[10],,Bg4,0.38,-0.06,
20,[11],c3,,0.41,0.03,
21,[11],,e6,0.44,-0.03,
22,[12],h3,,0.4,-0.04,
23,[12],,Bxf3,0.34,0.06,
24,[13],Qxf3,,0.34,0.0,
25,[13],,Nd5,0.36,-0.02,
26,[14],g3,,0.23,-0.13,
27,[14],,a5,0.42,-0.19,
28,[15],h4,,0.24,-0.18,
29,[15],,a4,0.32,-0.08,
30,[16],a3,,0.2,-0.12,
31,[16],,h6,0.24,-0.04,
32,[17],Re2,,0.22,-0.02,
33,[17],,Qd6,0.26,-0.04,
34,[18],Bd2,,0.26,0.0,
35,[18],,Rfe8,0.36,-0.1,
36,[19],Rae1,,0.29,-0.07,
37,[19],,b5,0.29,0.0,
38,[20],Ba2,,0.25,-0.04,
39,[20],,Ra7,0.46,-0.21,
40,[21],Bc1,,0.15,-0.31,
41,[21],,Rae7,0.21,-0.06,
42,[22],Kg2,,0.16,-0.05,
43,[22],,Qc7,0.17,-0.01,
44,[23],Qd3,,0.14,-0.03,
45,[23],,Qd6,0.28,-0.14,
46,[24],Qc2,,0.11,-0.17,
47,[24],,Rb7,0.27,-0.16,
48,[25],Bd2,,0.1,-0.17,
49,[25],,Rc8,0.28,-0.18,
50,[26],Qc1,,0.08,-0.2,
51,[26],,Qf8,0.16,-0.08,
52,[27],h5,,0.01,-0.15,
53,[27],,g5,0.14,-0.13,
54,[28],f4,,0.12,-0.02,
55,[28],,gxf4,0.31,-0.19,
56,[29],Bxf4,,0.0,-0.31,
57,[29],,Nxf4+,0.59,-0.59,
58,[30],Qxf4,,0.22,-0.37,
59,[30],,Qd8,0.43,-0.21,
60,[31],Qe4,,0.36,-0.07,
61,[31],,Re7,0.22,0.14,
62,[32],Rf1,,0.24,0.02,
63,[32],,c5,0.96,-0.72,
64,[33],d5,,0.93,-0.03,
65,[33],,c4,0.93,0.0,
66,[34],Bb1,,0.72,-0.21,
67,[34],,Qd6,1.36,-0.64,
68,[35],dxe6,,0.44,-0.92,
69,[35],,Rxe6,0.35,0.09,
70,[36],Qh7+,,0.37,0.02,
71,[36],,Kf8,0.36,0.01,
72,[37],Rxe6,,0.48,0.12,
73,[37],,Qxe6,0.48,0.0,
74,[38],Qf5,,0.47,-0.01,
75,[38],,Qxf5,0.41,0.06,
76,[39],Rxf5,,0.38,-0.03,
77,[39],,Rb8,0.37,0.01,
78,[40],Rc5,,0.11,-0.26,
79,[40],,Bf6,0.11,0.0,
80,[41],Bf5,,0.1,-0.01,
