Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],c4,,0.2,0.01,
3,[2],,e6,0.19,0.01,
4,[3],Nf3,,0.23,0.04,
5,[3],,b6,0.29,-0.06,
6,[4],g3,,0.02,-0.27,
7,[4],,Bb7,0.12,-0.1,
8,[5],Bg2,,0.05,-0.07,
9,[5],,Be7,0.08,-0.03,
10,[6],O-O,,0.05,-0.03,
11,[6],,O-O,0.07,-0.02,
12,[7],Re1,,-0.05,-0.12,
13,[7],,Qc8,0.13,-0.18,
14,[8],Nc3,,0.25,0.12,
15,[8],,Ne4,0.19,0.06,
16,[9],Bd2,,0.17,-0.02,
17,[9],,f5,0.22,-0.05,
18,[10],Rc1,,0.16,-0.06,
19,[10],,Bf6,0.19,-0.03,
20,[11],d5,,0.16,-0.03,
21,[11],,h6,0.7,-0.54,
22,[12],e3,,0.17,-0.53,
23,[12],,Na6,0.08,0.09,
24,[13],Nd4,,0.18,0.1,
25,[13],,Nac5,0.18,0.0,
26,[14],Nxe4,,0.0,-0.18,
27,[14],,fxe4,0.06,-0.06,
28,[15],Bb4,,0.06,0.0,
29,[15],,exd5,0.07,-0.01,
30,[16],cxd5,,0.0,-0.07,
31,[16],,Bxd5,0.0,0.0,
32,[17],Bxc5,,0.0,0.0,
33,[17],,bxc5,0.0,0.0,
34,[18],Rxc5,,0.23,0.23,
35,[18],,c6,0.12,0.11,
36,[19],Nf5,,0.0,-0.12,
37,[19],,Qe8,0.74,-0.74,
38,[20],Rxd5,,0.73,-0.01,
39,[20],,cxd5,0.63,0.1,
40,[21],Qxd5+,,0.65,0.02,
41,[21],,Qe6,0.68,-0.03,
42,[22],Bxe4,,0.66,-0.02,
43,[22],,Rac8,0.79,-0.13,
44,[23],Nd6,,0.76,-0.03,
47,[24],,Kh8,1.05,-0.29,
48,[25],Rd1,,1.06,0.01,
51,[26],,Rfb8,1.96,-0.9,
52,[27],h4,,1.17,-0.79,
53,[27],,Be7,1.21,-0.04,
54,[28],Nc4,,1.24,0.03,
55,[28],,Ra6,1.53,-0.29,
56,[29],Bd5,,1.54,0.01,
57,[29],,Qf6,2.21,-0.67,
58,[30],Ne5,,2.06,-0.15,
