Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],c4,,0.2,0.01,
3,[2],,e6,0.19,0.01,
4,[3],Nc3,,0.1,-0.09,
5,[3],,d5,0.22,-0.12,
6,[4],Nf3,,0.19,-0.03,
7,[4],,c5,0.27,-0.08,
8,[5],cxd5,,0.33,0.06,
9,[5],,Nxd5,0.48,-0.15,
10,[6],e4,,0.48,0.0,
11,[6],,Nxc3,0.45,0.03,
12,[7],bxc3,,0.44,-0.01,
13,[7],,cxd4,0.44,0.0,
14,[8],cxd4,,0.46,0.02,
15,[8],,Bb4+,0.43,0.03,
16,[9],Bd2,,0.34,-0.09,
17,[9],,Bxd2+,0.37,-0.03,
18,[10],Qxd2,,0.31,-0.06,
19,[10],,O-O,0.4,-0.09,
20,[11],Bc4,,0.28,-0.12,
21,[11],,Nd7,0.46,-0.18,
22,[12],O-O,,0.28,-0.18,
23,[12],,b6,0.24,0.04,
24,[13],Rfd1,,0.21,-0.03,
25,[13],,Bb7,0.18,0.03,
26,[14],Qf4,,0.0,-0.18,
27,[14],,Rc8,-0.06,0.06,
28,[15],Bd3,,0.0,0.06,
29,[15],,Qe7,0.17,-0.17,
30,[16],Rac1,,-0.2,-0.37,
31,[16],,Nf6,-0.08,-0.12,
32,[17],h3,,0.0,0.08,
33,[17],,Rxc1,0.0,0.0,
34,[18],Rxc1,,0.0,0.0,
35,[18],,Qa3,0.1,-0.1,
36,[19],Rd1,,-0.53,-0.63,
37,[19],,Qxa2,-0.76,0.23,
38,[20],e5,,-0.81,-0.05,
43,[22],,Ba6,-0.35,-0.46,
44,[23],Bb1,,0.0,0.35,
45,[23],,Qb3,0.0,0.0,
46,[24],Rc1,,-0.06,-0.06,
47,[24],,Rc8,-0.06,0.0,
48,[25],Kh2,,-0.56,-0.5,
49,[25],,Rxc1,-0.79,0.23,
50,[26],Qxc1,,-0.89,-0.1,
51,[26],,Bd3,-0.72,-0.17,
52,[27],Bxd3,,-1.36,-0.64,
53,[27],,Qxd3,-1.18,-0.18,
54,[28],Qf4,,-1.24,-0.06,
55,[28],,g5,-1.21,-0.03,
56,[29],Nf6+,,-3.84,-2.63,Erreur
57,[29],,Nxf6,-3.66,-0.18,
58,[30],Qxf6,,-3.67,-0.01,
59,[30],,Qxd4,-3.61,-0.06,
60,[31],g3,,-4.62,-1.01,Erreur
61,[31],,Qd2,-3.62,-1.0,
62,[32],Kg1,,-3.56,0.06,
63,[32],,Qd1+,-3.18,-0.38,
64,[33],Kg2,,-3.29,-0.11,
65,[33],,Qd5+,-3.24,-0.05,
66,[34],Kg1,,-3.5,-0.26,
67,[34],,Qe4,-1.67,-1.83,
68,[35],Qd8+,,-1.92,-0.25,
69,[35],,Kh7,-1.74,-0.18,
70,[36],Qf6,,-3.53,-1.79,Erreur
71,[36],,Qb1+,-3.21,-0.32,
72,[37],Kg2,,-3.25,-0.04,
73,[37],,Qe4+,-3.05,-0.2,
74,[38],Kg1,,-3.53,-0.48,
75,[38],,Qb1+,-3.21,-0.32,
76,[39],Kg2,,-3.25,-0.04,
77,[39],,Qf5,-3.19,-0.06,
78,[40],Qe7,,-3.33,-0.14,
79,[40],,a5,-3.32,-0.01,
80,[41],Qd6,,-4.27,-0.95,
81,[41],,Kg7,-3.6,-0.67,
82,[42],Qc7,,-4.52,-0.92,
83,[42],,Qe4+,-4.37,-0.15,
84,[43],Kg1,,-4.79,-0.42,
85,[43],,Qb1+,-4.94,0.15,
86,[44],Kg2,,-5.97,-1.03,Erreur
87,[44],,a4,-5.3,-0.67,
88,[45],Kh2,,-16.01,-10.71,Gaffe
89,[45],,a3,-18.38,2.37,Erreur
90,[46],Qe7,,-16.99,1.39,
91,[46],,Qf5,-4.13,-12.86,
92,[47],Qxa3,,-4.29,-0.16,
93,[47],,Qxf2+,-4.29,0.0,
94,[48],Kh1,,-4.19,0.1,
95,[48],,Qe1+,-3.97,-0.22,
96,[49],Kh2,,-4.87,-0.9,
97,[49],,Qe2+,-4.18,-0.69,
98,[50],Kh1,,-4.29,-0.11,
99,[50],,Qxe5,-4.39,0.1,
