Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,d5,0.56,-0.33,
2,[2],exd5,,0.51,-0.05,
3,[2],,Qxd5,0.61,-0.1,
4,[3],Nc3,,0.6,-0.01,
5,[3],,Qa5,0.74,-0.14,
6,[4],d4,,0.77,0.03,
7,[4],,Nf6,0.74,0.03,
8,[5],Nf3,,0.7,-0.04,
9,[5],,Bf5,0.61,0.09,
10,[6],Ne5,,0.58,-0.03,
11,[6],,c6,0.47,0.11,
12,[7],g4,,0.4,-0.07,
13,[7],,Be6,0.23,0.17,
14,[8],Bg2,,0.13,-0.1,
15,[8],,Nbd7,0.17,-0.04,
16,[9],Nxd7,,0.12,-0.05,
17,[9],,Bxd7,0.1,0.02,
18,[10],g5,,0.03,-0.07,
19,[10],,Nd5,-0.01,0.04,
20,[11],O-O,,-0.03,-0.02,
21,[11],,Nxc3,0.09,-0.12,
22,[12],bxc3,,0.01,-0.08,
23,[12],,e6,0.19,-0.18,
24,[13],Rb1,,0.06,-0.13,
25,[13],,Qc7,0.23,-0.17,
26,[14],c4,,0.2,-0.03,
27,[14],,Bd6,0.29,-0.09,
28,[15],Qh5,,0.38,0.09,
29,[15],,O-O,0.38,0.0,
30,[16],c5,,0.48,0.1,
31,[16],,Bf4,1.05,-0.57,
32,[17],Bxf4,,0.95,-0.1,
33,[17],,Qxf4,1.05,-0.1,
34,[18],Rxb7,,0.86,-0.19,
35,[18],,Rad8,0.99,-0.13,
36,[19],c3,,1.17,0.18,
37,[19],,Qd2,1.12,0.05,
38,[20],Qf3,,1.24,0.12,
39,[20],,Qxa2,1.14,0.1,
40,[21],Re1,,1.01,-0.13,
41,[21],,e5,1.2,-0.19,
42,[22],Rxe5,,1.0,-0.2,
43,[22],,Qa1+,0.95,0.05,
44,[23],Bf1,,0.91,-0.04,
45,[23],,Be6,0.91,0.0,
46,[24],Qe3,,0.98,0.07,
47,[24],,Rd5,1.0,-0.02,
48,[25],Rxd5,,0.96,-0.04,
49,[25],,Bxd5,0.98,-0.02,
50,[26],Re7,,0.15,-0.83,
51,[26],,a5,0.7,-0.55,
52,[27],Qe1,,0.87,0.17,
53,[27],,Qb2,0.46,0.41,
54,[28],Bg2,,0.53,0.07,
55,[28],,Bxg2,0.58,-0.05,
56,[29],Kxg2,,0.73,0.15,
57,[29],,a4,0.68,0.05,
58,[30],Re8,,0.88,0.2,
59,[30],,g6,1.25,-0.37,
60,[31],Qe7,,1.26,0.01,
61,[31],,Rxe8,1.36,-0.1,
62,[32],Qxe8+,,1.34,-0.02,
63,[32],,Kg7,1.18,0.16,
64,[33],Qxc6,,1.28,0.1,
65,[33],,a3,1.32,-0.04,
66,[34],Qf6+,,1.36,0.04,
67,[34],,Kg8,1.39,-0.03,
68,[35],Qd8+,,1.31,-0.08,
69,[35],,Kg7,1.3,0.01,
70,[36],Qf6+,,1.36,0.06,
71,[36],,Kg8,1.39,-0.03,
72,[37],c6,,1.1,-0.29,
73,[37],,Qxc3,1.28,-0.18,
74,[38],Qd8+,,1.25,-0.03,
75,[38],,Kg7,1.35,-0.1,
76,[39],Qf6+,,1.32,-0.03,
77,[39],,Kg8,1.28,0.04,
78,[40],Qd8+,,1.25,-0.03,
79,[40],,Kg7,1.35,-0.1,
80,[41],c7,,1.23,-0.12,
81,[41],,a2,1.28,-0.05,
82,[42],Qf6+,,1.43,0.15,
83,[42],,Kg8,1.39,0.04,
84,[43],Qd8+,,1.4,0.01,
85,[43],,Kg7,1.28,0.12,
88,[45],Qxc8,,1.39,0.11,
89,[45],,a1=Q,1.27,0.12,
90,[46],Qc5,,1.36,0.09,
91,[46],,Qa8+,1.34,0.02,
92,[47],d5,,1.6,0.26,
93,[47],,Qa4,1.2,0.4,
94,[48],Kf3,,1.76,0.56,
95,[48],,Qb3+,1.18,0.58,
96,[49],Ke2,,1.82,0.64,
97,[49],,Qb2+,1.89,-0.07,
98,[50],Kd3,,2.04,0.15,
99,[50],,Qb1+,2.11,-0.07,
100,[51],Kc4,,2.43,0.32,
101,[51],,Qc2+,2.29,0.14,
102,[52],Kb5,,2.0,-0.29,
103,[52],,Qb1+,2.23,-0.23,
104,[53],Kc6,,2.26,0.03,
105,[53],,Qe4,5.57,-3.31,
106,[54],Kb6,,5.42,-0.15,
107,[54],,Qe8,4.67,0.75,
108,[55],d6,,2.42,-2.25,Erreur
109,[55],,Qb8+,2.68,-0.26,
110,[56],Ka6,,2.46,-0.22,
111,[56],,Qa8+,2.62,-0.16,
112,[57],Kb5,,2.22,-0.4,
113,[57],,Qb7+,2.12,0.1,
114,[58],Kc4,,2.31,0.19,
115,[58],,Kg8,5.3,-2.99,
116,[59],Qb5,,3.25,-2.05,Erreur
117,[59],,Qc8+,3.45,-0.2,
118,[60],Kb4,,3.97,0.52,
119,[60],,Qf8,4.99,-1.02,
120,[61],Qc6,,3.95,-1.04,Erreur
121,[61],,Qb8+,8.24,-4.29,
122,[62],Kc4,,8.25,0.01,
123,[62],,Kf8,9.29,-1.04,
124,[63],Qc5,,10.26,0.97,
