Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,c5,0.37,-0.14,
2,[2],Nf3,,0.33,-0.04,
3,[2],,d6,0.26,0.07,
4,[3],c3,,0.21,-0.05,
7,[4],,Nc6,-0.05,0.26,
8,[5],Bd3,,-0.1,-0.05,
9,[5],,d5,-0.17,0.07,
10,[6],exd5,,-0.09,0.08,
11,[6],,Qxd5,-0.11,0.02,
12,[7],Qe2,,0.0,0.11,
13,[7],,Bf5,0.06,-0.06,
14,[8],Bc4,,0.0,-0.06,
15,[8],,Qd6,-0.04,0.04,
16,[9],O-O,,0.11,0.15,
17,[9],,Rd8,0.28,-0.17,
18,[10],d4,,0.26,-0.02,
19,[10],,cxd4,0.58,-0.32,
20,[11],cxd4,,0.07,-0.51,
21,[11],,e6,0.06,0.01,
22,[12],Nc3,,0.06,0.0,
23,[12],,Be7,0.03,0.03,
24,[13],Rd1,,0.04,0.01,
25,[13],,O-O,0.02,0.02,
26,[14],d5,,0.0,-0.02,
27,[14],,exd5,0.1,-0.1,
28,[15],Bxd5,,0.06,-0.04,
29,[15],,Nxd5,0.01,0.05,
30,[16],Nxd5,,0.0,-0.01,
31,[16],,Qe6,0.0,0.0,
32,[17],Qxe6,,0.0,0.0,
33,[17],,Bxe6,0.0,0.0,
34,[18],Nxe7+,,0.0,0.0,
35,[18],,Nxe7,0.05,-0.05,
36,[19],Be3,,0.0,-0.05,
37,[19],,Nc6,0.0,0.0,
38,[20],a3,,0.0,0.0,
39,[20],,Bb3,0.0,0.0,
40,[21],Rd2,,0.0,0.0,
41,[21],,f6,0.0,0.0,
42,[22],Rc1,,0.0,0.0,
43,[22],,Rxd2,0.0,0.0,
44,[23],Nxd2,,0.0,0.0,
45,[23],,Bd5,0.0,0.0,
46,[24],Nb1,,0.0,0.0,
47,[24],,f5,0.13,-0.13,
48,[25],Nc3,,0.16,0.03,
49,[25],,Bc4,0.16,0.0,
50,[26],Ne4,,0.08,-0.08,
51,[26],,Bd5,0.09,-0.01,
52,[27],Nc3,,0.16,0.07,
53,[27],,Bc4,0.16,0.0,
54,[28],b4,,0.0,-0.16,
57,[29],,a6,0.25,-0.25,
58,[30],Nd5,,0.2,-0.05,
59,[30],,Bxd5,0.5,-0.3,
60,[31],Rxd5,,0.58,0.08,
61,[31],,Rf6,0.74,-0.16,
62,[32],Kf1,,0.48,-0.26,
63,[32],,f4,0.58,-0.1,
64,[33],Bc5,,0.39,-0.19,
65,[33],,f3,0.62,-0.23,
66,[34],g4,,0.49,-0.13,
67,[34],,h6,0.98,-0.49,
68,[35],Kg1,,0.88,-0.1,
69,[35],,Kf7,1.04,-0.16,
70,[36],Kh2,,0.96,-0.08,
71,[36],,Ke6,1.14,-0.18,
72,[37],Rd6+,,0.91,-0.23,
73,[37],,Ke5,0.93,-0.02,
74,[38],Rd7,,0.86,-0.07,
75,[38],,g6,1.12,-0.26,
76,[39],Kg3,,1.08,-0.04,
77,[39],,Ke4,1.14,-0.06,
78,[40],Rd1,,1.27,0.13,
79,[40],,h5,1.37,-0.1,
80,[41],Kh4,,1.37,0.0,
81,[41],,hxg4,1.4,-0.03,
82,[42],hxg4,,1.56,0.16,
83,[42],,Re6,1.44,0.12,
84,[43],Kg5,,1.6,0.16,
85,[43],,Ke5,2.28,-0.68,
86,[44],Bb6,,1.46,-0.82,
87,[44],,Ke4,1.18,0.28,
88,[45],Be3,,1.28,0.1,
89,[45],,Re8,2.22,-0.94,
90,[46],Rd6,,2.22,0.0,
91,[46],,Rc8,3.73,-1.51,
92,[47],Kf6,,3.75,0.02,
93,[47],,Rc7,4.09,-0.34,
94,[48],g5,,4.35,0.26,
95,[48],,Rc8,4.54,-0.19,
96,[49],Bb6,,3.81,-0.73,
97,[49],,Kf4,4.0,-0.19,
98,[50],Ke6,,4.01,0.01,
