Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,c5,0.37,-0.14,
2,[2],Nf3,,0.33,-0.04,
3,[2],,Nc6,0.37,-0.04,
4,[3],Bb5,,0.36,-0.01,
5,[3],,e6,0.32,0.04,
6,[4],O-O,,0.41,0.09,
7,[4],,Nge7,0.44,-0.03,
8,[5],Re1,,0.16,-0.28,
9,[5],,a6,0.19,-0.03,
10,[6],Bf1,,0.22,0.03,
11,[6],,d5,0.14,0.08,
12,[7],exd5,,0.06,-0.08,
15,[8],,Nf5,0.25,-0.19,
16,[9],Nc4,,0.37,0.12,
17,[9],,Qd8,0.32,0.05,
18,[10],a4,,0.41,0.09,
19,[10],,Be7,0.44,-0.03,
20,[11],a5,,0.39,-0.05,
21,[11],,O-O,0.42,-0.03,
22,[12],d3,,0.3,-0.12,
25,[13],,Be8,0.58,-0.28,
26,[14],Qb3,,0.66,0.08,
27,[14],,Nd6,0.56,0.1,
28,[15],Nb6,,0.62,0.06,
29,[15],,Ra7,0.57,0.05,
30,[16],g3,,0.65,0.08,
31,[16],,Nc8,0.83,-0.18,
32,[17],Nc4,,0.9,0.07,
33,[17],,Nd6,0.81,0.09,
34,[18],Nfd2,,0.86,0.05,
35,[18],,Kh8,1.62,-0.76,
36,[19],Nxd6,,1.6,-0.02,
37,[19],,Qxd6,1.56,0.04,
38,[20],Nc4,,1.59,0.03,
39,[20],,Qd8,1.68,-0.09,
40,[21],Be3,,1.36,-0.32,
41,[21],,f6,1.51,-0.15,
42,[22],Qb6,,1.12,-0.39,
43,[22],,Qd5,2.51,-1.39,
44,[23],Bg2,,2.15,-0.36,
45,[23],,Qh5,3.16,-1.01,
46,[24],Bf4,,1.93,-1.23,Erreur
47,[24],,Bd8,2.29,-0.36,
48,[25],Qb3,,1.9,-0.39,
49,[25],,Qf7,3.24,-1.34,
50,[26],Bd6,,3.17,-0.07,
51,[26],,Be7,3.05,0.12,
52,[27],Qb6,,3.01,-0.04,
53,[27],,Bxd6,3.55,-0.54,
54,[28],Nxd6,,3.18,-0.37,
55,[28],,Qd7,3.37,-0.19,
56,[29],Qxc5,,3.33,-0.04,
57,[29],,Rg8,3.45,-0.12,
58,[30],d4,,3.55,0.1,
59,[30],,Ra8,3.34,0.21,
60,[31],Bh3,,3.43,0.09,
61,[31],,f5,3.42,0.01,
62,[32],d5,,3.47,0.05,
63,[32],,exd5,4.32,-0.85,
64,[33],Bxf5,,4.43,0.11,
65,[33],,Qc7,4.42,0.01,
66,[34],Be6,,4.44,0.02,
67,[34],,Rf8,4.55,-0.11,
68,[35],Nb5,,4.09,-0.46,
69,[35],,Qe7,4.08,0.01,
70,[36],Qxe7,,4.08,0.0,
71,[36],,Nxe7,4.13,-0.05,
72,[37],Nc7,,4.05,-0.08,
73,[37],,Rd8,5.28,-1.23,
74,[38],Nxe8,,5.29,0.01,
