Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,c5,0.37,-0.14,
2,[2],Nf3,,0.33,-0.04,
3,[2],,d6,0.26,0.07,
4,[3],Bb5+,,0.2,-0.06,
5,[3],,Nd7,0.2,0.0,
6,[4],O-O,,0.12,-0.08,
7,[4],,a6,0.08,0.04,
8,[5],Bd3,,0.12,0.04,
9,[5],,e6,0.17,-0.05,
10,[6],c3,,-0.02,-0.19,
11,[6],,Bb7,0.09,-0.11,
12,[7],d3,,0.21,0.12,
13,[7],,Ngf6,0.08,0.13,
14,[8],c4,,0.09,0.01,
15,[8],,Be7,0.17,-0.08,
16,[9],Nc3,,0.17,0.0,
17,[9],,O-O,0.1,0.07,
18,[10],Bf4,,0.11,0.01,
19,[10],,Ne5,0.03,0.08,
20,[11],Ne1,,-0.22,-0.25,
21,[11],,Nc6,-0.08,-0.14,
22,[12],Nc2,,-0.07,0.01,
23,[12],,Rfc8,-0.12,0.05,
24,[13],Rb1,,0.0,0.12,
25,[13],,Nd7,0.0,0.0,
26,[14],Bg3,,0.0,0.0,
27,[14],,Bf6,0.04,-0.04,
28,[15],d4,,0.03,-0.01,
29,[15],,e5,0.58,-0.55,
30,[16],Nd5,,0.66,0.08,
31,[16],,Qd8,0.73,-0.07,
32,[17],dxe5,,0.44,-0.29,
33,[17],,dxe5,0.46,-0.02,
34,[18],Ba2,,0.29,-0.17,
35,[18],,Na5,0.99,-0.7,
36,[19],Nce3,,1.14,0.15,
37,[19],,Bxd5,1.11,0.03,
38,[20],Nxd5,,0.44,-0.67,
39,[20],,Be7,0.48,-0.04,
40,[21],Kh1,,0.34,-0.14,
41,[21],,Nxc4,0.61,-0.27,
42,[22],Qe2,,0.51,-0.1,
43,[22],,b5,0.69,-0.18,
44,[23],axb5,,0.75,0.06,
45,[23],,axb5,0.8,-0.05,
46,[24],Rxb5,,0.61,-0.19,
47,[24],,Nd6,0.47,0.14,
48,[25],Rb2,,0.77,0.3,
49,[25],,Bh4,0.91,-0.14,
50,[26],Bxh4,,0.71,-0.2,
51,[26],,Qxh4,0.61,0.1,
52,[27],g3,,0.56,-0.05,
53,[27],,Qd8,0.48,0.08,
54,[28],Rd1,,0.52,0.04,
55,[28],,Rcb8,0.72,-0.2,
56,[29],Rbd2,,1.24,0.52,
57,[29],,Nc5,1.89,-0.65,
58,[30],Nc3,,1.49,-0.4,
59,[30],,Qa5,1.95,-0.46,
60,[31],Qf3,,2.17,0.22,
61,[31],,Nb5,4.83,-2.66,
62,[32],Nxb5,,4.15,-0.68,
63,[32],,Qxb5,5.05,-0.9,
64,[33],Qxf7+,,3.24,-1.81,Erreur
65,[33],,Kh8,3.25,-0.01,
66,[34],Bd5,,4.93,1.68,
67,[34],,Ra4,6.82,-1.89,
68,[35],Bc6,,6.93,0.11,
