Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,e5,0.27,-0.04,
2,[2],Nf3,,0.27,0.0,
3,[2],,Nf6,0.27,0.0,
4,[3],d3,,-0.13,-0.4,
5,[3],,Nc6,-0.07,-0.06,
6,[4],Nbd2,,-0.06,0.01,
7,[4],,Bc5,-0.17,0.11,
8,[5],Be2,,-0.08,0.09,
9,[5],,O-O,-0.06,-0.02,
10,[6],O-O,,-0.14,-0.08,
11,[6],,d6,0.0,-0.14,
12,[7],c3,,0.03,0.03,
13,[7],,a5,0.01,0.02,
14,[8],Nb3,,-0.17,-0.18,
15,[8],,a4,0.16,-0.33,
16,[9],Nxc5,,0.16,0.0,
17,[9],,dxc5,0.22,-0.06,
18,[10],Be3,,0.2,-0.02,
19,[10],,b6,0.25,-0.05,
20,[11],Nd2,,0.11,-0.14,
21,[11],,Qd7,0.13,-0.02,
22,[12],Nc4,,0.06,-0.07,
23,[12],,Ba6,0.15,-0.09,
24,[13],Qc2,,0.08,-0.07,
25,[13],,Qe6,0.21,-0.13,
26,[14],f3,,-0.08,-0.29,
27,[14],,Rfd8,0.0,-0.08,
28,[15],Bg5,,-0.18,-0.18,
29,[15],,h6,-0.04,-0.14,
30,[16],Bh4,,0.0,0.04,
31,[16],,Ne7,0.0,0.0,
32,[17],Bf2,,-0.03,-0.03,
33,[17],,Ne8,0.07,-0.1,
34,[18],Rfd1,,0.01,-0.06,
35,[18],,f6,0.06,-0.05,
36,[19],Ne3,,0.0,-0.06,
37,[19],,Nd6,0.0,0.0,
38,[20],Rd2,,0.06,0.06,
39,[20],,Qf7,0.04,0.02,
40,[21],Qd1,,0.0,-0.04,
41,[21],,Kh7,0.51,-0.51,
42,[22],d4,,0.39,-0.12,
43,[22],,cxd4,0.34,0.05,
44,[23],cxd4,,0.44,0.1,
45,[23],,exd4,0.62,-0.18,
46,[24],Rxd4,,0.67,0.05,
47,[24],,Bxe2,0.71,-0.04,
48,[25],Qxe2,,0.69,-0.02,
49,[25],,Nb7,0.68,0.01,
50,[26],Rxd8,,0.56,-0.12,
51,[26],,Nxd8,1.0,-0.44,
52,[27],Qc2,,0.84,-0.16,
53,[27],,c6,1.1,-0.26,
54,[28],Rd1,,0.98,-0.12,
55,[28],,Ng6,1.96,-0.98,
56,[29],a3,,0.94,-1.02,Erreur
57,[29],,Qe6,1.8,-0.86,
58,[30],Nf5,,1.07,-0.73,
59,[30],,b5,1.29,-0.22,
60,[31],Bg3,,0.87,-0.42,
61,[31],,Ne5,1.41,-0.54,
62,[32],Bxe5,,1.52,0.11,
63,[32],,fxe5,1.52,0.0,
64,[33],Rd6,,1.61,0.09,
65,[33],,Qe8,1.87,-0.26,
66,[34],h4,,0.95,-0.92,
67,[34],,Rc8,0.84,0.11,
68,[35],Rd2,,0.66,-0.18,
69,[35],,Nf7,0.72,-0.06,
70,[36],Qc5,,0.45,-0.27,
71,[36],,Rd8,1.38,-0.93,
72,[37],Rxd8,,1.08,-0.3,
73,[37],,Nxd8,1.35,-0.27,
74,[38],Qd6,,1.02,-0.33,
75,[38],,Nf7,0.58,0.44,
76,[39],Qc7,,0.59,0.01,
77,[39],,Qe6,1.41,-0.82,
78,[40],h5,,1.32,-0.09,
79,[40],,Qf6,1.44,-0.12,
80,[41],Qd7,,1.56,0.12,
81,[41],,Ng5,1.44,0.12,
82,[42],Kf1,,1.52,0.08,
83,[42],,Qf7,2.01,-0.49,
84,[43],Qxf7,,0.92,-1.09,Erreur
85,[43],,Nxf7,0.94,-0.02,
86,[44],Ne7,,1.08,0.14,
87,[44],,c5,1.6,-0.52,
88,[45],Ng6,,1.67,0.07,
89,[45],,b4,1.63,0.04,
90,[46],Ke2,,1.98,0.35,
