Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,d5,0.2,-0.05,
2,[2],c4,,0.29,0.09,
3,[2],,c6,0.31,-0.02,
4,[3],e3,,0.33,0.02,
5,[3],,Bf5,0.16,0.17,
6,[4],cxd5,,0.0,-0.16,
7,[4],,cxd5,0.02,-0.02,
8,[5],Qb3,,0.08,0.06,
9,[5],,Qc7,0.09,-0.01,
10,[6],Bb5+,,0.08,-0.01,
11,[6],,Nd7,0.07,0.01,
12,[7],Nc3,,0.09,0.02,
13,[7],,e6,0.1,-0.01,
14,[8],Nf3,,0.05,-0.05,
15,[8],,Nf6,0.03,0.02,
16,[9],Ne5,,-0.39,-0.42,
17,[9],,a6,-0.45,0.06,
18,[10],Bd3,,-0.33,0.12,
19,[10],,Bxd3,-0.38,0.05,
20,[11],Nxd3,,-0.39,-0.01,
21,[11],,Bd6,-0.45,0.06,
22,[12],Bd2,,-0.4,0.05,
23,[12],,Qc4,-0.36,-0.04,
24,[13],Ke2,,-0.54,-0.18,
25,[13],,Qxb3,-0.05,-0.49,
26,[14],axb3,,-0.03,0.02,
27,[14],,Ke7,0.05,-0.08,
28,[15],f3,,0.13,0.08,
29,[15],,Rhd8,0.15,-0.02,
30,[16],b4,,0.21,0.06,
31,[16],,e5,0.36,-0.15,
32,[17],g4,,0.48,0.12,
33,[17],,exd4,0.49,-0.01,
34,[18],exd4,,0.58,0.09,
35,[18],,Nb6,0.53,0.05,
36,[19],Nc5,,0.65,0.12,
37,[19],,Rab8,0.81,-0.16,
38,[20],b5,,0.48,-0.33,
39,[20],,Nc4,0.6,-0.12,
40,[21],Bg5,,0.39,-0.21,
41,[21],,Bxc5,0.38,0.01,
42,[22],dxc5,,0.18,-0.2,
43,[22],,d4,0.15,0.03,
44,[23],Ne4,,0.34,0.19,
45,[23],,d3+,0.42,-0.08,
46,[24],Kf2,,0.38,-0.04,
47,[24],,Nxb2,1.68,-1.3,
48,[25],c6,,1.71,0.03,
49,[25],,bxc6,1.56,0.15,
50,[26],bxc6,,0.09,-1.47,Erreur
51,[26],,Rb6,0.09,0.0,
52,[27],Nxf6,,0.11,0.02,
53,[27],,gxf6,0.13,-0.02,
54,[28],Rhe1+,,0.17,0.04,
55,[28],,Kd6,0.08,0.09,
56,[29],Bxf6,,0.17,0.09,
57,[29],,Rc8,0.06,0.11,
58,[30],Reb1,,-0.06,-0.12,
59,[30],,Rcxc6,0.75,-0.81,
60,[31],Rxb2,,0.78,0.03,
61,[31],,Rxb2+,0.72,0.06,
62,[32],Bxb2,,0.79,0.07,
63,[32],,Rc2+,0.72,0.07,
64,[33],Ke3,,0.78,0.06,
65,[33],,Rxb2,0.48,0.3,
66,[34],Rxa6+,,0.79,0.31,
67,[34],,Ke7,0.27,0.52,
68,[35],Rh6,,0.21,-0.06,
69,[35],,d2,0.13,0.08,
70,[36],Ke2,,0.4,0.27,
71,[36],,Rb3,0.14,0.26,
72,[37],Rh3,,0.06,-0.08,
73,[37],,Rd3,0.06,0.0,
74,[38],Kd1,,0.06,0.0,
75,[38],,Kf6,0.06,0.0,
76,[39],Rxh7,,0.06,0.0,
77,[39],,Rxf3,0.06,0.0,
78,[40],Kxd2,,0.06,0.0,
79,[40],,Kg6,0.06,0.0,
80,[41],Rh8,,0.06,0.0,
81,[41],,f5,0.06,0.0,
