Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,d5,0.2,-0.05,
2,[2],c4,,0.29,0.09,
3,[2],,e6,0.27,0.02,
4,[3],Nc3,,0.29,0.02,
5,[3],,Be7,0.2,0.09,
6,[4],Nf3,,0.25,0.05,
7,[4],,Nf6,0.17,0.08,
8,[5],Bg5,,0.19,0.02,
9,[5],,h6,0.21,-0.02,
10,[6],Bxf6,,0.12,-0.09,
11,[6],,Bxf6,0.1,0.02,
12,[7],e3,,0.17,0.07,
13,[7],,O-O,0.19,-0.02,
14,[8],Rc1,,0.15,-0.04,
15,[8],,b6,0.22,-0.07,
16,[9],Be2,,0.1,-0.12,
17,[9],,dxc4,0.06,0.04,
18,[10],Bxc4,,0.12,0.06,
19,[10],,Bb7,0.02,0.1,
20,[11],O-O,,0.15,0.13,
21,[11],,c5,0.2,-0.05,
22,[12],dxc5,,0.02,-0.18,
23,[12],,bxc5,0.08,-0.06,
24,[13],Qe2,,0.09,0.01,
25,[13],,Nd7,0.08,0.01,
26,[14],Rfd1,,0.1,0.02,
27,[14],,Qc8,0.04,0.06,
28,[15],Nb5,,-0.06,-0.1,
29,[15],,Bxf3,0.01,-0.07,
30,[16],gxf3,,-0.13,-0.14,
31,[16],,Nb6,0.16,-0.29,
32,[17],b3,,0.06,-0.1,
33,[17],,Rd8,0.0,0.06,
34,[18],Rxd8+,,0.0,0.0,
35,[18],,Qxd8,0.1,-0.1,
36,[19],Rd1,,0.0,-0.1,
37,[19],,Qe7,0.0,0.0,
38,[20],Nd6,,-0.08,-0.08,
39,[20],,Be5,0.17,-0.25,
40,[21],Ne4,,0.13,-0.04,
41,[21],,f5,0.24,-0.11,
42,[22],Ng3,,0.23,-0.01,
43,[22],,Kh8,0.28,-0.05,
44,[23],f4,,0.4,0.12,
45,[23],,Bf6,0.3,0.1,
46,[24],Qf3,,0.31,0.01,
47,[24],,Rc8,0.29,0.02,
48,[25],Ba6,,0.46,0.17,
49,[25],,Rc7,0.3,0.16,
50,[26],a4,,0.3,0.0,
51,[26],,Rd7,0.81,-0.51,
52,[27],a5,,0.78,-0.03,
53,[27],,Rxd1+,0.73,0.05,
54,[28],Qxd1,,0.77,0.04,
55,[28],,Nd5,1.18,-0.41,
56,[29],Nxf5,,1.18,0.0,
57,[29],,Qc7,1.32,-0.14,
58,[30],Bc4,,1.05,-0.27,
59,[30],,Nxf4,0.98,0.07,
60,[31],Qd6,,0.99,0.01,
61,[31],,Qxa5,1.09,-0.1,
62,[32],Qxf4,,1.04,-0.05,
63,[32],,exf5,1.05,-0.01,
64,[33],Qxf5,,1.08,0.03,
65,[33],,Qd8,0.94,0.14,
66,[34],Kg2,,0.98,0.04,
67,[34],,Qa8+,1.22,-0.24,
68,[35],Bd5,,1.18,-0.04,
69,[35],,Qe8,1.01,0.17,
70,[36],Be4,,1.04,0.03,
71,[36],,Kg8,1.12,-0.08,
72,[37],f4,,1.1,-0.02,
73,[37],,a5,1.15,-0.05,
74,[38],Bd5+,,0.94,-0.21,
75,[38],,Kh8,0.98,-0.04,
76,[39],e4,,1.0,0.02,
77,[39],,Qd8,1.05,-0.05,
78,[40],Qe6,,1.11,0.06,
79,[40],,c4,1.33,-0.22,
80,[41],e5,,0.58,-0.75,
81,[41],,Be7,0.59,-0.01,
82,[42],Bxc4,,0.42,-0.17,
83,[42],,Bc5,1.66,-1.24,
84,[43],Bd5,,1.44,-0.22,
85,[43],,Be3,1.41,0.03,
86,[44],Kf3,,1.45,0.04,
87,[44],,Bc1,1.61,-0.16,
88,[45],Qf7,,1.46,-0.15,
89,[45],,Qc8,3.92,-2.46,
90,[46],e6,,4.58,0.66,
91,[46],,Ba3,4.53,0.05,
92,[47],Be4,,1.5,-3.03,Gaffe
93,[47],,Qc3+,1.5,0.0,
94,[48],Kg4,,1.19,-0.31,
95,[48],,Qf6,1.26,-0.07,
96,[49],Qe8+,,1.24,-0.02,
97,[49],,Qf8,2.05,-0.81,
98,[50],Qxf8+,,0.74,-1.31,Erreur
99,[50],,Bxf8,0.68,0.06,
100,[51],Bg6,,0.81,0.13,
101,[51],,Be7,0.81,0.0,
102,[52],Bf7,,0.79,-0.02,
103,[52],,g5,0.77,0.02,
104,[53],f5,,0.68,-0.09,
105,[53],,Kg7,0.58,0.1,
106,[54],Kf3,,0.67,0.09,
107,[54],,Kf6,0.68,-0.01,
108,[55],Ke4,,0.63,-0.05,
112,[57],Bg6,,0.56,-0.07,
113,[57],,Bb4,0.7,-0.14,
114,[58],Kd5,,0.72,0.02,
115,[58],,Be7,0.6,0.12,
116,[59],Kc6,,0.51,-0.09,
117,[59],,Bb4,0.64,-0.13,
118,[60],Kd7,,0.62,-0.02,
119,[60],,Be7,0.57,0.05,
120,[61],Ke8,,0.63,0.06,
