Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,c5,0.37,-0.14,
2,[2],Nf3,,0.33,-0.04,
3,[2],,d6,0.26,0.07,
4,[3],d4,,0.31,0.05,
5,[3],,cxd4,0.21,0.1,
6,[4],Nxd4,,0.21,0.0,
7,[4],,Nf6,0.34,-0.13,
8,[5],Nc3,,0.2,-0.14,
9,[5],,a6,0.17,0.03,
10,[6],Be3,,0.05,-0.12,
11,[6],,Ng4,0.24,-0.19,
12,[7],Bc1,,0.44,0.2,
13,[7],,Nf6,0.17,0.27,
14,[8],f3,,0.08,-0.09,
15,[8],,e6,0.18,-0.1,
16,[9],Be3,,0.2,0.02,
17,[9],,b5,0.14,0.06,
18,[10],Qd2,,0.11,-0.03,
21,[11],,h6,-0.03,0.14,
22,[12],O-O-O,,-0.18,-0.15,
23,[12],,b4,0.01,-0.19,
24,[13],Nce2,,-0.02,-0.03,
25,[13],,Qc7,0.16,-0.18,
26,[14],h4,,-0.03,-0.19,
27,[14],,d5,-0.21,0.18,
28,[15],Bf4,,0.06,0.27,
29,[15],,e5,0.09,-0.03,
30,[16],Bh2,,0.24,0.15,
31,[16],,dxe4,-0.08,0.32,
32,[17],g5,,0.1,0.18,
33,[17],,hxg5,0.8,-0.7,
34,[18],hxg5,,0.81,0.01,
35,[18],,Rxh2,0.86,-0.05,
36,[19],Rxh2,,0.65,-0.21,
37,[19],,exd4,0.71,-0.06,
38,[20],Rh8,,0.76,0.05,
39,[20],,Nd5,0.77,-0.01,
40,[21],Qxd4,,0.77,0.0,
45,[23],,O-O-O,0.75,0.02,
46,[24],Qb3,,0.57,-0.18,
49,[25],,Qf4+,0.29,0.28,
50,[26],Kb1,,0.06,-0.23,
51,[26],,Kc7,0.06,0.0,
52,[27],Bxa6,,0.0,-0.06,
53,[27],,Nc5,0.0,0.0,
54,[28],Nb5+,,0.0,0.0,
55,[28],,Kc6,0.0,0.0,
56,[29],Na7+,,0.0,0.0,
57,[29],,Kc7,0.0,0.0,
58,[30],Nb5+,,0.0,0.0,
59,[30],,Kc6,0.0,0.0,
60,[31],Na7+,,0.0,0.0,
61,[31],,Kc7,0.0,0.0,
