Ply,Move,White,Black,Score,Eval,Comment
0,[1],c4,,0.05,0.05,
1,[1],,c5,0.15,-0.1,
2,[2],Nc3,,0.12,-0.03,
3,[2],,Nc6,0.2,-0.08,
4,[3],Nf3,,0.06,-0.14,
5,[3],,g6,0.28,-0.22,
6,[4],e3,,0.36,0.08,
7,[4],,Bg7,0.49,-0.13,
8,[5],d4,,0.67,0.18,
9,[5],,d6,0.68,-0.01,
10,[6],Be2,,0.72,0.04,
11,[6],,e6,0.51,0.21,
12,[7],O-O,,0.48,-0.03,
13,[7],,Nf6,0.76,-0.28,
14,[8],b3,,0.36,-0.4,
15,[8],,O-O,0.34,0.02,
16,[9],Bb2,,0.36,0.02,
17,[9],,b6,0.36,0.0,
18,[10],Qd2,,0.18,-0.18,
19,[10],,Bb7,0.36,-0.18,
20,[11],d5,,0.35,-0.01,
21,[11],,exd5,0.41,-0.06,
22,[12],cxd5,,0.29,-0.12,
23,[12],,Nb4,0.42,-0.13,
24,[13],e4,,0.42,0.0,
25,[13],,Re8,0.49,-0.07,
26,[14],a3,,0.42,-0.07,
27,[14],,Na6,0.47,-0.05,
28,[15],Bd3,,0.53,0.06,
29,[15],,Nc7,0.44,0.09,
30,[16],Rfe1,,0.39,-0.05,
31,[16],,Qd7,0.54,-0.15,
32,[17],Rad1,,0.5,-0.04,
33,[17],,Ng4,0.54,-0.04,
34,[18],a4,,0.39,-0.15,
35,[18],,a6,0.46,-0.07,
36,[19],Nb1,,0.46,0.0,
37,[19],,f6,0.5,-0.04,
38,[20],Na3,,0.58,0.08,
39,[20],,b5,0.62,-0.04,
40,[21],h3,,0.52,-0.1,
41,[21],,Nh6,0.65,-0.13,
42,[22],Bxf6,,0.68,0.03,
43,[22],,Bxf6,0.62,0.06,
44,[23],Qxh6,,0.58,-0.04,
45,[23],,Bb2,0.78,-0.2,
46,[24],Nc2,,0.76,-0.02,
47,[24],,Rf8,0.88,-0.12,
48,[25],Ne3,,0.8,-0.08,
49,[25],,Qg7,0.94,-0.14,
50,[26],Qg5,,0.89,-0.05,
51,[26],,Rad8,1.05,-0.16,
52,[27],axb5,,0.91,-0.14,
53,[27],,Nxb5,0.99,-0.08,
54,[28],Nc4,,0.93,-0.06,
55,[28],,Bc3,1.06,-0.13,
56,[29],Re3,,0.92,-0.14,
57,[29],,h6,1.06,-0.14,
58,[30],Qg3,,1.09,0.03,
59,[30],,g5,1.19,-0.1,
60,[31],Bf1,,1.12,-0.07,
61,[31],,Bf6,1.07,0.05,
62,[32],Na5,,1.02,-0.05,
63,[32],,Nd4,1.05,-0.03,
64,[33],Nc6,,0.53,-0.52,
65,[33],,Bxc6,0.74,-0.21,
66,[34],dxc6,,0.59,-0.15,
67,[34],,Nxc6,0.64,-0.05,
68,[35],Bc4+,,0.75,0.11,
69,[35],,Kh7,0.65,0.1,
70,[36],Rxd6,,0.66,0.01,
71,[36],,Be5,0.68,-0.02,
72,[37],Nxe5,,0.65,-0.03,
73,[37],,Rxd6,0.74,-0.09,
74,[38],Nxc6,,0.69,-0.05,
75,[38],,Qa1+,0.79,-0.1,
76,[39],Kh2,,0.82,0.03,
77,[39],,Rxc6,0.95,-0.13,
78,[40],e5,,0.94,-0.01,
79,[40],,Qd4,1.25,-0.31,
80,[41],Rd3,,1.4,0.15,
81,[41],,Qf4,1.35,0.05,
82,[42],Rd7+,,1.33,-0.02,
83,[42],,Kh8,1.37,-0.04,
84,[43],e6,,1.32,-0.05,
85,[43],,Qxg3+,1.43,-0.11,
86,[44],Kxg3,,1.44,0.01,
87,[44],,Re8,1.42,0.02,
88,[45],Kg4,,1.44,0.02,
89,[45],,Rcxe6,1.42,0.02,
90,[46],Bxe6,,1.42,0.0,
91,[46],,Rxe6,1.44,-0.02,
92,[47],Kh5,,0.8,-0.64,
93,[47],,Rc6,0.78,0.02,
94,[48],g3,,0.66,-0.12,
95,[48],,Kg8,0.83,-0.17,
96,[49],Re7,,0.76,-0.07,
98,[50],Rh7,,0.53,-0.23,
99,[50],,Rf6,0.6,-0.07,
100,[51],g4,,0.47,-0.13,
101,[51],,a5,0.45,0.02,
102,[52],Rb7,,0.67,0.22,
103,[52],,Ke8,0.58,0.09,
104,[53],Rb5,,0.67,0.09,
105,[53],,Rxf2,0.74,-0.07,
106,[54],Kxh6,,0.77,0.03,
107,[54],,Rf3,0.86,-0.09,
108,[55],Kxg5,,0.89,0.03,
109,[55],,Rxh3,1.06,-0.17,
110,[56],Kg6,,0.89,-0.17,
111,[56],,Rc3,0.81,0.08,
112,[57],g5,,0.77,-0.04,
113,[57],,Kd7,0.89,-0.12,
114,[58],Kf5,,0.86,-0.03,
115,[58],,Kc6,0.89,-0.03,
116,[59],Rb8,,0.86,-0.03,
117,[59],,a4,1.78,-0.92,
118,[60],bxa4,,1.85,0.07,
119,[60],,Rf3+,1.77,0.08,
120,[61],Ke6,,1.8,0.03,
121,[61],,Re3+,1.48,0.32,
122,[62],Kf6,,1.7,0.22,
123,[62],,Rf3+,1.83,-0.13,
124,[63],Kg7,,0.93,-0.9,
125,[63],,c4,4.78,-3.85,
126,[64],g6,,1.59,-3.19,Gaffe
127,[64],,Kc5,4.53,-2.94,
128,[65],a5,,2.46,-2.07,Erreur
129,[65],,Kd4,3.64,-1.18,
130,[66],Rc8,,2.55,-1.09,Erreur
131,[66],,Ra3,4.53,-1.98,
