Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],c4,,0.2,0.01,
3,[2],,g6,0.43,-0.23,
4,[3],Nf3,,0.36,-0.07,
5,[3],,Bg7,0.41,-0.05,
6,[4],g3,,0.25,-0.16,
7,[4],,d5,0.31,-0.06,
8,[5],cxd5,,0.34,0.03,
9,[5],,Nxd5,0.34,0.0,
10,[6],Bg2,,0.29,-0.05,
11,[6],,Nb6,0.28,0.01,
12,[7],O-O,,0.31,0.03,
13,[7],,Nc6,0.34,-0.03,
14,[8],e3,,0.22,-0.12,
15,[8],,O-O,0.37,-0.15,
16,[9],Nc3,,0.3,-0.07,
17,[9],,Re8,0.31,-0.01,
18,[10],d5,,0.33,0.02,
19,[10],,Na5,0.37,-0.04,
20,[11],Nd4,,0.4,0.03,
21,[11],,Bd7,0.14,0.26,
22,[12],b3,,0.19,0.05,
23,[12],,Rc8,0.27,-0.08,
24,[13],Bb2,,0.25,-0.02,
25,[13],,c6,0.21,0.04,
26,[14],e4,,0.3,0.09,
27,[14],,cxd5,0.09,0.21,
28,[15],exd5,,0.1,0.01,
29,[15],,Nbc4,0.0,0.1,
30,[16],bxc4,,-0.11,-0.11,
31,[16],,Qb6,0.08,-0.19,
32,[17],Ne6,,-0.04,-0.12,
33,[17],,Nxc4,0.28,-0.32,
34,[18],Nxg7,,0.37,0.09,
35,[18],,Nxb2,0.37,0.0,
36,[19],Qd2,,0.29,-0.08,
37,[19],,Kxg7,0.36,-0.07,
38,[20],Rfb1,,0.46,0.1,
39,[20],,Nc4,0.31,0.15,
40,[21],Rxb6,,0.31,0.0,
41,[21],,Nxd2,0.18,0.13,
42,[22],Rxb7,,0.34,0.16,
43,[22],,Rxc3,0.51,-0.17,
44,[23],Rxd7,,0.3,-0.21,
45,[23],,a5,0.37,-0.07,
46,[24],Ra7,,0.15,-0.22,
47,[24],,Nf3+,0.24,-0.09,
48,[25],Kh1,,0.13,-0.11,
49,[25],,Ra3,0.0,0.13,
50,[26],Rb1,,0.0,0.0,
51,[26],,Rd8,0.07,-0.07,
52,[27],Rxe7,,0.12,0.05,
