Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,d5,0.2,-0.05,
2,[2],c4,,0.29,0.09,
3,[2],,c6,0.31,-0.02,
4,[3],Nf3,,0.25,-0.06,
7,[4],,a6,0.37,-0.12,
8,[5],g3,,0.21,-0.16,
9,[5],,e6,0.16,0.05,
10,[6],Bg2,,0.2,0.04,
11,[6],,dxc4,0.34,-0.14,
12,[7],a4,,0.17,-0.17,
13,[7],,c5,0.08,0.09,
14,[8],dxc5,,0.1,0.02,
15,[8],,Qxd1+,0.09,0.01,
16,[9],Nxd1,,0.02,-0.07,
17,[9],,Bd7,0.04,-0.02,
18,[10],Ne3,,0.05,0.01,
19,[10],,Bc6,0.14,-0.09,
20,[11],Nxc4,,0.03,-0.11,
21,[11],,Bxc5,0.06,-0.03,
22,[12],O-O,,0.05,-0.01,
23,[12],,Nbd7,0.03,0.02,
24,[13],Bf4,,0.09,0.06,
25,[13],,Ke7,0.18,-0.09,
26,[14],Na5,,-0.21,-0.39,
27,[14],,Bd5,-0.06,-0.15,
28,[15],Ne5,,-0.2,-0.14,
29,[15],,Bb4,-0.11,-0.09,
30,[16],Nxd7,,0.0,0.11,
31,[16],,Bxg2,-0.11,0.11,
32,[17],Kxg2,,0.0,0.11,
33,[17],,Nxd7,-0.06,0.06,
34,[18],Nc4,,0.0,0.06,
35,[18],,Rhc8,-0.06,0.06,
36,[19],b3,,-0.25,-0.19,
37,[19],,b5,-0.3,0.05,
38,[20],axb5,,-0.27,0.03,
39,[20],,axb5,-0.28,0.01,
40,[21],Ne5,,-0.27,0.01,
41,[21],,Nxe5,-0.27,0.0,
42,[22],Bxe5,,-0.31,-0.04,
43,[22],,f6,-0.2,-0.11,
44,[23],Bd4,,-0.38,-0.18,
45,[23],,e5,-0.26,-0.12,
46,[24],Be3,,-0.32,-0.06,
47,[24],,Bd6,-0.4,0.08,
48,[25],Rfd1,,-0.41,-0.01,
49,[25],,b4,-0.49,0.08,
50,[26],Rxa8,,-0.56,-0.07,
51,[26],,Rxa8,-0.59,0.03,
52,[27],f3,,-0.63,-0.04,
53,[27],,Ra3,-0.5,-0.13,
54,[28],Rd3,,-0.5,0.0,
55,[28],,f5,-0.49,-0.01,
56,[29],Bd2,,-0.53,-0.04,
57,[29],,Ra2,-0.54,0.01,
58,[30],e4,,-0.51,0.03,
59,[30],,g6,-0.52,0.01,
60,[31],Kf1,,-0.49,0.03,
61,[31],,Ke6,-0.46,-0.03,
62,[32],h3,,-0.48,-0.02,
63,[32],,h5,-0.51,0.03,
64,[33],Be3,,-0.45,0.06,
65,[33],,f4,-0.46,0.01,
66,[34],gxf4,,-0.36,0.1,
67,[34],,exf4,-0.59,0.23,
68,[35],Bf2,,-0.53,0.06,
69,[35],,g5,0.0,-0.53,
70,[36],Rd5,,-0.09,-0.09,
71,[36],,Rb2,0.0,-0.09,
72,[37],Rd3,,-1.06,-1.06,Erreur
73,[37],,Be5,-0.7,-0.36,
74,[38],Be1,,-1.84,-1.14,Erreur
75,[38],,Bc3,-1.53,-0.31,
76,[39],Bxc3,,-1.58,-0.05,
77,[39],,Rxb3,-1.59,0.01,
78,[40],Ke2,,-1.54,0.05,
79,[40],,bxc3,-1.59,0.05,
80,[41],Kd1,,-1.72,-0.13,
81,[41],,g4,-1.13,-0.59,
82,[42],fxg4,,-1.24,-0.11,
83,[42],,f3,-2.27,1.03,Erreur
84,[43],Kc2,,-1.52,0.75,
85,[43],,f2,-1.52,0.0,
86,[44],Rd1,,-2.36,-0.84,
87,[44],,hxg4,-2.53,0.17,
88,[45],hxg4,,-3.7,-1.17,Erreur
89,[45],,Ra3,-2.52,-1.18,
90,[46],Rf1,,-5.06,-2.54,Erreur
91,[46],,Ke5,-9.85,4.79,Gaffe
92,[47],Kb1,,-10.87,-1.02,Erreur
93,[47],,c2+,-10.1,-0.77,
94,[48],Kb2,,-44.03,-33.93,Gaffe
95,[48],,c1=Q+,-40.96,-3.07,
96,[49],Rxc1,,-44.14,-3.18,Gaffe
97,[49],,Rf3,-44.03,-0.11,
98,[50],Rf1,,-43.99,0.04,
99,[50],,Kxe4,-44.18,0.19,
