Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],c4,,0.2,0.01,
3,[2],,e6,0.19,0.01,
4,[3],Nf3,,0.23,0.04,
5,[3],,d5,0.2,0.03,
6,[4],Bg5,,0.24,0.04,
7,[4],,Be7,0.2,0.04,
8,[5],e3,,0.2,0.0,
9,[5],,O-O,0.18,0.02,
10,[6],cxd5,,0.16,-0.02,
11,[6],,exd5,0.11,0.05,
12,[7],Nc3,,0.13,0.02,
15,[8],,c6,0.31,-0.18,
16,[9],Qc2,,0.32,0.01,
17,[9],,Re8,0.53,-0.21,
18,[10],h3,,0.24,-0.29,
19,[10],,Ne4,0.33,-0.09,
20,[11],Bf4,,0.29,-0.04,
21,[11],,Ndf6,0.33,-0.04,
22,[12],O-O,,0.3,-0.03,
23,[12],,Bd6,0.31,-0.01,
24,[13],Bxd6,,0.25,-0.06,
25,[13],,Nxd6,0.12,0.13,
26,[14],b4,,0.05,-0.07,
27,[14],,Nfe4,0.0,0.05,
28,[15],Ne5,,-0.08,-0.08,
29,[15],,Nxc3,0.0,-0.08,
30,[16],Qxc3,,0.0,0.0,
31,[16],,Bf5,0.17,-0.17,
32,[17],Bxf5,,0.0,-0.17,
33,[17],,Nxf5,0.27,-0.27,
34,[18],b5,,0.24,-0.03,
35,[18],,cxb5,0.21,0.03,
36,[19],Qb3,,0.28,0.07,
37,[19],,f6,0.17,0.11,
38,[20],Nd3,,0.11,-0.06,
39,[20],,Qd7,0.18,-0.07,
40,[21],Rfb1,,0.09,-0.09,
41,[21],,Qf7,0.39,-0.3,
42,[22],a4,,0.32,-0.07,
43,[22],,Nd6,0.46,-0.14,
44,[23],axb5,,0.45,-0.01,
45,[23],,Nc4,0.53,-0.08,
46,[24],Ra2,,0.56,0.03,
47,[24],,b6,0.59,-0.03,
48,[25],Rc1,,0.52,-0.07,
49,[25],,Rac8,0.62,-0.1,
50,[26],Rac2,,0.27,-0.35,
51,[26],,Rc7,0.53,-0.26,
52,[27],Nb4,,0.39,-0.14,
53,[27],,Rec8,0.32,0.07,
54,[28],Rc3,,0.11,-0.21,
55,[28],,Qe6,0.15,-0.04,
56,[29],Qa2,,0.18,0.03,
57,[29],,g5,0.39,-0.21,
58,[30],Qe2,,0.41,0.02,
59,[30],,Qd6,0.3,0.11,
60,[31],Rb1,,-2.11,-2.41,Erreur
61,[31],,Na3,-2.01,-0.1,
62,[32],Rxa3,,-3.15,-1.14,Erreur
63,[32],,Rc1+,-2.16,-0.99,
64,[33],Qf1,,-3.2,-1.04,Erreur
65,[33],,Rxf1+,-1.99,-1.21,
66,[34],Kxf1,,-2.34,-0.35,
67,[34],,Rc4,-3.06,0.72,
68,[35],Rab3,,-3.46,-0.4,
69,[35],,Qh2,-3.79,0.33,
70,[36],f3,,-4.5,-0.71,
71,[36],,Qh1+,-5.34,0.84,
72,[37],Kf2,,-4.55,0.79,
73,[37],,Rc1,-4.64,0.09,
74,[38],Rxc1,,-4.41,0.23,
75,[38],,Qxc1,-5.64,1.23,Erreur
