Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,d5,0.2,-0.05,
2,[2],c4,,0.29,0.09,
5,[3],,Bg4,0.31,-0.02,
6,[4],cxd5,,0.28,-0.03,
7,[4],,Bxf3,0.39,-0.11,
8,[5],gxf3,,0.4,0.01,
9,[5],,Qxd5,0.27,0.13,
10,[6],e3,,0.29,0.02,
11,[6],,e5,0.57,-0.28,
12,[7],Nc3,,0.42,-0.15,
17,[9],,Qd6,0.48,-0.06,
18,[10],Bg2,,0.31,-0.17,
19,[10],,Nge7,0.24,0.07,
20,[11],f4,,0.4,0.16,
21,[11],,exf4,0.27,0.13,
22,[12],e4,,0.14,-0.13,
23,[12],,Rd8,0.03,0.11,
24,[13],h4,,0.16,0.13,
25,[13],,O-O,0.12,0.04,
26,[14],Rb1,,0.0,-0.12,
27,[14],,b6,0.06,-0.06,
28,[15],Rh3,,-0.06,-0.12,
29,[15],,Na5,-0.31,0.25,
30,[16],Qc1,,-0.59,-0.28,
31,[16],,c5,-0.29,-0.3,
32,[17],Bxf4,,-0.44,-0.15,
33,[17],,Qe6,-0.31,-0.13,
34,[18],Be3,,-0.96,-0.65,
35,[18],,f5,-0.42,-0.54,
36,[19],dxc5,,-0.6,-0.18,
37,[19],,Nc4,-0.33,-0.27,
38,[20],cxb6,,-0.36,-0.03,
39,[20],,axb6,-0.06,-0.3,
40,[21],Bd4,,-1.66,-1.6,Erreur
41,[21],,fxe4,-1.53,-0.13,
42,[22],Rg3,,-1.67,-0.14,
43,[22],,Nf5,-1.74,0.07,
44,[23],Bh3,,-1.87,-0.13,
45,[23],,Ne5,-1.08,-0.79,
46,[24],Bxf5,,-0.76,0.32,
47,[24],,Rxf5,-0.89,0.13,
48,[25],Rxb6,,-1.55,-0.66,
49,[25],,Qxa2,-1.18,-0.37,
50,[26],Qb1,,-1.88,-0.7,
51,[26],,Nf3+,-1.68,-0.2,
52,[27],Rxf3,,-1.94,-0.26,
53,[27],,Qxb1+,-1.8,-0.14,
54,[28],Rxb1,,-1.68,0.12,
55,[28],,exf3,-1.82,0.14,
56,[29],Kd2,,-1.76,0.06,
57,[29],,Rd7,-1.75,-0.01,
58,[30],Rg1,,-1.91,-0.16,
59,[30],,h5,-1.74,-0.17,
60,[31],Kd3,,-1.89,-0.15,
61,[31],,Kh7,-1.52,-0.37,
62,[32],Ke4,,-1.49,0.03,
63,[32],,g6,-1.49,0.0,
64,[33],Ra1,,-1.71,-0.22,
65,[33],,Kg8,-1.24,-0.47,
66,[34],Be3,,-1.62,-0.38,
67,[34],,Rc7,-1.5,-0.12,
68,[35],Rc1,,-1.74,-0.24,
69,[35],,Rc4+,-1.65,-0.09,
70,[36],Kd3,,-2.61,-0.96,
71,[36],,Rxh4,-2.75,0.14,
72,[37],c4,,-2.86,-0.11,
73,[37],,Kf7,-2.9,0.04,
74,[38],Ra1,,-2.83,0.07,
75,[38],,Rg4,-2.79,-0.04,
76,[39],Ra7+,,-2.84,-0.05,
77,[39],,Ke6,-2.79,-0.05,
78,[40],Ra6+,,-2.94,-0.15,
79,[40],,Kd7,-2.82,-0.12,
80,[41],Ra7+,,-2.91,-0.09,
81,[41],,Kc6,-2.87,-0.04,
82,[42],Ra6+,,-2.85,0.02,
83,[42],,Kb7,-2.89,0.04,
84,[43],Ra7+,,-2.86,0.03,
85,[43],,Kb8,-2.86,0.0,
86,[44],Bb6,,-3.0,-0.14,
87,[44],,h4,-2.56,-0.44,
88,[45],c5,,-2.58,-0.02,
89,[45],,Rb4,-2.76,0.18,
90,[46],Rg7,,-2.77,-0.01,
91,[46],,h3,-2.85,0.08,
93,[47],,Kb7,-3.38,0.53,
94,[48],Rg7+,,-3.15,0.23,
95,[48],,Kc8,-3.15,0.0,
96,[49],Rxg6,,-6.01,-2.86,Erreur
97,[49],,Rh5,-5.91,-0.1,
98,[50],Rg8+,,-6.53,-0.62,
99,[50],,Kb7,-6.44,-0.09,
100,[51],Rg7+,,-5.95,0.49,
101,[51],,Kc6,-6.43,0.48,
102,[52],Rg6+,,-6.06,0.37,
103,[52],,Kb5,-6.82,0.76,
104,[53],Rg1,,-7.7,-0.88,
105,[53],,h2,-7.75,0.05,
106,[54],Rh1,,-7.78,-0.03,
107,[54],,Kc6,-7.65,-0.13,
108,[55],Ke3,,-8.55,-0.9,
109,[55],,Rg4,-7.73,-0.82,
