Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,Nc6,0.34,-0.11,
2,[2],Nf3,,0.27,-0.07,
5,[3],,Nf6,0.53,-0.26,
6,[4],Nc3,,0.58,0.05,
7,[4],,g6,0.67,-0.09,
8,[5],d5,,0.61,-0.06,
9,[5],,Nb8,0.59,0.02,
10,[6],h3,,0.57,-0.02,
11,[6],,Bg7,0.51,0.06,
12,[7],Be2,,0.37,-0.14,
13,[7],,O-O,0.46,-0.09,
14,[8],O-O,,0.46,0.0,
15,[8],,e5,0.67,-0.21,
16,[9],dxe6,,0.39,-0.28,
17,[9],,Bxe6,0.41,-0.02,
18,[10],Bf4,,0.26,-0.15,
19,[10],,d5,0.37,-0.11,
20,[11],exd5,,0.29,-0.08,
21,[11],,Nxd5,0.34,-0.05,
22,[12],Nxd5,,0.29,-0.05,
23,[12],,Qxd5,0.61,-0.32,
24,[13],c3,,0.59,-0.02,
25,[13],,Qc5,0.72,-0.13,
26,[14],Nd4,,0.68,-0.04,
27,[14],,Bc4,0.67,0.01,
28,[15],Nb3,,0.6,-0.07,
29,[15],,Qb5,0.61,-0.01,
30,[16],Bxc4,,0.51,-0.1,
31,[16],,Qxc4,0.55,-0.04,
32,[17],Qf3,,0.45,-0.1,
33,[17],,Nd7,0.52,-0.07,
34,[18],Rad1,,0.11,-0.41,
35,[18],,Nb6,0.2,-0.09,
36,[19],Be3,,0.11,-0.09,
37,[19],,c6,0.0,0.11,
38,[20],Bd4,,0.0,0.0,
39,[20],,Rfe8,-0.02,0.02,
40,[21],Bxg7,,-0.03,-0.01,
41,[21],,Kxg7,-0.11,0.08,
42,[22],Rd6,,-0.05,0.06,
43,[22],,Re6,0.18,-0.23,
44,[23],Rfd1,,0.06,-0.12,
45,[23],,Rae8,0.18,-0.12,
46,[24],Rxe6,,-0.17,-0.35,
47,[24],,Rxe6,-0.22,0.05,
48,[25],Na5,,-0.16,0.06,
49,[25],,Qa6,0.0,-0.16,
50,[26],b4,,0.0,0.0,
51,[26],,Nc4,0.19,-0.19,
52,[27],Nxc4,,0.03,-0.16,
53,[27],,Qxc4,0.1,-0.07,
54,[28],Rd7,,0.0,-0.1,
55,[28],,Rf6,0.04,-0.04,
56,[29],Qe3,,0.0,-0.04,
57,[29],,Re6,0.0,0.0,
58,[30],Qd4+,,0.0,0.0,
59,[30],,Qxd4,0.0,0.0,
60,[31],cxd4,,0.0,0.0,
61,[31],,Re1+,0.0,0.0,
62,[32],Kh2,,0.0,0.0,
63,[32],,Ra1,0.0,0.0,
64,[33],Rxb7,,0.0,0.0,
65,[33],,Rxa2,0.0,0.0,
66,[34],Kg3,,0.0,0.0,
67,[34],,Rd2,0.0,0.0,
68,[35],Rxa7,,0.0,0.0,
69,[35],,Rxd4,0.0,0.0,
70,[36],Ra6,,-0.02,-0.02,
71,[36],,Rxb4,0.0,-0.02,
72,[37],Rxc6,,-0.05,-0.05,
73,[37],,h5,0.0,-0.05,
74,[38],h4,,0.0,0.0,
75,[38],,Rg4+,0.0,0.0,
76,[39],Kh3,,0.0,0.0,
77,[39],,Rf4,0.0,0.0,
78,[40],f3,,0.0,0.0,
79,[40],,Ra4,0.0,0.0,
