Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,e5,0.27,-0.04,
2,[2],Nf3,,0.27,0.0,
3,[2],,Nf6,0.27,0.0,
4,[3],Nxe5,,0.28,0.01,
5,[3],,d6,0.37,-0.09,
6,[4],Nf3,,0.35,-0.02,
7,[4],,Nxe4,0.32,0.03,
8,[5],d4,,0.34,0.02,
9,[5],,Be7,0.32,0.02,
10,[6],Bd3,,0.32,0.0,
11,[6],,Ng5,0.69,-0.37,
12,[7],O-O,,0.6,-0.09,
13,[7],,Bg4,0.96,-0.36,
14,[8],Bxg5,,1.12,0.16,
15,[8],,Bxg5,0.92,0.2,
16,[9],h3,,0.91,-0.01,
17,[9],,Bd7,1.4,-0.49,
18,[10],Nxg5,,1.23,-0.17,
19,[10],,Qxg5,1.18,0.05,
20,[11],Re1+,,1.21,0.03,
21,[11],,Kf8,1.01,0.2,
22,[12],Nc3,,1.03,0.02,
23,[12],,Nc6,0.97,0.06,
24,[13],Ne4,,0.84,-0.13,
25,[13],,Qd8,1.08,-0.24,
26,[14],c3,,1.11,0.03,
27,[14],,g6,1.13,-0.02,
28,[15],d5,,0.93,-0.2,
29,[15],,Ne7,1.48,-0.55,
30,[16],c4,,1.31,-0.17,
31,[16],,Ng8,1.36,-0.05,
32,[17],Qb3,,1.27,-0.09,
33,[17],,f5,0.93,0.34,
34,[18],Qc3,,0.82,-0.11,
35,[18],,fxe4,0.85,-0.03,
36,[19],Qxh8,,0.85,0.0,
37,[19],,exd3,0.83,0.02,
38,[20],Re3,,-0.35,-1.18,Erreur
39,[20],,h5,-0.33,-0.02,
40,[21],Rf3+,,-1.08,-0.75,
41,[21],,Bf5,-1.08,0.0,
42,[22],Qh7,,-1.39,-0.31,
43,[22],,Nf6,-1.49,0.1,
44,[23],Qh6+,,-1.27,0.22,
45,[23],,Kg8,-1.37,0.1,
46,[24],Re1,,-1.54,-0.17,
47,[24],,Qf8,-1.67,0.13,
48,[25],Qg5,,-2.43,-0.76,
49,[25],,Qg7,-1.9,-0.53,
50,[26],b3,,-2.86,-0.96,
51,[26],,Rf8,-1.98,-0.88,
52,[27],Rd1,,-2.46,-0.48,
53,[27],,Ne4,-2.51,0.05,
54,[28],Qe3,,-2.4,0.11,
55,[28],,Nc3,-2.55,0.15,
56,[29],Rd2,,-2.51,0.04,
57,[29],,Ne2+,-2.49,-0.02,
58,[30],Kh2,,-2.9,-0.41,
59,[30],,Qa1,-2.53,-0.37,
