Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,d5,0.2,-0.05,
2,[2],c4,,0.29,0.09,
3,[2],,c6,0.31,-0.02,
4,[3],Nf3,,0.25,-0.06,
7,[4],,g6,0.5,-0.25,
8,[5],cxd5,,0.32,-0.18,
9,[5],,cxd5,0.43,-0.11,
10,[6],Bf4,,0.38,-0.05,
11,[6],,Nc6,0.4,-0.02,
12,[7],e3,,0.32,-0.08,
13,[7],,Bg7,0.4,-0.08,
14,[8],Be2,,0.21,-0.19,
15,[8],,O-O,0.44,-0.23,
16,[9],O-O,,0.15,-0.29,
17,[9],,Bg4,0.59,-0.44,
18,[10],h3,,0.46,-0.13,
19,[10],,Bxf3,0.55,-0.09,
20,[11],Bxf3,,0.46,-0.09,
21,[11],,e6,0.51,-0.05,
22,[12],Qc1,,0.37,-0.14,
23,[12],,Qe7,0.33,0.04,
24,[13],Na4,,0.17,-0.16,
25,[13],,Rac8,0.41,-0.24,
26,[14],Qc5,,0.24,-0.17,
