Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,e5,0.27,-0.04,
2,[2],Nf3,,0.27,0.0,
5,[3],,Nf6,0.16,0.11,
6,[4],O-O,,0.3,0.14,
7,[4],,Nxe4,0.22,0.08,
8,[5],d4,,0.28,0.06,
9,[5],,Nd6,0.5,-0.22,
10,[6],Bxc6,,0.48,-0.02,
11,[6],,dxc6,0.51,-0.03,
12,[7],dxe5,,0.52,0.01,
13,[7],,Nf5,0.55,-0.03,
14,[8],Qxd8+,,0.47,-0.08,
15,[8],,Kxd8,0.4,0.07,
16,[9],h3,,0.29,-0.11,
17,[9],,Ke8,0.35,-0.06,
18,[10],Nc3,,0.34,-0.01,
19,[10],,h5,0.58,-0.24,
20,[11],Bf4,,0.37,-0.21,
21,[11],,Be7,0.46,-0.09,
22,[12],Rad1,,0.4,-0.06,
23,[12],,Be6,0.37,0.03,
24,[13],Ng5,,0.57,0.2,
25,[13],,Rh6,0.33,0.24,
26,[14],Rfe1,,0.22,-0.11,
27,[14],,Bb4,0.23,-0.01,
28,[15],g4,,0.21,-0.02,
29,[15],,hxg4,0.19,0.02,
30,[16],hxg4,,0.1,-0.09,
31,[16],,Ne7,0.08,0.02,
32,[17],f3,,-0.13,-0.21,
33,[17],,Bxc3,-0.06,-0.07,
34,[18],bxc3,,-0.1,-0.04,
35,[18],,Bxa2,-0.12,0.02,
36,[19],Ne4,,-0.12,0.0,
37,[19],,Rh8,0.1,-0.22,
38,[20],e6,,0.0,-0.1,
39,[20],,Bxe6,-0.05,0.05,
40,[21],Bxc7,,0.08,0.13,
42,[22],Be5,,0.18,0.1,
43,[22],,Rg8,0.32,-0.14,
44,[23],Nc5,,0.0,-0.32,
45,[23],,Nd5,0.56,-0.56,
46,[24],f4,,-1.09,-1.65,Erreur
47,[24],,Bxg4,-0.86,-0.23,
48,[25],c4,,-1.27,-0.41,
49,[25],,f6,-0.68,-0.59,
50,[26],Rb1,,-0.87,-0.19,
51,[26],,Nb6,-0.93,0.06,
52,[27],Bxf6+,,-1.65,-0.72,
53,[27],,Kf7,-1.56,-0.09,
54,[28],Bg5,,-1.66,-0.1,
55,[28],,Nxc4,-1.49,-0.17,
56,[29],Re7+,,-1.47,0.02,
57,[29],,Kg6,-1.6,0.13,
58,[30],Rbe1,,-1.53,0.07,
59,[30],,Bf5,-1.65,0.12,
60,[31],Kf2,,-1.53,0.12,
61,[31],,Rad8,-1.56,0.03,
62,[32],Nd3,,-1.58,-0.02,
63,[32],,a5,-1.8,0.22,
64,[33],Rg1,,-1.67,0.13,
65,[33],,Rd7,-1.74,0.07,
66,[34],Bh4+,,-1.81,-0.07,
67,[34],,Kh7,-1.87,0.06,
68,[35],Rxd7,,-1.8,0.07,
69,[35],,Bxd7,-1.94,0.14,
70,[36],Ne5,,-1.93,0.01,
71,[36],,Nxe5,-2.02,0.09,
72,[37],fxe5,,-1.95,0.07,
73,[37],,Re8,-1.94,-0.01,
74,[38],Re1,,-2.41,-0.47,
75,[38],,a4,-2.46,0.05,
76,[39],Kf3,,-2.42,0.04,
77,[39],,a3,-2.36,-0.06,
78,[40],Bf2,,-2.67,-0.31,
79,[40],,Rf8+,-2.86,0.19,
80,[41],Kg3,,-3.54,-0.68,
81,[41],,Be6,-3.37,-0.17,
82,[42],Bc5,,-3.4,-0.03,
83,[42],,Ra8,-3.61,0.21,
