Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,e6,0.17,0.06,
2,[2],d4,,0.19,0.02,
3,[2],,d5,0.25,-0.06,
4,[3],Nc3,,0.06,-0.19,
5,[3],,Bb4,0.18,-0.12,
6,[4],e5,,0.0,-0.18,
7,[4],,c5,0.01,-0.01,
8,[5],a3,,-0.13,-0.14,
9,[5],,Bxc3+,-0.09,-0.04,
10,[6],bxc3,,-0.11,-0.02,
11,[6],,Nc6,0.44,-0.55,
12,[7],Nf3,,-0.14,-0.58,
13,[7],,Qa5,0.02,-0.16,
14,[8],Bd2,,-0.01,-0.03,
15,[8],,Nge7,0.13,-0.14,
16,[9],Be2,,-0.16,-0.29,
17,[9],,Qa4,0.29,-0.45,
18,[10],Qb1,,-0.2,-0.49,
19,[10],,c4,-0.18,-0.02,
20,[11],O-O,,-0.2,-0.02,
21,[11],,O-O,-0.19,-0.01,
22,[12],Re1,,-0.25,-0.06,
23,[12],,h6,-0.26,0.01,
24,[13],Qc1,,-0.03,0.23,
25,[13],,Kh7,-0.09,0.06,
26,[14],h4,,-0.14,-0.05,
27,[14],,f5,0.41,-0.55,
28,[15],exf6,,0.39,-0.02,
29,[15],,Rxf6,0.39,0.0,
30,[16],Nh2,,0.1,-0.29,
31,[16],,e5,0.17,-0.07,
32,[17],dxe5,,0.07,-0.1,
33,[17],,Nxe5,0.15,-0.08,
34,[18],Bf1,,-0.12,-0.27,
35,[18],,N7c6,-0.08,-0.04,
36,[19],Bf4,,-0.15,-0.07,
37,[19],,Ng6,-0.12,-0.03,
38,[20],Bg3,,-0.06,0.06,
39,[20],,Bf5,0.0,-0.06,
40,[21],h5,,-0.02,-0.02,
41,[21],,Nge7,-0.06,0.04,
42,[22],Bh4,,-0.06,0.0,
43,[22],,Rf7,-0.27,0.21,
44,[23],Re2,,-0.22,0.05,
45,[23],,Raf8,-0.25,0.03,
46,[24],Qd2,,-0.34,-0.09,
47,[24],,Be4,0.12,-0.46,
48,[25],f3,,0.2,0.08,
49,[25],,Bf5,0.27,-0.07,
50,[26],g4,,0.25,-0.02,
51,[26],,Bc8,0.29,-0.04,
52,[27],Bg3,,-0.15,-0.44,
53,[27],,d4,0.61,-0.76,
54,[28],cxd4,,0.53,-0.08,
55,[28],,Nd5,0.53,0.0,
56,[29],Re4,,0.44,-0.09,
57,[29],,Kh8,0.49,-0.05,
58,[30],c3,,0.33,-0.16,
59,[30],,b5,0.24,0.09,
60,[31],Bd6,,0.3,0.06,
61,[31],,Rd8,0.15,0.15,
62,[32],Rae1,,0.12,-0.03,
63,[32],,Nf6,0.17,-0.05,
64,[33],Bc5,,0.23,0.06,
65,[33],,Nxe4,0.05,0.18,
66,[34],Rxe4,,0.15,0.1,
67,[34],,Qa5,0.56,-0.41,
68,[35],Qe3,,0.75,0.19,
69,[35],,Qc7,0.93,-0.18,
70,[36],d5,,0.0,-0.93,
71,[36],,Na5,0.0,0.0,
72,[37],Bd4,,-1.12,-1.12,Erreur
73,[37],,Nb3,-1.19,0.07,
74,[38],Qxh6+,,-1.26,-0.07,
75,[38],,Kg8,-1.35,0.09,
76,[39],d6,,-0.98,0.37,
77,[39],,gxh6,-0.87,-0.11,
78,[40],dxc7,,-0.88,-0.01,
79,[40],,Rxc7,-0.83,-0.05,
80,[41],Be3,,-0.59,0.24,
81,[41],,Nd2,-0.77,0.18,
82,[42],Re5,,-0.9,-0.13,
83,[42],,Nb1,-0.93,0.03,
84,[43],Rxb5,,-1.32,-0.39,
85,[43],,Nxc3,-1.18,-0.14,
86,[44],Re5,,-1.19,-0.01,
87,[44],,Nd5,-0.5,-0.69,
88,[45],Bxh6,,-0.67,-0.17,
89,[45],,c3,-0.72,0.05,
90,[46],Kf2,,-1.87,-1.15,Erreur
91,[46],,c2,-1.89,0.02,
92,[47],Re1,,-1.84,0.05,
93,[47],,Nc3,-2.06,0.22,
94,[48],Bf4,,-2.12,-0.06,
95,[48],,Rd1,-2.23,0.11,
96,[49],Re8+,,-2.67,-0.44,
97,[49],,Kf7,-2.31,-0.36,
98,[50],Rh8,,-2.55,-0.24,
99,[50],,Nd5,-2.6,0.05,
100,[51],Bg5,,-3.24,-0.64,
