Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,d5,0.2,-0.05,
2,[2],Bf4,,0.14,-0.06,
3,[2],,Nf6,0.08,0.06,
4,[3],e3,,0.09,0.01,
5,[3],,e6,0.25,-0.16,
6,[4],Bd3,,0.18,-0.07,
7,[4],,c5,-0.03,0.21,
8,[5],dxc5,,-0.14,-0.11,
9,[5],,Bxc5,-0.08,-0.06,
10,[6],a3,,-0.24,-0.16,
11,[6],,O-O,-0.25,0.01,
12,[7],Nf3,,-0.31,-0.06,
13,[7],,Nc6,-0.29,-0.02,
14,[8],Nc3,,-0.49,-0.2,
15,[8],,b6,-0.06,-0.43,
16,[9],O-O,,0.07,0.13,
17,[9],,Bb7,0.04,0.03,
18,[10],Qe2,,-0.13,-0.17,
19,[10],,Nd7,-0.15,0.02,
