Ply,Move,White,Black,Score,Eval,Comment
0,[1],Nf3,,0.22,0.22,
1,[1],,Nf6,0.17,0.05,
2,[2],c4,,0.22,0.05,
3,[2],,b6,0.17,0.05,
4,[3],d4,,0.3,0.13,
5,[3],,e6,0.29,0.01,
6,[4],g3,,0.02,-0.27,
7,[4],,Ba6,0.06,-0.04,
8,[5],Qb3,,-0.05,-0.11,
9,[5],,Nc6,-0.09,0.04,
10,[6],Nbd2,,-0.06,0.03,
11,[6],,Na5,0.16,-0.22,
12,[7],Qc3,,-0.03,-0.19,
13,[7],,c5,0.24,-0.27,
14,[8],dxc5,,0.2,-0.04,
15,[8],,bxc5,0.31,-0.11,
16,[9],e4,,0.25,-0.06,
17,[9],,Bb7,0.24,0.01,
18,[10],Bd3,,-0.26,-0.5,
19,[10],,Nc6,-0.3,0.04,
20,[11],e5,,-0.22,0.08,
21,[11],,Ng4,0.04,-0.26,
22,[12],O-O,,0.06,0.02,
23,[12],,Qc7,-0.03,0.09,
24,[13],Re1,,-0.45,-0.42,
25,[13],,Be7,-0.06,-0.39,
26,[14],h3,,-0.74,-0.68,
27,[14],,Nh6,0.29,-1.03,
28,[15],Nb3,,0.17,-0.12,
29,[15],,f5,0.23,-0.06,
30,[16],Be3,,0.14,-0.09,
31,[16],,Nd8,0.16,-0.02,
32,[17],Be2,,0.22,0.06,
33,[17],,a5,0.08,0.14,
34,[18],a4,,-0.22,-0.3,
35,[18],,Nhf7,-0.54,0.32,
36,[19],Nfd2,,-0.69,-0.15,
37,[19],,Nxe5,-1.02,0.33,
38,[20],Bf4,,-1.0,0.02,
39,[20],,Qc6,-1.12,0.12,
40,[21],f3,,-0.87,0.25,
41,[21],,Ng6,-0.96,0.09,
42,[22],Qxg7,,-2.36,-1.4,Erreur
43,[22],,Nf7,-2.51,0.15,
44,[23],Bd3,,-2.96,-0.45,
45,[23],,Bf8,-3.13,0.17,
46,[24],Qc3,,-3.54,-0.41,
47,[24],,Nxf4,-3.48,-0.06,
48,[25],Bxf5,,-3.89,-0.41,
49,[25],,Rg8,-3.13,-0.76,
50,[26],Ne4,,-3.31,-0.18,
51,[26],,O-O-O,-2.53,-0.78,
52,[27],Bg4,,-2.5,0.03,
53,[27],,h5,-1.62,-0.88,
54,[28],gxf4,,-2.64,-1.02,Erreur
55,[28],,hxg4,-2.8,0.16,
56,[29],hxg4,,-3.7,-0.9,
59,[30],,Ba8,-3.85,0.15,
60,[31],Qd2,,-5.64,-1.79,Erreur
61,[31],,Bh6,-5.14,-0.5,
62,[32],b4,,-8.24,-3.1,Gaffe
63,[32],,Bxf4,-7.97,-0.27,
64,[33],Qf2,,-8.66,-0.69,
65,[33],,Bxe4,-8.35,-0.31,
66,[34],Rxe4,,-8.46,-0.11,
67,[34],,Ng5,-8.53,0.07,
68,[35],Qe2,,-9.72,-1.19,Erreur
69,[35],,Rh8,-13.68,3.96,Gaffe
