Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],Nf3,,0.25,0.06,
3,[2],,e6,0.17,0.08,
4,[3],c4,,0.23,0.06,
5,[3],,d5,0.2,0.03,
6,[4],Nc3,,0.19,-0.01,
7,[4],,Bb4,0.26,-0.07,
8,[5],Qb3,,0.07,-0.19,
9,[5],,c5,0.21,-0.14,
10,[6],dxc5,,0.27,0.06,
11,[6],,Na6,0.22,0.05,
12,[7],a3,,0.2,-0.02,
13,[7],,Bxc3+,0.21,-0.01,
14,[8],Qxc3,,0.23,0.02,
15,[8],,Nxc5,0.18,0.05,
16,[9],cxd5,,0.0,-0.18,
17,[9],,Qxd5,0.09,-0.09,
18,[10],b4,,0.0,-0.09,
19,[10],,Nb3,0.06,-0.06,
20,[11],Rb1,,0.21,0.15,
21,[11],,Nxc1,0.03,0.18,
22,[12],Rxc1,,0.12,0.09,
23,[12],,Bd7,0.18,-0.06,
24,[13],e3,,0.2,0.02,
25,[13],,O-O,0.21,-0.01,
26,[14],Bc4,,0.2,-0.01,
27,[14],,Qd6,0.2,0.0,
28,[15],O-O,,0.34,0.14,
29,[15],,Rac8,0.15,0.19,
