Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,e5,0.27,-0.04,
2,[2],Nf3,,0.27,0.0,
5,[3],,a6,0.41,-0.14,
6,[4],Ba4,,0.06,-0.35,
7,[4],,Nf6,0.09,-0.03,
8,[5],O-O,,0.12,0.03,
9,[5],,b5,0.22,-0.1,
10,[6],Bb3,,0.12,-0.1,
11,[6],,Bc5,0.16,-0.04,
12,[7],d3,,0.0,-0.16,
13,[7],,d6,0.1,-0.1,
14,[8],c3,,-0.06,-0.16,
15,[8],,O-O,-0.05,-0.01,
16,[9],h3,,-0.05,0.0,
17,[9],,h6,0.0,-0.05,
18,[10],Re1,,-0.01,-0.01,
19,[10],,Bb6,-0.01,0.0,
20,[11],Nbd2,,-0.2,-0.19,
21,[11],,Ne7,-0.07,-0.13,
22,[12],Nf1,,-0.1,-0.03,
23,[12],,Ng6,0.05,-0.15,
24,[13],Ng3,,0.06,0.01,
25,[13],,Re8,0.13,-0.07,
26,[14],d4,,-0.1,-0.23,
27,[14],,Bb7,0.0,-0.1,
28,[15],Bc2,,0.06,0.06,
29,[15],,d5,0.17,-0.11,
30,[16],Nxe5,,0.29,0.12,
31,[16],,Nxe5,0.27,0.02,
32,[17],dxe5,,0.34,0.07,
33,[17],,Nxe4,0.31,0.03,
34,[18],Nxe4,,0.29,-0.02,
35,[18],,dxe4,0.37,-0.08,
36,[19],Qh5,,0.39,0.02,
37,[19],,g6,0.36,0.03,
38,[20],Qxh6,,0.42,0.06,
39,[20],,Rxe5,0.32,0.1,
40,[21],Be3,,0.39,0.07,
41,[21],,Bxe3,0.4,-0.01,
42,[22],Qxe3,,0.39,-0.01,
43,[22],,Qe7,0.37,0.02,
44,[23],a4,,0.29,-0.08,
45,[23],,Rd8,0.59,-0.3,
46,[24],axb5,,0.56,-0.03,
47,[24],,axb5,0.45,0.11,
48,[25],b4,,0.21,-0.24,
49,[25],,c5,0.24,-0.03,
50,[26],f4,,0.0,-0.24,
51,[26],,Red5,0.73,-0.73,
52,[27],Bxe4,,0.65,-0.08,
53,[27],,Rd2,0.68,-0.03,
54,[28],Qxc5,,0.7,0.02,
55,[28],,Qxc5+,0.67,0.03,
56,[29],bxc5,,0.67,0.0,
57,[29],,Bxe4,0.6,0.07,
58,[30],Rxe4,,0.68,0.08,
59,[30],,Rc2,0.67,0.01,
60,[31],Re3,,0.64,-0.03,
61,[31],,Rdd2,0.9,-0.26,
62,[32],Rg3,,0.92,0.02,
63,[32],,Rd5,0.88,0.04,
64,[33],Ra8+,,0.69,-0.19,
65,[33],,Kg7,0.66,0.03,
66,[34],Rc8,,0.62,-0.04,
67,[34],,Rd1+,0.65,-0.03,
68,[35],Kh2,,0.64,-0.01,
69,[35],,Rf1,0.6,0.04,
70,[36],Rb8,,0.68,0.08,
71,[36],,Rxf4,0.67,0.01,
72,[37],Rxb5,,0.4,-0.27,
73,[37],,Rc4,0.43,-0.03,
74,[38],Rb7,,0.5,0.07,
75,[38],,Rxc5,0.62,-0.12,
76,[39],Rf3,,0.54,-0.08,
77,[39],,Rg5,0.67,-0.13,
78,[40],Rbxf7+,,0.63,-0.04,
79,[40],,Kh6,0.65,-0.02,
80,[41],Rf2,,0.68,0.03,
81,[41],,Rxc3,0.65,0.03,
