Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,d5,0.2,-0.05,
2,[2],c4,,0.29,0.09,
3,[2],,c6,0.31,-0.02,
4,[3],Nf3,,0.25,-0.06,
9,[5],,Bf5,0.15,0.1,
10,[6],Ne5,,-0.01,-0.16,
11,[6],,e6,-0.18,0.17,
12,[7],f3,,-0.09,0.09,
13,[7],,c5,0.44,-0.53,
14,[8],e4,,0.36,-0.08,
15,[8],,Bg6,0.45,-0.09,
16,[9],Be3,,0.36,-0.09,
17,[9],,cxd4,0.43,-0.07,
18,[10],Qxd4,,0.53,0.1,
19,[10],,Qxd4,0.46,0.07,
20,[11],Bxd4,,0.53,0.07,
21,[11],,Nfd7,0.47,0.06,
22,[12],Nxd7,,0.5,0.03,
23,[12],,Nxd7,0.44,0.06,
24,[13],Bxc4,,0.35,-0.09,
25,[13],,a6,0.45,-0.1,
26,[14],h4,,0.43,-0.02,
27,[14],,Rc8,0.39,0.04,
28,[15],Ba2,,0.36,-0.03,
29,[15],,h5,0.37,-0.01,
30,[16],Rd1,,0.41,0.04,
31,[16],,Rg8,0.35,0.06,
32,[17],Kf2,,0.41,0.06,
33,[17],,Bc5,0.47,-0.06,
34,[18],Ne2,,0.27,-0.2,
35,[18],,Ke7,0.39,-0.12,
36,[19],Nf4,,0.24,-0.15,
37,[19],,Ne5,0.16,0.08,
38,[20],Bb3,,0.21,0.05,
39,[20],,Rgd8,0.17,0.04,
40,[21],Bxc5+,,0.13,-0.04,
41,[21],,Rxc5,0.14,-0.01,
42,[22],Rxd8,,0.13,-0.01,
43,[22],,Kxd8,0.18,-0.05,
44,[23],Rd1+,,0.17,-0.01,
45,[23],,Ke7,0.05,0.12,
46,[24],Ke3,,0.0,-0.05,
47,[24],,Rc6,0.0,0.0,
48,[25],Kd4,,0.0,0.0,
49,[25],,Rd6+,0.0,0.0,
50,[26],Kc3,,0.06,0.06,
51,[26],,Rc6+,0.0,0.06,
52,[27],Kd2,,0.0,0.0,
53,[27],,Rd6+,0.15,-0.15,
54,[28],Kc2,,0.0,-0.15,
55,[28],,Rc6+,0.0,0.0,
56,[29],Kb1,,0.0,0.0,
57,[29],,Rb6,0.0,0.0,
58,[30],Ka2,,0.0,0.0,
59,[30],,Rc6,0.0,0.0,
60,[31],Rd4,,0.0,0.0,
61,[31],,a5,0.0,0.0,
62,[32],Kb1,,-0.31,-0.31,
63,[32],,b6,-0.17,-0.14,
64,[33],Rd2,,-0.16,0.01,
65,[33],,f6,-0.2,0.04,
66,[34],Rc2,,-0.2,0.0,
67,[34],,Bf7,-0.13,-0.07,
68,[35],Kc1,,-0.33,-0.2,
69,[35],,g5,-0.27,-0.06,
70,[36],Rxc6,,-0.2,0.07,
71,[36],,Nxc6,-0.25,0.05,
72,[37],hxg5,,-0.32,-0.07,
73,[37],,fxg5,-0.28,-0.04,
74,[38],Nd3,,-0.18,0.1,
75,[38],,Kd6,-0.21,0.03,
76,[39],Kd2,,-0.23,-0.02,
77,[39],,Ne5,-0.18,-0.05,
78,[40],Nf2,,-0.2,-0.02,
79,[40],,Be8,-0.18,-0.02,
80,[41],Nh3,,-0.13,0.05,
81,[41],,g4,0.0,-0.13,
82,[42],Ng5,,0.0,0.0,
83,[42],,gxf3,0.18,-0.18,
84,[43],gxf3,,0.0,-0.18,
85,[43],,Bd7,0.0,0.0,
86,[44],f4,,0.14,0.14,
87,[44],,Ng6,0.29,-0.15,
88,[45],Ke3,,0.33,0.04,
89,[45],,Ke7,0.35,-0.02,
90,[46],e5,,0.0,-0.35,
91,[46],,Nh4,0.0,0.0,
92,[47],Kf2,,0.0,0.0,
93,[47],,Nf5,0.0,0.0,
94,[48],Bc4,,0.0,0.0,
95,[48],,Nd4,0.0,0.0,
96,[49],Ke3,,0.0,0.0,
97,[49],,Nf5+,0.0,0.0,
98,[50],Kf2,,0.0,0.0,
99,[50],,Nd4,0.0,0.0,
100,[51],Ke3,,0.0,0.0,
101,[51],,Nf5+,0.0,0.0,
102,[52],Kf2,,0.0,0.0,
103,[52],,Nd4,0.0,0.0,
