Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,g6,0.75,-0.6,
2,[2],c4,,0.41,-0.34,
3,[2],,Bg7,0.42,-0.01,
4,[3],e4,,0.48,0.06,
5,[3],,d6,0.42,0.06,
6,[4],Nc3,,0.39,-0.03,
7,[4],,c5,0.51,-0.12,
8,[5],d5,,0.51,0.0,
9,[5],,e6,0.85,-0.34,
10,[6],Bd3,,0.82,-0.03,
11,[6],,Ne7,0.65,0.17,
12,[7],Bg5,,0.54,-0.11,
13,[7],,h6,0.49,0.05,
14,[8],Be3,,0.41,-0.08,
15,[8],,a6,0.51,-0.1,
16,[9],a4,,0.35,-0.16,
17,[9],,exd5,0.2,0.15,
18,[10],cxd5,,0.27,0.07,
19,[10],,Nd7,0.39,-0.12,
20,[11],Nf3,,0.15,-0.24,
21,[11],,O-O,0.13,0.02,
22,[12],Qd2,,0.23,0.1,
23,[12],,g5,0.37,-0.14,
24,[13],h4,,0.27,-0.1,
25,[13],,g4,0.52,-0.25,
26,[14],Nh2,,0.25,-0.27,
27,[14],,Ne5,0.12,0.13,
28,[15],Be2,,0.09,-0.03,
29,[15],,h5,0.82,-0.73,
30,[16],Nf1,,0.45,-0.37,
31,[16],,Qe8,0.38,0.07,
32,[17],Ng3,,0.67,0.29,
33,[17],,f6,0.72,-0.05,
34,[18],Rb1,,0.27,-0.45,
35,[18],,f5,0.21,0.06,
36,[19],Bg5,,-0.06,-0.27,
37,[19],,fxe4,-0.06,0.0,
38,[20],Ngxe4,,-0.06,0.0,
39,[20],,Bd7,-0.06,0.0,
40,[21],b4,,-0.37,-0.31,
41,[21],,c4,-0.61,0.24,
42,[22],a5,,-0.9,-0.29,
43,[22],,Qg6,-1.0,0.1,
44,[23],Kh1,,-0.97,0.03,
45,[23],,Rae8,-0.44,-0.53,
46,[24],Rbe1,,-0.54,-0.1,
47,[24],,Kh8,-0.35,-0.19,
48,[25],Rg1,,-0.83,-0.48,
49,[25],,Rc8,-0.89,0.06,
50,[26],Rc1,,-0.88,0.01,
51,[26],,Nf7,-1.13,0.25,
52,[27],Rgf1,,-1.27,-0.14,
53,[27],,Nxg5,-1.38,0.11,
54,[28],hxg5,,-1.43,-0.05,
55,[28],,Nd4,-1.3,-0.13,
56,[29],Rce1,,-2.01,-0.71,
57,[29],,Nf3,-1.28,-0.73,
58,[30],gxf3,,-1.11,0.17,
59,[30],,gxf3,-1.39,0.28,
60,[31],Rg1,,-2.31,-0.92,
61,[31],,fxe2,-2.39,0.08,
62,[32],Nf6,,-3.33,-0.94,
63,[32],,Bxf6,-3.28,-0.05,
64,[33],gxf6,,-3.13,0.15,
65,[33],,Qxf6,-3.53,0.4,
66,[34],Rg3,,-3.44,0.09,
67,[34],,Bg4,-3.53,0.09,
68,[35],Rxe2,,-3.86,-0.33,
69,[35],,Bxe2,-4.0,0.14,
70,[36],Qxe2,,-4.2,-0.2,
71,[36],,Qh4+,-4.0,-0.2,
72,[37],Kg2,,-4.08,-0.08,
73,[37],,Rce8,-4.08,0.0,
74,[38],Qc2,,,,#6#
75,[38],,Re1,,,#-5#
