Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],c4,,0.2,0.01,
3,[2],,e6,0.19,0.01,
4,[3],Nc3,,0.1,-0.09,
5,[3],,d5,0.22,-0.12,
6,[4],Bg5,,0.21,-0.01,
7,[4],,Be7,0.21,0.0,
8,[5],cxd5,,0.16,-0.05,
9,[5],,Nxd5,0.31,-0.15,
10,[6],Bxe7,,0.2,-0.11,
11,[6],,Qxe7,0.29,-0.09,
12,[7],Nf3,,0.16,-0.13,
13,[7],,Nxc3,0.16,0.0,
14,[8],bxc3,,0.1,-0.06,
15,[8],,O-O,0.1,0.0,
16,[9],g3,,0.03,-0.07,
17,[9],,b6,0.01,0.02,
18,[10],Bg2,,-0.09,-0.1,
19,[10],,Bb7,0.0,-0.09,
20,[11],O-O,,-0.05,-0.05,
21,[11],,c5,-0.11,0.06,
22,[12],Qb3,,-0.18,-0.07,
23,[12],,Nc6,-0.17,-0.01,
24,[13],Qa3,,-0.46,-0.29,
25,[13],,cxd4,-0.19,-0.27,
26,[14],Qxe7,,-0.13,0.06,
27,[14],,Nxe7,-0.19,0.06,
28,[15],cxd4,,-0.21,-0.02,
29,[15],,Rac8,-0.18,-0.03,
30,[16],Rfc1,,-0.17,0.01,
31,[16],,Rxc1+,-0.1,-0.07,
32,[17],Rxc1,,-0.09,0.01,
33,[17],,Rc8,-0.08,-0.01,
34,[18],Rxc8+,,-0.09,-0.01,
35,[18],,Nxc8,0.04,-0.13,
36,[19],Kf1,,-0.54,-0.58,
37,[19],,Bd5,-0.44,-0.1,
38,[20],a3,,-0.6,-0.16,
39,[20],,Nd6,-0.69,0.09,
40,[21],Ne5,,-0.64,0.05,
41,[21],,Bxg2+,-0.68,0.04,
42,[22],Kxg2,,-0.6,0.08,
43,[22],,Nb5,-0.58,-0.02,
44,[23],Nc6,,-0.8,-0.22,
45,[23],,Kf8,0.07,-0.87,
46,[24],a4,,0.13,0.06,
47,[24],,Nc3,0.05,0.08,
48,[25],Nxa7,,0.07,0.02,
49,[25],,Nxe2,0.0,0.07,
50,[26],Nb5,,0.0,0.0,
51,[26],,Ke7,0.03,-0.03,
52,[27],Kf3,,0.05,0.02,
53,[27],,Nc1,0.04,0.01,
54,[28],Ke3,,0.03,-0.01,
55,[28],,Nb3,0.04,-0.01,
56,[29],Kd3,,0.05,0.01,
57,[29],,Na5,0.06,-0.01,
58,[30],Kc3,,0.0,-0.06,
59,[30],,Kd7,0.0,0.0,
60,[31],Kb4,,0.0,0.0,
61,[31],,Nc6+,0.0,0.0,
62,[32],Kc4,,0.0,0.0,
63,[32],,Na5+,0.0,0.0,
64,[33],Kd3,,0.0,0.0,
65,[33],,Nc6,0.0,0.0,
66,[34],Ke4,,-0.02,-0.02,
67,[34],,Nb4,-0.04,0.02,
68,[35],Nc3,,-0.04,0.0,
69,[35],,Kd6,-0.09,0.05,
70,[36],g4,,0.0,0.09,
71,[36],,f6,0.0,0.0,
72,[37],h4,,0.0,0.0,
73,[37],,g6,0.0,0.0,
74,[38],Nb5+,,0.0,0.0,
75,[38],,Kd7,0.0,0.0,
76,[39],g5,,0.0,0.0,
77,[39],,f5+,0.0,0.0,
78,[40],Ke5,,-0.23,-0.23,
79,[40],,Ke7,0.0,-0.23,
80,[41],Kf4,,0.0,0.0,
81,[41],,Nd5+,0.0,0.0,
82,[42],Ke5,,0.0,0.0,
83,[42],,Nb4,0.0,0.0,
84,[43],Kf4,,0.0,0.0,
85,[43],,Nd5+,0.0,0.0,
86,[44],Kf3,,-0.12,-0.12,
87,[44],,Kd7,0.0,-0.12,
88,[45],Ke2,,0.0,0.0,
89,[45],,Nf4+,0.0,0.0,
90,[46],Kf3,,0.0,0.0,
91,[46],,Nd5,0.0,0.0,
92,[47],h5,,-1.14,-1.14,Erreur
93,[47],,Kc6,0.0,-1.14,
94,[48],h6,,0.0,0.0,
95,[48],,Kd7,0.0,0.0,
96,[49],Ke2,,0.0,0.0,
97,[49],,Kc6,0.0,0.0,
98,[50],Kd3,,0.0,0.0,
99,[50],,Nf4+,0.0,0.0,
100,[51],Ke3,,0.0,0.0,
101,[51],,Nd5+,0.0,0.0,
102,[52],Kd2,,0.0,0.0,
103,[52],,Nf4,0.0,0.0,
104,[53],Ke3,,0.0,0.0,
105,[53],,Nd5+,0.0,0.0,
106,[54],Kf3,,0.0,0.0,
107,[54],,Kd7,0.0,0.0,
108,[55],Na3,,0.16,0.16,
109,[55],,Nc3,0.0,0.16,
110,[56],Nc4,,-0.06,-0.06,
111,[56],,Ke7,2.14,-2.2,
112,[57],Nxb6,,2.31,0.17,
113,[57],,e5,4.65,-2.34,
114,[58],dxe5,,5.07,0.42,
115,[58],,Ke6,5.3,-0.23,
116,[59],a5,,4.86,-0.44,
117,[59],,Kxe5,5.49,-0.63,
118,[60],a6,,5.48,-0.01,
119,[60],,Nb5,6.67,-1.19,
120,[61],Nd7+,,6.88,0.21,
121,[61],,Kd6,6.47,0.41,
122,[62],Nf8,,6.96,0.49,
123,[62],,Nd4+,6.03,0.93,
124,[63],Ke3,,6.1,0.07,
125,[63],,Nc2+,10.9,-4.8,
126,[64],Kd2,,10.24,-0.66,
127,[64],,Nd4,16.62,-6.38,
128,[65],a7,,20.52,3.9,
129,[65],,Kd5,50.95,-30.43,
