Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,f5,0.58,-0.43,
2,[2],g3,,0.34,-0.24,
3,[2],,Nf6,0.36,-0.02,
4,[3],Bg2,,0.43,0.07,
5,[3],,g6,0.58,-0.15,
6,[4],Nf3,,0.4,-0.18,
7,[4],,d6,0.46,-0.06,
8,[5],O-O,,0.5,0.04,
9,[5],,Bg7,0.5,0.0,
10,[6],c4,,0.34,-0.16,
13,[7],,O-O,0.36,-0.02,
14,[8],b3,,0.48,0.12,
15,[8],,Qa5,0.56,-0.08,
16,[9],Qd2,,0.43,-0.13,
17,[9],,e5,0.52,-0.09,
18,[10],Rd1,,0.56,0.04,
19,[10],,Re8,0.55,0.01,
20,[11],a4,,0.26,-0.29,
21,[11],,Qc7,0.4,-0.14,
22,[12],dxe5,,0.16,-0.24,
23,[12],,dxe5,0.14,0.02,
24,[13],Ba3,,-0.01,-0.15,
25,[13],,e4,-0.06,0.05,
26,[14],Bd6,,-0.03,0.03,
27,[14],,Qd8,-0.05,0.02,
28,[15],Ne5,,-0.13,-0.08,
29,[15],,Nbd7,-0.05,-0.08,
30,[16],Nxd7,,-0.02,0.03,
31,[16],,Qxd7,-0.08,0.06,
32,[17],c5,,-0.5,-0.42,
33,[17],,e3,-0.26,-0.24,
34,[18],fxe3,,-0.27,-0.01,
35,[18],,a5,-0.21,-0.06,
36,[19],Rab1,,-0.28,-0.07,
37,[19],,Qe6,0.3,-0.58,
38,[20],Bf4,,-0.41,-0.71,
39,[20],,Bf8,-0.3,-0.11,
40,[21],Bd6,,-0.67,-0.37,
41,[21],,Bf8,-0.3,-0.37,
42,[22],Qd4,,-0.28,0.02,
43,[22],,Bg7,-0.37,0.09,
44,[23],Qc4,,-0.34,0.03,
45,[23],,Qxc4,-0.61,0.27,
46,[24],bxc4,,-0.51,0.1,
47,[24],,Bf8,-0.16,-0.35,
48,[25],Bd6,,-0.5,-0.34,
49,[25],,Rxe3,-0.65,0.15,
50,[26],Rd3,,-0.56,0.09,
51,[26],,Re8,-0.62,0.06,
52,[27],Bf3,,-1.05,-0.43,
53,[27],,Nd7,-0.96,-0.09,
54,[28],Bxf8,,-1.01,-0.05,
55,[28],,Kxf8,-1.15,0.14,
56,[29],Kf2,,-1.67,-0.52,
57,[29],,Nxc5,-1.62,-0.05,
58,[30],Rdd1,,-2.04,-0.42,
59,[30],,Be6,-2.06,0.02,
60,[31],Ke3,,-2.44,-0.38,
61,[31],,Rad8,-2.48,0.04,
62,[32],Rxd8,,-2.4,0.08,
63,[32],,Rxd8,-2.44,0.04,
64,[33],Kf4,,-3.5,-1.06,Erreur
65,[33],,Bxc4,-2.84,-0.66,
66,[34],e4,,-5.76,-2.92,Erreur
67,[34],,Rd3,-5.86,0.1,
