Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],c4,,0.2,0.01,
3,[2],,e6,0.19,0.01,
4,[3],Nf3,,0.23,0.04,
5,[3],,Bb4+,0.21,0.02,
6,[4],Bd2,,0.25,0.04,
7,[4],,c5,0.46,-0.21,
8,[5],Bxb4,,0.41,-0.05,
9,[5],,cxb4,0.47,-0.06,
10,[6],g3,,0.24,-0.23,
11,[6],,O-O,0.27,-0.03,
12,[7],Bg2,,0.26,-0.01,
13,[7],,d6,0.36,-0.1,
14,[8],O-O,,0.3,-0.06,
15,[8],,a5,0.33,-0.03,
16,[9],a3,,0.5,0.17,
17,[9],,Na6,0.41,0.09,
18,[10],Nbd2,,0.41,0.0,
19,[10],,Qc7,0.39,0.02,
20,[11],axb4,,0.14,-0.25,
21,[11],,Nxb4,0.12,0.02,
22,[12],Rc1,,-0.01,-0.13,
23,[12],,b6,-0.01,0.0,
24,[13],Ne1,,0.01,0.02,
25,[13],,Bb7,-0.04,0.05,
26,[14],Bxb7,,-0.12,-0.08,
