Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,c5,0.37,-0.14,
2,[2],Nf3,,0.33,-0.04,
3,[2],,e6,0.32,0.01,
4,[3],d4,,0.24,-0.08,
5,[3],,cxd4,0.25,-0.01,
6,[4],Nxd4,,0.18,-0.07,
7,[4],,Nc6,0.19,-0.01,
8,[5],Nc3,,0.42,0.23,
9,[5],,Qc7,0.44,-0.02,
10,[6],Be3,,0.32,-0.12,
11,[6],,a6,0.44,-0.12,
12,[7],Qd2,,0.32,-0.12,
13,[7],,Nf6,0.22,0.1,
14,[8],O-O-O,,0.24,0.02,
15,[8],,Be7,0.4,-0.16,
16,[9],f3,,0.35,-0.05,
17,[9],,b5,0.32,0.03,
18,[10],g4,,0.39,0.07,
19,[10],,Nxd4,0.44,-0.05,
20,[11],Qxd4,,0.22,-0.22,
21,[11],,Bb7,0.29,-0.07,
22,[12],g5,,0.35,0.06,
23,[12],,Nh5,0.24,0.11,
24,[13],a3,,0.08,-0.16,
25,[13],,Rc8,0.27,-0.19,
26,[14],Kb1,,0.01,-0.26,
27,[14],,Bc5,0.0,0.01,
28,[15],Qd2,,0.0,0.0,
29,[15],,Bxe3,-0.01,0.01,
30,[16],Qxe3,,0.0,0.01,
31,[16],,Qc5,0.67,-0.67,
32,[17],Qd2,,0.62,-0.05,
33,[17],,Bc6,0.43,0.19,
34,[18],Bh3,,0.6,0.17,
35,[18],,h6,0.58,0.02,
36,[19],Rhg1,,0.67,0.09,
37,[19],,b4,0.95,-0.28,
38,[20],axb4,,0.58,-0.37,
39,[20],,Qxb4,0.83,-0.25,
40,[21],Qe3,,0.0,-0.83,
41,[21],,Rb8,0.23,-0.23,
42,[22],b3,,0.0,-0.23,
43,[22],,Qb6,0.1,-0.1,
44,[23],Qd2,,-0.05,-0.15,
45,[23],,a5,0.0,-0.05,
46,[24],gxh6,,-0.63,-0.63,
47,[24],,Rxh6,-0.84,0.21,
48,[25],Rxg7,,-0.94,-0.1,
49,[25],,Rh8,-0.75,-0.19,
50,[26],Rg5,,-0.93,-0.18,
51,[26],,a4,-0.94,0.01,
52,[27],Nd5,,0.0,0.94,
53,[27],,exd5,0.0,0.0,
54,[28],exd5,,0.0,0.0,
55,[28],,axb3,-0.21,0.21,
56,[29],c4,,0.0,0.21,
57,[29],,Ba4,0.0,0.0,
58,[30],d6,,-0.07,-0.07,
59,[30],,b2,0.0,-0.07,
60,[31],Qc3,,-1.49,-1.49,Erreur
61,[31],,f6,-1.41,-0.08,
62,[32],Bg4,,-5.15,-3.74,Gaffe
63,[32],,Kf7,-3.48,-1.67,
64,[33],Re1,,-4.52,-1.04,Erreur
65,[33],,Qxd6,1.59,-6.11,
66,[34],Bxh5+,,0.95,-0.64,
67,[34],,Rxh5,1.63,-0.68,
68,[35],Rxh5,,1.52,-0.11,
69,[35],,Bb3,2.32,-0.8,
70,[36],Rb5,,2.06,-0.26,
71,[36],,Rxb5,1.96,0.1,
72,[37],cxb5,,2.06,0.1,
73,[37],,Be6,2.02,0.04,
74,[38],Kxb2,,1.89,-0.13,
75,[38],,Qxh2+,2.66,-0.77,
76,[39],Ka3,,2.8,0.14,
77,[39],,Qf2,2.87,-0.07,
78,[40],Re3,,3.27,0.4,
79,[40],,Qa2+,3.23,0.04,
80,[41],Kb4,,3.39,0.16,
81,[41],,Qb1+,3.57,-0.18,
82,[42],Ka5,,3.68,0.11,
83,[42],,Qa2+,3.63,0.05,
84,[43],Kb6,,3.61,-0.02,
85,[43],,Qh2,4.74,-1.13,
86,[44],Ka7,,4.99,0.25,
87,[44],,Qf4,4.81,0.18,
88,[45],Re4,,4.67,-0.14,
89,[45],,Qh2,4.91,-0.24,
90,[46],Qc5,,4.65,-0.26,
91,[46],,Qa2+,4.69,-0.04,
92,[47],Kb8,,4.53,-0.16,
93,[47],,Qa5,5.75,-1.22,
94,[48],Rh4,,5.86,0.11,
95,[48],,f5,6.68,-0.82,
96,[49],Rh8,,7.43,0.75,
97,[49],,Kg6,9.68,-2.25,
98,[50],f4,,15.19,5.51,
