Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,e6,0.26,-0.11,
2,[2],c4,,0.21,-0.05,
3,[2],,f5,0.45,-0.24,
4,[3],Nf3,,0.39,-0.06,
5,[3],,Nf6,0.37,0.02,
6,[4],g3,,0.32,-0.05,
7,[4],,d5,0.36,-0.04,
8,[5],Bg2,,0.45,0.09,
9,[5],,c6,0.5,-0.05,
10,[6],b3,,0.36,-0.14,
11,[6],,Bd6,0.31,0.05,
12,[7],O-O,,0.34,0.03,
13,[7],,Qe7,0.35,-0.01,
14,[8],Bb2,,0.34,-0.01,
15,[8],,O-O,0.39,-0.05,
16,[9],Qc1,,0.09,-0.3,
17,[9],,b5,0.25,-0.16,
18,[10],Ne5,,0.16,-0.09,
19,[10],,a5,0.22,-0.06,
20,[11],Nc3,,0.27,0.05,
21,[11],,bxc4,0.34,-0.07,
22,[12],bxc4,,0.3,-0.04,
23,[12],,Ba6,0.32,-0.02,
24,[13],Na4,,-0.05,-0.37,
25,[13],,Nfd7,0.0,-0.05,
26,[14],Qe3,,-0.66,-0.66,
27,[14],,Bxe5,-0.75,0.09,
28,[15],dxe5,,-0.74,0.01,
29,[15],,Qb4,-0.81,0.07,
30,[16],cxd5,,-0.77,0.04,
31,[16],,cxd5,-0.67,-0.1,
32,[17],Bxd5,,-1.27,-0.6,
33,[17],,exd5,-1.3,0.03,
34,[18],e6,,-1.27,0.03,
35,[18],,Qxa4,-1.28,0.01,
36,[19],e7,,-1.28,0.0,
37,[19],,Qe4,-1.35,0.07,
38,[20],exf8=Q+,,-1.34,0.01,
39,[20],,Nxf8,-1.44,0.1,
40,[21],Qxe4,,-1.53,-0.09,
41,[21],,fxe4,-1.51,-0.02,
42,[22],Rfc1,,-1.67,-0.16,
43,[22],,Bc4,-1.67,0.0,
44,[23],e3,,-1.84,-0.17,
45,[23],,Nc6,-1.68,-0.16,
46,[24],Bc3,,-2.0,-0.32,
47,[24],,Nd7,-1.64,-0.36,
48,[25],Rcb1,,-1.72,-0.08,
49,[25],,Ra7,-1.57,-0.15,
50,[26],Rb2,,-2.07,-0.5,
51,[26],,Kf7,-1.56,-0.51,
52,[27],Rab1,,-1.73,-0.17,
53,[27],,Bd3,-1.83,0.1,
54,[28],Rc1,,-1.9,-0.07,
55,[28],,Bc4,-1.51,-0.39,
56,[29],Rcb1,,-1.73,-0.22,
57,[29],,Bd3,-1.83,0.1,
58,[30],Rc1,,-1.9,-0.07,
59,[30],,Nde5,-1.33,-0.57,
60,[31],Bxe5,,-1.69,-0.36,
61,[31],,Nxe5,-1.74,0.05,
62,[32],Rc8,,-1.8,-0.06,
63,[32],,Ba6,-1.87,0.07,
64,[33],Rcb8,,-2.04,-0.17,
65,[33],,Rc7,-1.94,-0.1,
66,[34],Rb1,,-1.82,0.12,
67,[34],,Nd7,-1.59,-0.23,
68,[35],R8b2,,-2.13,-0.54,
69,[35],,Ke7,-2.09,-0.04,
70,[36],Kg2,,-2.17,-0.08,
71,[36],,Kd6,-2.04,-0.13,
72,[37],g4,,-2.14,-0.1,
73,[37],,Bd3,-2.12,-0.02,
74,[38],Re1,,-2.3,-0.18,
