Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,d5,0.2,-0.05,
2,[2],c4,,0.29,0.09,
3,[2],,c6,0.31,-0.02,
4,[3],Nc3,,0.22,-0.09,
7,[4],,cxd5,0.34,-0.12,
8,[5],Bf4,,0.24,-0.1,
9,[5],,Nc6,0.34,-0.1,
10,[6],e3,,0.32,-0.02,
11,[6],,a6,0.34,-0.02,
12,[7],Bd3,,0.29,-0.05,
13,[7],,Bg4,0.32,-0.03,
14,[8],Nge2,,0.29,-0.03,
15,[8],,e6,0.29,0.0,
16,[9],Rc1,,0.29,0.0,
17,[9],,Be7,0.29,0.0,
18,[10],O-O,,0.31,0.02,
19,[10],,O-O,0.44,-0.13,
20,[11],Na4,,0.37,-0.07,
21,[11],,Nd7,0.36,0.01,
22,[12],f3,,0.35,-0.01,
23,[12],,Bh5,0.33,0.02,
24,[13],Qb3,,0.29,-0.04,
25,[13],,Ra7,0.36,-0.07,
26,[14],Bg3,,0.3,-0.06,
27,[14],,Bg6,0.24,0.06,
28,[15],Nf4,,0.25,0.01,
29,[15],,Na5,0.29,-0.04,
30,[16],Qc2,,0.29,0.0,
31,[16],,b5,0.29,0.0,
32,[17],Nc5,,-0.12,-0.41,
33,[17],,Nxc5,-0.01,-0.11,
34,[18],dxc5,,-0.01,0.0,
35,[18],,Nc4,0.01,-0.02,
36,[19],Bf2,,-0.02,-0.03,
37,[19],,Rc7,0.42,-0.44,
38,[20],b3,,0.25,-0.17,
39,[20],,Ne5,0.45,-0.2,
40,[21],Nxg6,,0.5,0.05,
41,[21],,fxg6,0.5,0.0,
42,[22],b4,,0.51,0.01,
43,[22],,Bh4,0.5,0.01,
44,[23],e4,,0.06,-0.44,
45,[23],,Bxf2+,0.16,-0.1,
46,[24],Rxf2,,0.0,-0.16,
47,[24],,Qg5,0.06,-0.06,
48,[25],Rcf1,,0.0,-0.06,
49,[25],,Rcf7,0.06,-0.06,
50,[26],Qe2,,0.06,0.0,
51,[26],,d4,0.33,-0.27,
52,[27],Bc2,,0.06,-0.27,
53,[27],,Kh8,0.37,-0.31,
54,[28],Kh1,,-0.92,-1.29,Erreur
55,[28],,Ng4,-0.85,-0.07,
56,[29],fxg4,,-1.35,-0.5,
57,[29],,Rxf2,-1.33,-0.02,
58,[30],Rxf2,,-1.37,-0.04,
59,[30],,Qc1+,-1.36,-0.01,
60,[31],Bd1,,-1.36,0.0,
61,[31],,Rxf2,-1.24,-0.12,
62,[32],Qxf2,,-1.34,-0.1,
63,[32],,Qxd1+,-1.34,0.0,
64,[33],Qg1,,-1.33,0.01,
65,[33],,Qd2,-1.3,-0.03,
66,[34],h3,,-1.41,-0.11,
67,[34],,h6,-1.0,-0.41,
68,[35],c6,,-0.9,0.1,
69,[35],,Qc3,-0.99,0.09,
70,[36],e5,,-1.06,-0.07,
71,[36],,d3,-1.23,0.17,
72,[37],Qe3,,-1.02,0.21,
73,[37],,Kh7,-0.23,-0.79,
74,[38],Kh2,,-0.25,-0.02,
75,[38],,Qc4,-0.07,-0.18,
76,[39],a3,,-0.44,-0.37,
77,[39],,Qc3,-0.87,0.43,
78,[40],Qc5,,-0.92,-0.05,
79,[40],,Qe1,-0.87,-0.05,
80,[41],c7,,-0.9,-0.03,
81,[41],,d2,-0.86,-0.04,
82,[42],Qd4,,-0.98,-0.12,
83,[42],,d1=Q,-0.88,-0.1,
84,[43],Qxd1,,-0.92,-0.04,
85,[43],,Qxe5+,-0.91,-0.01,
86,[44],Kh1,,-0.94,-0.03,
87,[44],,Qxc7,-0.93,-0.01,
88,[45],h4,,-1.15,-0.22,
89,[45],,Qf4,-1.11,-0.04,
90,[46],h5,,-0.99,0.12,
91,[46],,Qe4,-1.02,0.03,
92,[47],Kh2,,-1.05,-0.03,
93,[47],,gxh5,-0.94,-0.11,
94,[48],gxh5,,-0.92,0.02,
95,[48],,Qh4+,-0.87,-0.05,
96,[49],Kg1,,-0.94,-0.07,
97,[49],,e5,-0.22,-0.72,
98,[50],Qc2+,,-0.18,0.04,
99,[50],,e4,-0.28,0.1,
100,[51],Qc6,,-1.01,-0.73,
101,[51],,Qe1+,-1.1,0.09,
102,[52],Kh2,,-1.16,-0.06,
103,[52],,Qh4+,-1.05,-0.11,
104,[53],Kg1,,-1.01,0.04,
105,[53],,Qg4,-0.05,-0.96,
106,[54],Qd5,,-0.03,0.02,
107,[54],,Kh8,0.0,-0.03,
108,[55],Qd8+,,-0.05,-0.05,
109,[55],,Kh7,-0.05,0.0,
110,[56],Qd5,,-0.03,0.02,
111,[56],,e3,-0.01,-0.02,
112,[57],Qd3+,,-0.06,-0.05,
113,[57],,Kg8,-0.01,-0.05,
114,[58],Qd5+,,-0.03,-0.02,
115,[58],,Kf8,0.0,-0.03,
116,[59],Qa8+,,-0.65,-0.65,
117,[59],,Ke7,-0.1,-0.55,
118,[60],Qa7+,,-0.04,0.06,
119,[60],,Kf6,0.0,-0.04,
120,[61],Qxe3,,0.0,0.0,
121,[61],,Qd1+,0.0,0.0,
122,[62],Kf2,,0.0,0.0,
123,[62],,Qxh5,0.0,0.0,
124,[63],Qb6+,,0.0,0.0,
125,[63],,Kf5,0.0,0.0,
126,[64],Qc5+,,0.0,0.0,
127,[64],,Kg6,0.0,0.0,
128,[65],Qd6+,,0.0,0.0,
129,[65],,Kh7,-0.06,0.06,
130,[66],Qxa6,,0.0,0.06,
131,[66],,Qg5,0.0,0.0,
