Ply,Move,White,Black,Score,Eval,Comment
0,[1],Nf3,,0.22,0.22,
1,[1],,d5,0.19,0.03,
2,[2],c4,,0.18,-0.01,
3,[2],,d4,0.08,0.1,
4,[3],b4,,0.13,0.05,
5,[3],,f6,0.15,-0.02,
6,[4],Na3,,-0.17,-0.32,
7,[4],,e5,-0.24,0.07,
8,[5],Nc2,,-0.22,0.02,
9,[5],,b5,0.31,-0.53,
10,[6],cxb5,,0.26,-0.05,
11,[6],,a6,1.03,-0.77,
12,[7],e4,,0.43,-0.6,
13,[7],,Be6,0.44,-0.01,
14,[8],Bb2,,0.45,0.01,
15,[8],,axb5,0.47,-0.02,
16,[9],Bxb5+,,0.31,-0.16,
17,[9],,c6,0.28,0.03,
18,[10],Bd3,,0.41,0.13,
19,[10],,c5,1.24,-0.83,
20,[11],bxc5,,1.17,-0.07,
21,[11],,Bxc5,1.21,-0.04,
22,[12],Nxe5,,1.36,0.15,
23,[12],,fxe5,1.4,-0.04,
24,[13],Qh5+,,1.21,-0.19,
25,[13],,Kf8,1.43,-0.22,
26,[14],Qxe5,,1.38,-0.05,
27,[14],,Qe7,1.84,-0.46,
28,[15],Nxd4,,1.74,-0.1,
29,[15],,Bxd4,1.41,0.33,
30,[16],Qxd4,,1.51,0.1,
33,[17],,Kf7,1.37,0.14,
34,[18],Qe3,,1.03,-0.34,
35,[18],,Rd8,1.13,-0.1,
36,[19],Be2,,0.9,-0.23,
37,[19],,Rxa2,1.3,-0.4,
38,[20],Rxa2,,1.16,-0.14,
39,[20],,Bxa2,1.32,-0.16,
40,[21],Bxf6,,0.88,-0.44,
41,[21],,gxf6,0.8,0.08,
42,[22],d4,,0.51,-0.29,
43,[22],,Nd7,2.05,-1.54,
44,[23],Ra1,,2.08,0.03,
45,[23],,Qb4,2.11,-0.03,
46,[24],Qc1,,2.51,0.4,
47,[24],,Bb3,2.44,0.07,
48,[25],Rb1,,2.34,-0.1,
49,[25],,Ke8,2.7,-0.36,
50,[26],e5,,2.88,0.18,
51,[26],,Qxd4,2.64,0.24,
52,[27],Rxb3,,2.51,-0.13,
53,[27],,Nxe5,2.7,-0.19,
54,[28],h3,,1.65,-1.05,Erreur
55,[28],,Qd2,1.66,-0.01,
56,[29],Bh5+,,1.67,0.01,
57,[29],,Kf8,1.54,0.13,
58,[30],Qc5+,,1.56,0.02,
59,[30],,Qd6,1.7,-0.14,
60,[31],Qa7,,1.53,-0.17,
61,[31],,Qe7,1.62,-0.09,
62,[32],Rb7,,1.56,-0.06,
63,[32],,Rd7,1.56,0.0,
64,[33],Rb8+,,1.36,-0.2,
65,[33],,Kg7,1.37,-0.01,
66,[34],Qe3,,1.33,-0.04,
67,[34],,Ng6,1.39,-0.06,
68,[35],Qxe7+,,1.33,-0.06,
69,[35],,Rxe7,1.38,-0.05,
70,[36],g3,,1.5,0.12,
71,[36],,Ra7,1.52,-0.02,
72,[37],Bg4,,1.47,-0.05,
73,[37],,Ra2,2.06,-0.59,
74,[38],Rb7+,,2.07,0.01,
75,[38],,Kh6,2.26,-0.19,
76,[39],h4,,2.03,-0.23,
77,[39],,Ra5,2.28,-0.25,
78,[40],Kg2,,1.82,-0.46,
79,[40],,Re5,2.63,-0.81,
80,[41],Rf7,,2.62,-0.01,
81,[41],,Re4,2.72,-0.1,
82,[42],Bf5,,2.87,0.15,
83,[42],,Re5,2.76,0.11,
84,[43],Bh3,,2.6,-0.16,
85,[43],,Re2,2.75,-0.15,
86,[44],Rxf6,,2.72,-0.03,
87,[44],,Kg7,2.71,0.01,
88,[45],Ra6,,2.94,0.23,
89,[45],,h5,2.82,0.12,
90,[46],Bf5,,2.85,0.03,
91,[46],,Ne7,3.01,-0.16,
92,[47],Re6,,2.84,-0.17,
93,[47],,Rxe6,2.64,0.2,
94,[48],Bxe6,,2.87,0.23,
95,[48],,Kf6,2.99,-0.12,
96,[49],Bd7,,2.94,-0.05,
97,[49],,Kf7,3.08,-0.14,
98,[50],Bb5,,2.9,-0.18,
99,[50],,Nc8,3.75,-0.85,
100,[51],Kf3,,3.47,-0.28,
101,[51],,Nd6,3.96,-0.49,
102,[52],Bd3,,2.97,-0.99,
103,[52],,Kf6,3.48,-0.51,
104,[53],Kf4,,2.9,-0.58,
105,[53],,Nf7,3.88,-0.98,
106,[54],Bc4,,4.36,0.48,
107,[54],,Nd6,4.17,0.19,
108,[55],Be2,,4.31,0.14,
109,[55],,Kg6,4.62,-0.31,
110,[56],Ke5,,4.47,-0.15,
111,[56],,Nf7+,4.74,-0.27,
112,[57],Ke6,,4.95,0.21,
113,[57],,Nd8+,4.13,0.82,
114,[58],Kd5,,5.2,1.07,
115,[58],,Nf7,4.97,0.23,
116,[59],Bb5,,4.58,-0.39,
117,[59],,Kh6,5.47,-0.89,
118,[60],Be8,,5.79,0.32,
119,[60],,Nd8,6.34,-0.55,
120,[61],f4,,6.38,0.04,
121,[61],,Nb7,7.88,-1.5,
122,[62],f5,,10.64,2.76,
123,[62],,Na5,22.22,-11.58,
124,[63],f6,,17.22,-5.0,Gaffe
125,[63],,Nb3,48.95,-31.73,
126,[64],Bxh5,,48.95,0.0,
