Ply,Move,White,Black,Score,Eval,Comment
0,[1],c4,,0.05,0.05,
1,[1],,b6,0.24,-0.19,
2,[2],Nf3,,0.36,0.12,
3,[2],,Bb7,0.25,0.11,
4,[3],Nc3,,0.17,-0.08,
5,[3],,e6,0.19,-0.02,
6,[4],e4,,0.18,-0.01,
7,[4],,g6,0.6,-0.42,
8,[5],d4,,0.7,0.1,
9,[5],,Bg7,0.67,0.03,
10,[6],Be2,,0.56,-0.11,
11,[6],,Ne7,0.59,-0.03,
12,[7],O-O,,0.58,-0.01,
13,[7],,d6,0.79,-0.21,
14,[8],Be3,,0.66,-0.13,
15,[8],,Nd7,0.66,0.0,
16,[9],Qd2,,0.58,-0.08,
17,[9],,h6,0.81,-0.23,
18,[10],d5,,0.79,-0.02,
19,[10],,e5,0.85,-0.06,
20,[11],b4,,0.65,-0.2,
21,[11],,f5,0.59,0.06,
22,[12],c5,,0.45,-0.14,
23,[12],,bxc5,0.21,0.24,
24,[13],bxc5,,0.29,0.08,
25,[13],,dxc5,1.51,-1.22,
26,[14],Rab1,,1.46,-0.05,
27,[14],,Rb8,1.82,-0.36,
28,[15],Bb5,,1.79,-0.03,
29,[15],,O-O,2.3,-0.51,
30,[16],d6,,1.21,-1.09,Erreur
31,[16],,cxd6,1.24,-0.03,
32,[17],Qxd6,,1.3,0.06,
33,[17],,Nb6,1.96,-0.66,
34,[18],Bxc5,,1.31,-0.65,
35,[18],,Bf6,1.4,-0.09,
36,[19],Nxe5,,1.46,0.06,
37,[19],,Qxd6,1.34,0.12,
38,[20],Bxd6,,1.35,0.01,
39,[20],,Kg7,2.29,-0.94,
40,[21],exf5,,2.15,-0.14,
41,[21],,Rbc8,2.32,-0.17,
42,[22],Bxe7,,2.29,-0.03,
43,[22],,Bxe7,2.33,-0.04,
44,[23],Nxg6,,2.32,-0.01,
45,[23],,Rxc3,2.27,0.05,
46,[24],Nxe7,,2.33,0.06,
47,[24],,Kf6,3.42,-1.09,
48,[25],Rfe1,,3.32,-0.1,
57,[29],,Be4,10.76,-7.44,
58,[30],Bc4+,,10.86,0.1,
59,[30],,Kxe7,11.01,-0.15,
60,[31],Rxe4+,,11.05,0.04,
61,[31],,Kd7,11.29,-0.24,
62,[32],Rd4+,,11.42,0.13,
63,[32],,Kc7,13.42,-2.0,
64,[33],Rh7+,,13.6,0.18,
