Ply,Move,White,Black,Score,Eval,Comment
0,[1],Nf3,,0.22,0.22,
1,[1],,Nf6,0.17,0.05,
2,[2],c4,,0.22,0.05,
3,[2],,b6,0.17,0.05,
4,[3],d3,,0.06,-0.11,
5,[3],,c5,0.03,0.03,
6,[4],e4,,0.07,0.04,
7,[4],,d6,0.06,0.01,
8,[5],Nc3,,0.05,-0.01,
9,[5],,Bb7,0.11,-0.06,
10,[6],g3,,-0.15,-0.26,
11,[6],,g6,0.0,-0.15,
12,[7],Bg2,,0.0,0.0,
13,[7],,Bg7,-0.01,0.01,
14,[8],O-O,,-0.11,-0.1,
15,[8],,O-O,-0.1,-0.01,
16,[9],Ne1,,-0.1,0.0,
17,[9],,Nc6,-0.07,-0.03,
18,[10],f4,,-0.11,-0.04,
19,[10],,a6,-0.18,0.07,
20,[11],a4,,-0.18,0.0,
21,[11],,Nd7,-0.22,0.04,
22,[12],Be3,,-0.22,0.0,
23,[12],,Nd4,-0.1,-0.12,
24,[13],Nf3,,-0.26,-0.16,
25,[13],,Bc6,0.0,-0.26,
26,[14],Kh1,,-0.24,-0.24,
27,[14],,Rb8,-0.27,0.03,
28,[15],Bxd4,,-0.58,-0.31,
29,[15],,cxd4,-0.59,0.01,
30,[16],Ne2,,-0.55,0.04,
31,[16],,e5,-0.43,-0.12,
32,[17],b4,,-0.51,-0.08,
33,[17],,f5,-0.06,-0.45,
34,[18],exf5,,-0.1,-0.04,
35,[18],,gxf5,0.16,-0.26,
36,[19],a5,,-0.68,-0.84,
37,[19],,bxa5,-0.51,-0.17,
38,[20],Rxa5,,-0.58,-0.07,
39,[20],,Rxb4,-0.91,0.33,
40,[21],Rxa6,,-0.54,0.37,
41,[21],,Rb6,-0.81,0.27,
42,[22],Ra7,,-1.13,-0.32,
43,[22],,Qb8,-1.22,0.09,
44,[23],Qa1,,-1.13,0.09,
45,[23],,Rb2,-1.06,-0.07,
46,[24],Qa6,,-3.95,-2.89,Erreur
47,[24],,Rxe2,-4.27,0.32,
48,[25],Qxc6,,-4.32,-0.05,
49,[25],,Qxa7,-4.43,0.11,
50,[26],Qxd6,,-4.42,0.01,
51,[26],,e4,-4.13,-0.29,
52,[27],dxe4,,-4.59,-0.46,
53,[27],,fxe4,-4.1,-0.49,
54,[28],Ng5,,-4.33,-0.23,
55,[28],,Nf6,-4.46,0.13,
56,[29],c5,,-9.03,-4.57,Gaffe
57,[29],,Qd7,-3.24,-5.79,
58,[30],Qa6,,-5.89,-2.65,Erreur
59,[30],,Rxg2,-4.15,-1.74,
60,[31],Kxg2,,-4.27,-0.12,
61,[31],,Qd5,-2.79,-1.48,
62,[32],c6,,-4.49,-1.7,Erreur
63,[32],,e3+,-4.53,0.04,
64,[33],Kg1,,-11.29,-6.76,Gaffe
65,[33],,d3,-11.99,0.7,
66,[34],c7,,-29.06,-17.07,Gaffe
67,[34],,e2,-32.84,3.78,Gaffe
68,[35],c8=Q,,,,#4#
69,[35],,Qh1+,,,#-3#
