Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],Nf3,,0.25,0.06,
3,[2],,g6,0.43,-0.18,
4,[3],Nc3,,0.16,-0.27,
5,[3],,d5,0.18,-0.02,
6,[4],Bf4,,0.21,0.03,
7,[4],,Bg7,0.23,-0.02,
8,[5],e3,,0.22,-0.01,
9,[5],,O-O,0.22,0.0,
10,[6],Be2,,0.2,-0.02,
11,[6],,Bg4,0.27,-0.07,
12,[7],h3,,0.24,-0.03,
13,[7],,Bxf3,0.24,0.0,
14,[8],Bxf3,,0.3,0.06,
15,[8],,c6,0.15,0.15,
16,[9],O-O,,0.06,-0.09,
17,[9],,Nbd7,0.12,-0.06,
18,[10],e4,,0.0,-0.12,
19,[10],,dxe4,0.0,0.0,
20,[11],Nxe4,,-0.17,-0.17,
21,[11],,Nxe4,-0.09,-0.08,
22,[12],Bxe4,,-0.2,-0.11,
23,[12],,Qb6,-0.05,-0.15,
24,[13],c3,,-0.37,-0.32,
25,[13],,Qxb2,-0.27,-0.1,
26,[14],Rb1,,-0.26,0.01,
27,[14],,Qxc3,-0.45,0.19,
28,[15],Rxb7,,-0.29,0.16,
29,[15],,Nf6,-0.31,0.02,
30,[16],Bf3,,-0.39,-0.08,
31,[16],,e6,-0.14,-0.25,
32,[17],Qa4,,-0.28,-0.14,
33,[17],,Nd5,-0.37,0.09,
34,[18],Bd6,,-0.63,-0.26,
35,[18],,Rfd8,-0.37,-0.26,
36,[19],Bc5,,-0.46,-0.09,
37,[19],,Nb6,-0.44,-0.02,
38,[20],Qxc6,,-0.41,0.03,
39,[20],,Rac8,-0.47,0.06,
40,[21],Qe4,,-0.45,0.02,
41,[21],,Bxd4,-0.41,-0.04,
42,[22],Qf4,,-0.5,-0.09,
43,[22],,Bf6,-0.49,-0.01,
44,[23],Be7,,-0.66,-0.17,
45,[23],,Be5,-0.68,0.02,
46,[24],Qe4,,-0.6,0.08,
47,[24],,Rd7,-0.61,0.01,
48,[25],Rxd7,,-0.8,-0.19,
49,[25],,Nxd7,-0.63,-0.17,
50,[26],Rd1,,-0.62,0.01,
51,[26],,Qc7,-0.63,0.01,
52,[27],Qh4,,-0.63,0.0,
53,[27],,Nb6,-0.77,0.14,
54,[28],Bd8,,-1.05,-0.28,
55,[28],,Qc5,-0.86,-0.19,
56,[29],g3,,-0.91,-0.05,
57,[29],,Nd5,-0.68,-0.23,
58,[30],Bg5,,-0.74,-0.06,
59,[30],,Qb5,-0.74,0.0,
60,[31],Kg2,,-1.78,-1.04,Erreur
61,[31],,Rc4,-1.67,-0.11,
62,[32],g4,,-1.75,-0.08,
63,[32],,h5,-1.8,0.05,
64,[33],Be2,,-1.89,-0.09,
65,[33],,Qc6,-1.83,-0.06,
66,[34],Kg1,,-1.76,0.07,
67,[34],,Nf4,-1.76,0.0,
68,[35],Bf1,,-1.92,-0.16,
69,[35],,Qf3,-1.92,0.0,
70,[36],Rd8+,,-3.24,-1.32,Erreur
71,[36],,Kg7,-3.05,-0.19,
72,[37],Bxf4,,-2.93,0.12,
73,[37],,Rxf4,-3.07,0.14,
74,[38],Rd3,,-3.24,-0.17,
75,[38],,Qe4,-2.49,-0.75,
76,[39],Re3,,-3.53,-1.04,Erreur
77,[39],,Qd4,-2.96,-0.57,
78,[40],Be2,,-2.84,0.12,
79,[40],,Bf6,-2.38,-0.46,
80,[41],Qg3,,-2.2,0.18,
81,[41],,h4,-2.46,0.26,
