Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],Nc3,,0.08,-0.11,
3,[2],,d5,0.06,0.02,
4,[3],Bg5,,0.01,-0.05,
11,[6],,g6,-0.06,0.07,
12,[7],Nf3,,-0.07,-0.01,
13,[7],,Nd7,-0.01,-0.06,
14,[8],O-O,,-0.03,-0.02,
15,[8],,Bd6,-0.06,0.03,
16,[9],Ne2,,-0.04,0.02,
17,[9],,O-O,-0.06,0.02,
18,[10],c4,,-0.19,-0.13,
19,[10],,dxc4,-0.1,-0.09,
20,[11],Bxc4,,-0.06,0.04,
21,[11],,Qe7,-0.09,0.03,
22,[12],Nc3,,-0.21,-0.12,
23,[12],,Nf6,-0.18,-0.03,
24,[13],Nd2,,-0.38,-0.2,
25,[13],,Rd8,-0.25,-0.13,
26,[14],Re1,,-0.4,-0.15,
27,[14],,Bc7,-0.15,-0.25,
28,[15],Qb3,,-0.53,-0.38,
29,[15],,b5,-0.46,-0.07,
30,[16],Be2,,-0.79,-0.33,
31,[16],,Be6,-0.52,-0.27,
32,[17],Qc2,,-0.43,0.09,
33,[17],,Rac8,-0.41,-0.02,
34,[18],Nb3,,-0.58,-0.17,
35,[18],,Bd6,-0.44,-0.14,
36,[19],Bf3,,-0.4,0.04,
37,[19],,h5,-0.21,-0.19,
38,[20],Rad1,,-0.53,-0.32,
39,[20],,a6,-0.12,-0.41,
40,[21],e4,,-0.19,-0.07,
41,[21],,fxe4,-0.38,0.19,
42,[22],Nxe4,,-0.19,0.19,
43,[22],,Nxe4,-0.32,0.13,
44,[23],Bxe4,,-0.16,0.16,
45,[23],,Qf6,-0.32,0.16,
46,[24],Nc5,,-0.34,-0.02,
47,[24],,Bxc5,-0.25,-0.09,
48,[25],dxc5,,-0.27,-0.02,
49,[25],,Rxd1,-0.03,-0.24,
50,[26],Rxd1,,-0.15,-0.12,
51,[26],,Bxa2,-0.31,0.16,
52,[27],b3,,-0.89,-0.58,
53,[27],,Qe6,-0.91,0.02,
54,[28],Qxa2,,-0.93,-0.02,
55,[28],,Qxe4,-0.96,0.03,
56,[29],Qxa6,,-1.01,-0.05,
57,[29],,Re8,-0.78,-0.23,
58,[30],h3,,-1.12,-0.34,
59,[30],,Qc2,-1.07,-0.05,
60,[31],Qa1,,-1.05,0.02,
61,[31],,Qxc5,-0.94,-0.11,
62,[32],Qf6,,-0.92,0.02,
63,[32],,Qc2,-0.9,-0.02,
64,[33],Rd7,,-1.27,-0.37,
65,[33],,Qxb3,-1.21,-0.06,
66,[34],Qxc6,,-1.31,-0.1,
67,[34],,Qb1+,-1.33,0.02,
68,[35],Kh2,,-1.34,-0.01,
69,[35],,Qf5,-1.34,0.0,
70,[36],Rd1,,-1.99,-0.65,
71,[36],,Qe5+,-1.28,-0.71,
72,[37],g3,,-1.76,-0.48,
73,[37],,b4,-1.22,-0.54,
74,[38],Rd7,,-1.92,-0.7,
75,[38],,Qf5,-1.11,-0.81,
76,[39],Rd2,,-1.5,-0.39,
77,[39],,Rb8,-1.41,-0.09,
78,[40],Qc7,,-1.42,-0.01,
79,[40],,Qc8,-1.44,0.02,
80,[41],Qe5,,-1.56,-0.12,
81,[41],,b3,-1.48,-0.08,
82,[42],Rb2,,-1.62,-0.14,
83,[42],,Qb7,-1.57,-0.05,
84,[43],h4,,-2.53,-0.96,
85,[43],,Qb5,-1.45,-1.08,
86,[44],Qc3,,-1.48,-0.03,
87,[44],,Qb6,-1.53,0.05,
88,[45],Qe5,,-2.21,-0.68,
91,[46],,Qf6,-1.19,-1.02,
92,[47],Rxb3,,-1.12,0.07,
93,[47],,Qxf2+,-1.16,0.04,
94,[48],Qg2,,-1.18,-0.02,
95,[48],,Qd4,-1.09,-0.09,
96,[49],Qe2,,-1.23,-0.14,
97,[49],,Qd6,-1.14,-0.09,
98,[50],Rd3,,-1.14,0.0,
99,[50],,Qc7,-1.11,-0.03,
100,[51],Re3,,-1.11,0.0,
101,[51],,Qb8,-1.11,0.0,
102,[52],Re4,,-1.2,-0.09,
103,[52],,Qa8,-1.13,-0.07,
104,[53],Re3,,-1.15,-0.02,
105,[53],,Rb8,-1.06,-0.09,
106,[54],Re7,,-1.19,-0.13,
107,[54],,Qc6,-1.19,0.0,
108,[55],Re3,,-1.21,-0.02,
109,[55],,Qa4,-1.2,-0.01,
110,[56],Re4,,-1.21,-0.01,
111,[56],,Qc6,-1.16,-0.05,
112,[57],Re3,,-1.21,-0.05,
113,[57],,Kg7,-1.12,-0.09,
114,[58],Rf3,,-1.12,0.0,
115,[58],,Qe6,-1.22,0.1,
116,[59],Qxe6,,-1.06,0.16,
117,[59],,fxe6,-1.13,0.07,
118,[60],Kg2,,-1.2,-0.07,
119,[60],,Rb2+,-1.07,-0.13,
120,[61],Kf1,,-1.1,-0.03,
121,[61],,Rc2,-1.18,0.08,
122,[62],Ke1,,-1.04,0.14,
123,[62],,Rc5,-1.25,0.21,
124,[63],Ke2,,-1.22,0.03,
125,[63],,Rf5,-1.17,-0.05,
126,[64],Ra3,,-0.98,0.19,
127,[64],,Kf6,-1.0,0.02,
128,[65],Ra8,,-1.01,-0.01,
129,[65],,Ke5,-1.08,0.07,
130,[66],Ke3,,-1.09,-0.01,
131,[66],,g5,-0.61,-0.48,
132,[67],hxg5,,-0.67,-0.06,
133,[67],,Rxg5,-0.66,-0.01,
134,[68],Kf3,,-0.74,-0.08,
135,[68],,Rf5+,-0.65,-0.09,
136,[69],Ke3,,-0.61,0.04,
137,[69],,Kf6,-0.73,0.12,
138,[70],Rh8,,-0.56,0.17,
139,[70],,Kg7,-0.65,0.09,
140,[71],Re8,,-0.72,-0.07,
141,[71],,Kf7,-0.67,-0.05,
142,[72],Rh8,,-0.67,0.0,
143,[72],,Kf6,-0.47,-0.2,
144,[73],Rf8+,,-0.72,-0.25,
145,[73],,Ke5,-0.17,-0.55,
146,[74],Rg8,,-0.12,0.05,
147,[74],,Kf6,-0.15,0.03,
148,[75],g4,,-0.15,0.0,
149,[75],,Re5+,-0.14,-0.01,
150,[76],Kf4,,-0.12,0.02,
151,[76],,hxg4,-0.1,-0.02,
152,[77],Rxg4,,-0.36,-0.26,
153,[77],,Re1,-0.12,-0.24,
154,[78],Kf3,,-0.12,0.0,
155,[78],,e5,-0.06,-0.06,
156,[79],Ra4,,-0.06,0.0,
157,[79],,Kf5,-0.06,0.0,
158,[80],Rb4,,-0.12,-0.06,
159,[80],,e4+,-0.06,-0.06,
160,[81],Kf2,,-0.13,-0.07,
161,[81],,Ra1,-0.06,-0.07,
162,[82],Rb8,,0.0,0.06,
163,[82],,Ra2+,-0.04,0.04,
164,[83],Ke3,,0.0,0.04,
165,[83],,Ra3+,-0.01,0.01,
166,[84],Ke2,,0.0,0.01,
